   TOTIM (T)     FLOWRATE     DIAM.         RE           RT
           10.   0.21103E-01  0.10000       3.4820       3.7218    
           20.   0.21103E-01  0.10000       3.4820       3.7218    
           30.   0.21103E-01  0.10000       3.4820       3.7218    
           40.   0.21103E-01  0.10000       3.4820       3.7218    
           50.   0.21103E-01  0.10000       3.4820       3.7218    
           60.   0.21103E-01  0.10000       3.4820       3.7218    
           70.   0.21103E-01  0.10000       3.4820       3.7218    
           80.   0.21103E-01  0.10000       3.4820       3.7218    
           90.   0.21103E-01  0.10000       3.4820       3.7218    
          100.   0.21103E-01  0.10000       3.4820       3.7218    
          110.   0.70130E-02  0.10000       1.1572       11.199    
          120.   0.70130E-02  0.10000       1.1572       11.199    
          130.   0.70130E-02  0.10000       1.1572       11.199    
          140.   0.70130E-02  0.10000       1.1572       11.199    
          150.   0.70130E-02  0.10000       1.1572       11.199    
          160.   0.70130E-02  0.10000       1.1572       11.199    
          170.   0.70130E-02  0.10000       1.1572       11.199    
          180.   0.70130E-02  0.10000       1.1572       11.199    
          190.   0.70130E-02  0.10000       1.1572       11.199    
          200.   0.70130E-02  0.10000       1.1572       11.199    
          210.   0.30166E-01  0.10000       4.9775       2.6036    
          220.   0.30166E-01  0.10000       4.9775       2.6036    
          230.   0.30166E-01  0.10000       4.9775       2.6036    
          240.   0.30166E-01  0.10000       4.9775       2.6036    
          250.   0.30166E-01  0.10000       4.9775       2.6036    
          260.   0.30166E-01  0.10000       4.9775       2.6036    
          270.   0.30166E-01  0.10000       4.9775       2.6036    
          280.   0.30166E-01  0.10000       4.9775       2.6036    
          290.   0.30166E-01  0.10000       4.9775       2.6036    
          300.   0.30166E-01  0.10000       4.9775       2.6036    
          310.   0.21071E-01  0.10000       3.4767       3.7275    
          320.   0.21071E-01  0.10000       3.4767       3.7275    
          330.   0.21071E-01  0.10000       3.4767       3.7275    
          340.   0.21071E-01  0.10000       3.4767       3.7275    
          350.   0.21071E-01  0.10000       3.4767       3.7274    
          360.   0.21071E-01  0.10000       3.4767       3.7274    
          370.   0.21071E-01  0.10000       3.4767       3.7274    
          380.   0.21071E-01  0.10000       3.4767       3.7274    
          390.   0.21071E-01  0.10000       3.4767       3.7274    
          400.   0.21071E-01  0.10000       3.4767       3.7274    
          410.   0.42855E-01  0.10000       7.0711       1.8327    
          420.   0.42855E-01  0.10000       7.0711       1.8327    
          430.   0.42855E-01  0.10000       7.0711       1.8327    
          440.   0.42855E-01  0.10000       7.0711       1.8327    
          450.   0.42855E-01  0.10000       7.0711       1.8327    
          460.   0.42855E-01  0.10000       7.0711       1.8327    
          470.   0.42855E-01  0.10000       7.0711       1.8327    
          480.   0.42855E-01  0.10000       7.0711       1.8327    
          490.   0.42855E-01  0.10000       7.0711       1.8327    
          500.   0.42855E-01  0.10000       7.0711       1.8327    
