   TOTIM (T)     FLOWRATE     DIAM.         RE           RT
         3600.   0.14523E-02   1.6500       857.10       49689.    
         7200.   0.10860E-02   1.6500       640.89       66452.    
        10800.   0.10930E-02   1.6500       645.06       66023.    
        14400.   0.11138E-02   1.6500       657.29       64794.    
        18000.   0.11321E-02   1.6500       668.09       63746.    
        21600.   0.11483E-02   1.6500       677.69       62843.    
        25200.   0.11632E-02   1.6500       686.43       62043.    
        28800.   0.11768E-02   1.6500       694.49       61323.    
        32400.   0.11892E-02   1.6500       701.83       60682.    
        36000.   0.12010E-02   1.6500       708.77       60088.    
        39600.   0.12120E-02   1.6500       715.26       59542.    
        43200.   0.15882E-02   1.6500       937.27       45439.    
        46800.   0.15907E-02   1.6500       938.73       45368.    
        50400.   0.12132E-02   1.6500       715.95       59485.    
        54000.   0.15761E-02   1.6500       930.15       45787.    
        57600.   0.24949E-02   1.6500       1472.4       28925.    
        61200.   0.52066E-02   1.6500       3072.7       13860.    
        64800.   0.43614E-02   1.6500       2573.9       16546.    
        68400.   0.39830E-02   1.6500       2350.6       18118.    
        72000.   0.29301E-02   1.6500       1729.2       24629.    
        75600.   0.20991E-02   1.6500       1238.8       34379.    
        79200.   0.42483E-02   1.6500       2507.1       16987.    
        82800.   0.41910E-02   1.6500       2473.3       17219.    
        86400.   0.42298E-02   1.6500       2496.2       17061.    
        90000.   0.61056E-02   1.6500       3603.2       11820.    
        93600.   0.10504E-01   1.6500       6199.0       6870.2    
        97200.   0.72590E-02   1.6500       4283.9       9941.6    
       100800.   0.28244E-02   1.6500       1666.8       25550.    
       104400.   0.13709E-02   1.6500       809.05       52640.    
       108000.   0.12093E-02   1.6500       713.69       59674.    
       111600.   0.53731E-03   1.6500       317.10      0.13431E+06
       115200.   0.51595E-04   1.6500       30.448      0.13987E+07
       118800.  -0.22417E-03   1.6500       132.29      0.32192E+06
       122400.   0.24716E-03   1.6500       145.86      0.29198E+06
       126000.  -0.19999E-03   1.6500       118.02      0.36085E+06
       129600.   0.13481E-02   1.6500       795.59       53531.    
       133200.   0.50719E-03   1.6500       299.32      0.14229E+06
       136800.   0.35137E-03   1.6500       207.36      0.20539E+06
       140400.  -0.12840E-03   1.6500       75.778      0.56202E+06
       144000.  -0.47327E-04   1.6500       27.930      0.15248E+07
       147600.   0.48551E-04   1.6500       28.652      0.14864E+07
       151200.   0.13528E-03   1.6500       79.833      0.53347E+06
       154800.   0.21489E-03   1.6500       126.82      0.33583E+06
       158400.   0.65423E-03   1.6500       386.09      0.11031E+06
       162000.   0.21769E-02   1.6500       1284.7       33151.    
       165600.   0.18259E-02   1.6500       1077.6       39523.    
       169200.   0.51166E-03   1.6500       301.96      0.14104E+06
       172800.   0.34135E-03   1.6500       201.45      0.21141E+06
