   TOTIM (T)     FLOWRATE     DIAM.         RE           RT
         3600.   0.12437E-02   1.6500       733.99       58023.    
         7200.   0.84544E-03   1.6500       498.94       85359.    
        10800.   0.84916E-03   1.6500       501.13       84985.    
        14400.   0.86996E-03   1.6500       513.41       82953.    
        18000.   0.88936E-03   1.6500       524.85       81144.    
        21600.   0.90708E-03   1.6500       535.31       79558.    
        25200.   0.92345E-03   1.6500       544.97       78148.    
        28800.   0.93866E-03   1.6500       553.95       76882.    
        32400.   0.95265E-03   1.6500       562.20       75753.    
        36000.   0.96586E-03   1.6500       570.00       74717.    
        39600.   0.97823E-03   1.6500       577.30       73772.    
        43200.   0.13877E-02   1.6500       818.97       52002.    
        46800.   0.13948E-02   1.6500       823.14       51739.    
        50400.   0.98631E-03   1.6500       582.07       73168.    
        54000.   0.13779E-02   1.6500       813.19       52372.    
        57600.   0.23801E-02   1.6500       1404.6       30321.    
        61200.   0.53421E-02   1.6500       3152.7       13509.    
        64800.   0.44578E-02   1.6500       2630.8       16189.    
        68400.   0.40530E-02   1.6500       2391.9       17806.    
        72000.   0.29056E-02   1.6500       1714.7       24837.    
        75600.   0.19883E-02   1.6500       1173.4       36295.    
        79200.   0.43108E-02   1.6500       2544.0       16741.    
        82800.   0.42644E-02   1.6500       2516.6       16923.    
        86400.   0.43133E-02   1.6500       2545.5       16731.    
        90000.   0.63571E-02   1.6500       3751.6       11352.    
        93600.   0.11164E-01   1.6500       6588.5       6464.1    
        97200.   0.76908E-02   1.6500       4538.7       9383.4    
       100800.   0.28561E-02   1.6500       1685.5       25268.    
       104400.   0.12187E-02   1.6500       719.21       59216.    
       108000.   0.99938E-03   1.6500       589.79       72210.    
       111600.   0.24579E-03   1.6500       145.05      0.29361E+06
       115200.  -0.30071E-03   1.6500       177.47      0.23998E+06
       118800.  -0.61472E-03   1.6500       362.78      0.11740E+06
       122400.  -0.11147E-03   1.6500       65.783      0.64741E+06
       126000.  -0.59707E-03   1.6500       352.36      0.12087E+06
       129600.   0.10830E-02   1.6500       639.14       66634.    
       133200.   0.18343E-03   1.6500       108.25      0.39343E+06
       136800.   0.12124E-04   1.6500       7.1550      0.59522E+07
       140400.  -0.51255E-03   1.6500       302.48      0.14080E+06
       144000.  -0.43062E-03   1.6500       254.13      0.16758E+06
       147600.  -0.32813E-03   1.6500       193.65      0.21993E+06
       151200.  -0.23314E-03   1.6500       137.59      0.30953E+06
       154800.  -0.14495E-03   1.6500       85.543      0.49786E+06
       158400.   0.33490E-03   1.6500       197.64      0.21549E+06
       162000.   0.19977E-02   1.6500       1178.9       36125.    
       165600.   0.16358E-02   1.6500       965.34       44117.    
       169200.   0.21157E-03   1.6500       124.86      0.34109E+06
       172800.   0.14198E-04   1.6500       8.3789      0.50829E+07
