1.632709999999999995e-01 1.620109999999999884e-01 1.607530000000000070e-01 1.598090000000000066e-01 1.598150000000000126e-01 1.607609999999999872e-01 1.604450000000000043e-01 1.601319999999999966e-01 1.618139999999999856e-01 1.640209999999999724e-01 1.646440000000000126e-01 1.669560000000000211e-01 1.703220000000000012e-01 1.703109999999999902e-01 1.693580000000000085e-01 1.684090000000000031e-01 1.673580000000000068e-01 1.662040000000000184e-01 1.650449999999999973e-01 1.638910000000000089e-01 1.628459999999999908e-01
1.190723999999999949e-01 1.154577999999999993e-01 1.141498999999999986e-01 1.134455000000000047e-01 1.136476999999999904e-01 1.127418999999999921e-01 1.112319999999999975e-01 1.116355999999999876e-01 1.137500999999999929e-01 1.138506999999999991e-01 1.152596999999999927e-01 1.195882999999999946e-01 1.211983999999999978e-01 1.215994999999999993e-01 1.216992999999999964e-01 1.215973000000000054e-01 1.211935999999999986e-01 1.203882000000000008e-01 1.195819999999999939e-01 1.187764000000000042e-01 1.179714999999999930e-01
1.690714000000000106e-01 1.570451999999999959e-01 1.517261999999999778e-01 1.490163000000000182e-01 1.502204999999999790e-01 1.537326999999999999e-01 1.532306999999999975e-01 1.527284999999999893e-01 1.593514000000000042e-01 1.699885000000000146e-01 1.754041000000000072e-01 1.863419999999999799e-01 2.034016000000000157e-01 2.049062000000000106e-01 2.003884999999999972e-01 1.944665999999999895e-01 1.880428000000000099e-01 1.810178000000000065e-01 1.739925999999999973e-01 1.672687999999999953e-01 1.612477999999999967e-01
9.568859999999999866e-02 9.107949999999999380e-02 8.892549999999999066e-02 8.787869999999999016e-02 8.782840000000000091e-02 8.649940000000000406e-02 8.441559999999999342e-02 8.475790000000001101e-02 8.704299999999999538e-02 8.703249999999999875e-02 8.854240000000000721e-02 9.358630000000001115e-02 9.633450000000000346e-02 9.761259999999999382e-02 9.834719999999999573e-02 9.856819999999999471e-02 9.825559999999999850e-02 9.764099999999999169e-02 9.679480000000000028e-02 9.584810000000000552e-02 9.505249999999999810e-02
1.283067000000000235e-01 1.212934999999999985e-01 1.170810000000000045e-01 1.165786999999999934e-01 1.192872000000000099e-01 1.188836999999999949e-01 1.154735999999999957e-01 1.181823000000000040e-01 1.250054999999999916e-01 1.258062000000000069e-01 1.293180999999999914e-01 1.404561000000000004e-01 1.421623999999999943e-01 1.402560999999999947e-01 1.385501000000000094e-01 1.365431000000000006e-01 1.341346000000000205e-01 1.314251000000000169e-01 1.287155000000000105e-01 1.264073000000000002e-01 1.246008000000000115e-01
1.081914000000000070e-01 1.060752999999999974e-01 1.045600000000000002e-01 1.035500999999999922e-01 1.035505999999999927e-01 1.027433999999999986e-01 1.016322999999999949e-01 1.017337999999999992e-01 1.028463000000000016e-01 1.028463000000000016e-01 1.036547999999999914e-01 1.063834000000000030e-01 1.079988999999999949e-01 1.087059999999999971e-01 1.092102999999999963e-01 1.094119999999999954e-01 1.095113999999999949e-01 1.092081000000000024e-01 1.088033000000000056e-01 1.083989000000000064e-01 1.079944999999999933e-01
1.658649999999999847e-01 1.643069999999999808e-01 1.636859999999999982e-01 1.634799999999999864e-01 1.644130000000000036e-01 1.639980000000000049e-01 1.628570000000000018e-01 1.636890000000000012e-01 1.660800000000000054e-01 1.663860000000000061e-01 1.677349999999999952e-01 1.717889999999999973e-01 1.729239999999999944e-01 1.723999999999999977e-01 1.717730000000000090e-01 1.708389999999999909e-01 1.699019999999999975e-01 1.686570000000000014e-01 1.673100000000000143e-01 1.662730000000000041e-01 1.653389999999999860e-01
1.652603000000000266e-01 1.543344999999999856e-01 1.481104000000000032e-01 1.431916000000000022e-01 1.426888000000000045e-01 1.470035999999999843e-01 1.473046000000000078e-01 1.466014000000000206e-01 1.533251999999999948e-01 1.649674999999999891e-01 1.695846000000000020e-01 1.797215000000000062e-01 1.973860000000000059e-01 2.001973999999999976e-01 1.957817000000000029e-01 1.900609000000000048e-01 1.839384000000000019e-01 1.775145999999999946e-01 1.707893999999999801e-01 1.642653000000000030e-01 1.587445000000000106e-01
1.309570000000000178e-01 1.306039999999999979e-01 1.302619999999999889e-01 1.302699999999999969e-01 1.306189999999999851e-01 1.306080000000000019e-01 1.302649999999999919e-01 1.306110000000000049e-01 1.314230000000000120e-01 1.315230000000000010e-01 1.318769999999999942e-01 1.332500000000000073e-01 1.333600000000000063e-01 1.330139999999999934e-01 1.326750000000000151e-01 1.324359999999999982e-01 1.320940000000000170e-01 1.317470000000000030e-01 1.313010000000000010e-01 1.310639999999999861e-01 1.308340000000000058e-01
1.697488999999999804e-01 1.610142999999999991e-01 1.571954000000000129e-01 1.560909999999999798e-01 1.586079999999999990e-01 1.592086000000000057e-01 1.564939999999999942e-01 1.595107000000000053e-01 1.687606999999999857e-01 1.721769999999999967e-01 1.777056000000000191e-01 1.921848999999999918e-01 1.980133000000000032e-01 1.969017000000000128e-01 1.936798000000000131e-01 1.893529000000000184e-01 1.843232999999999955e-01 1.785913999999999835e-01 1.727602000000000027e-01 1.676333999999999880e-01 1.630108000000000112e-01
1.678351999999999900e-01 1.494971999999999968e-01 1.490931999999999813e-01 1.498934999999999851e-01 1.574182000000000081e-01 1.549086999999999825e-01 1.477822000000000024e-01 1.558085000000000164e-01 1.746739999999999959e-01 1.747755000000000003e-01 1.851068000000000158e-01 2.122083000000000164e-01 2.152166000000000079e-01 2.055854000000000015e-01 1.968556999999999946e-01 1.880246999999999891e-01 1.789923999999999960e-01 1.698588999999999793e-01 1.599273999999999973e-01 1.536026000000000058e-01 1.486829000000000067e-01
1.426217000000000179e-01 1.406140999999999919e-01 1.407141999999999837e-01 1.408145000000000091e-01 1.425210999999999839e-01 1.420194999999999930e-01 1.405136000000000163e-01 1.421194000000000068e-01 1.459344999999999948e-01 1.459348000000000034e-01 1.477419000000000093e-01 1.538656999999999941e-01 1.541675999999999880e-01 1.524611000000000161e-01 1.510554000000000063e-01 1.495493999999999990e-01 1.479430999999999941e-01 1.461358000000000101e-01 1.442284000000000066e-01 1.428227999999999998e-01 1.416177000000000130e-01
1.029573000000000016e-01 9.934279999999999500e-02 9.976369999999999683e-02 9.970339999999999758e-02 1.005560999999999955e-01 1.001649999999999902e-01 9.901089999999999891e-02 9.992360000000000131e-02 1.021612000000000076e-01 1.019610999999999990e-01 1.030647999999999981e-01 1.067776000000000003e-01 1.069790999999999936e-01 1.061765000000000070e-01 1.055741000000000041e-01 1.047713000000000116e-01 1.040684999999999943e-01 1.030651999999999957e-01 1.021617999999999971e-01 1.013586000000000070e-01 1.007563000000000070e-01
1.158768999999999910e-01 1.069611000000000034e-01 1.058570999999999956e-01 1.061580999999999914e-01 1.098702000000000012e-01 1.086658999999999958e-01 1.052540999999999893e-01 1.087656999999999929e-01 1.172934000000000060e-01 1.168910999999999978e-01 1.208028000000000018e-01 1.349451999999999874e-01 1.351442999999999950e-01 1.311292000000000013e-01 1.279176999999999953e-01 1.238067999999999946e-01 1.215962000000000015e-01 1.170846999999999999e-01 1.137738999999999973e-01 1.113666000000000100e-01 1.093607000000000051e-01
9.400000000000000022e-02 9.382999999999999674e-02 9.375999999999999612e-02 9.375000000000000000e-02 9.381000000000000449e-02 9.375000000000000000e-02 9.358999999999999264e-02 9.367000000000000326e-02 9.393999999999999573e-02 9.393999999999999573e-02 9.407000000000000084e-02 9.453000000000000291e-02 9.462999999999999190e-02 9.457999999999999741e-02 9.452000000000000679e-02 9.445999999999998842e-02 9.436999999999999555e-02 9.426999999999999269e-02 9.417000000000000370e-02 9.406000000000000472e-02 9.399000000000000410e-02
1.039107999999999976e-01 9.955400000000000360e-02 9.769750000000000656e-02 9.713529999999999387e-02 9.763669999999999294e-02 9.687419999999999365e-02 9.550949999999999718e-02 9.610110000000000874e-02 9.826830000000000287e-02 9.827840000000000187e-02 9.957259999999999722e-02 1.038164999999999921e-01 1.050210000000000032e-01 1.051213000000000009e-01 1.052214999999999956e-01 1.051211999999999980e-01 1.049202999999999941e-01 1.043184999999999946e-01 1.037162000000000084e-01 1.032145000000000007e-01 1.028128999999999987e-01
