   TOTIM (T)     FLOWRATE     DIAM.         RE           RT
         3600.  -0.36673E-02   1.6500       2164.3       19678.    
         7200.  -0.33906E-02   1.6500       2001.0       21284.    
        10800.  -0.34473E-02   1.6500       2034.4       20934.    
        14400.  -0.34812E-02   1.6500       2054.4       20730.    
        18000.  -0.34999E-02   1.6500       2065.4       20620.    
        21600.  -0.35111E-02   1.6500       2072.0       20554.    
        25200.  -0.35186E-02   1.6500       2076.5       20510.    
        28800.  -0.35233E-02   1.6500       2079.3       20482.    
        32400.  -0.35275E-02   1.6500       2081.7       20458.    
        36000.  -0.35312E-02   1.6500       2083.9       20437.    
        39600.  -0.35345E-02   1.6500       2085.9       20418.    
        43200.  -0.38124E-02   1.6500       2249.9       18929.    
        46800.  -0.37577E-02   1.6500       2217.6       19205.    
        50400.  -0.34514E-02   1.6500       2036.8       20909.    
        54000.  -0.37663E-02   1.6500       2222.7       19161.    
        57600.  -0.44164E-02   1.6500       2606.4       16340.    
        61200.  -0.62326E-02   1.6500       3678.2       11579.    
        64800.  -0.51613E-02   1.6500       3045.9       13982.    
        68400.  -0.48305E-02   1.6500       2850.7       14940.    
        72000.  -0.40757E-02   1.6500       2405.3       17706.    
        75600.  -0.36238E-02   1.6500       2138.6       19914.    
        79200.  -0.54177E-02   1.6500       3197.2       13320.    
        82800.  -0.51546E-02   1.6500       3042.0       14000.    
        86400.  -0.51189E-02   1.6500       3020.9       14098.    
        90000.  -0.64931E-02   1.6500       3831.9       11114.    
        93600.  -0.95134E-02   1.6500       5614.3       7585.7    
        97200.  -0.63721E-02   1.6500       3760.5       11325.    
       100800.  -0.32053E-02   1.6500       1891.6       22515.    
       104400.  -0.28211E-02   1.6500       1664.9       25580.    
       108000.  -0.31784E-02   1.6500       1875.7       22705.    
       111600.  -0.29465E-02   1.6500       1738.9       24492.    
       115200.  -0.28097E-02   1.6500       1658.2       25684.    
       118800.  -0.27725E-02   1.6500       1636.2       26029.    
       122400.  -0.32014E-02   1.6500       1889.3       22542.    
       126000.  -0.28758E-02   1.6500       1697.2       25094.    
       129600.  -0.39903E-02   1.6500       2354.9       18085.    
       133200.  -0.32308E-02   1.6500       1906.7       22337.    
       136800.  -0.31597E-02   1.6500       1864.7       22839.    
       140400.  -0.28584E-02   1.6500       1686.9       25247.    
       144000.  -0.29868E-02   1.6500       1762.6       24162.    
       147600.  -0.30682E-02   1.6500       1810.7       23521.    
       151200.  -0.31184E-02   1.6500       1840.3       23142.    
       154800.  -0.31541E-02   1.6500       1861.4       22880.    
       158400.  -0.34341E-02   1.6500       2026.6       21015.    
       162000.  -0.43996E-02   1.6500       2596.4       16403.    
       165600.  -0.39310E-02   1.6500       2319.9       18358.    
       169200.  -0.29800E-02   1.6500       1758.6       24217.    
       172800.  -0.30094E-02   1.6500       1776.0       23980.    
