   TOTIM (T)     FLOWRATE     DIAM.         RE           RT
         3600.  -0.22078E-02   1.6500       1302.9       32686.    
         7200.  -0.19359E-02   1.6500       1142.5       37278.    
        10800.  -0.19708E-02   1.6500       1163.1       36617.    
        14400.  -0.19938E-02   1.6500       1176.6       36196.    
        18000.  -0.20087E-02   1.6500       1185.5       35926.    
        21600.  -0.20197E-02   1.6500       1191.9       35732.    
        25200.  -0.20284E-02   1.6500       1197.1       35577.    
        28800.  -0.20354E-02   1.6500       1201.2       35455.    
        32400.  -0.20418E-02   1.6500       1205.0       35344.    
        36000.  -0.20477E-02   1.6500       1208.4       35243.    
        39600.  -0.20530E-02   1.6500       1211.6       35151.    
        43200.  -0.23290E-02   1.6500       1374.5       30985.    
        46800.  -0.22983E-02   1.6500       1356.4       31399.    
        50400.  -0.20086E-02   1.6500       1185.4       35928.    
        54000.  -0.23034E-02   1.6500       1359.4       31330.    
        57600.  -0.29592E-02   1.6500       1746.4       24387.    
        61200.  -0.48815E-02   1.6500       2880.8       14783.    
        64800.  -0.40094E-02   1.6500       2366.1       17999.    
        68400.  -0.37268E-02   1.6500       2199.4       19364.    
        72000.  -0.29714E-02   1.6500       1753.5       24287.    
        75600.  -0.24541E-02   1.6500       1448.3       29406.    
        79200.  -0.41455E-02   1.6500       2446.4       17408.    
        82800.  -0.39652E-02   1.6500       2340.0       18200.    
        86400.  -0.39691E-02   1.6500       2342.4       18182.    
        90000.  -0.53455E-02   1.6500       3154.6       13500.    
        93600.  -0.84435E-02   1.6500       4982.9       8546.9    
        97200.  -0.56459E-02   1.6500       3331.9       12782.    
       100800.  -0.25240E-02   1.6500       1489.5       28592.    
       104400.  -0.18547E-02   1.6500       1094.5       38910.    
       108000.  -0.19887E-02   1.6500       1173.6       36287.    
       111600.  -0.16072E-02   1.6500       948.49       44901.    
       115200.  -0.13582E-02   1.6500       801.51       53135.    
       118800.  -0.12383E-02   1.6500       730.77       58279.    
       122400.  -0.16425E-02   1.6500       969.34       43936.    
       126000.  -0.12950E-02   1.6500       764.23       55727.    
       129600.  -0.24744E-02   1.6500       1460.2       29165.    
       133200.  -0.17335E-02   1.6500       1023.0       41631.    
       136800.  -0.16533E-02   1.6500       975.68       43650.    
       140400.  -0.13153E-02   1.6500       776.23       54866.    
       144000.  -0.14186E-02   1.6500       837.21       50870.    
       147600.  -0.14940E-02   1.6500       881.68       48304.    
       151200.  -0.15505E-02   1.6500       915.01       46544.    
       154800.  -0.15971E-02   1.6500       942.54       45185.    
       158400.  -0.19083E-02   1.6500       1126.2       37817.    
       162000.  -0.29887E-02   1.6500       1763.8       24146.    
       165600.  -0.25865E-02   1.6500       1526.4       27901.    
       169200.  -0.15979E-02   1.6500       942.98       45164.    
       172800.  -0.15669E-02   1.6500       924.73       46055.    
