   TOTIM (T)     FLOWRATE     DIAM.         RE           RT
         3600.  -0.30621E-02   1.6500       1807.1       23568.    
         7200.  -0.28245E-02   1.6500       1666.9       25550.    
        10800.  -0.28698E-02   1.6500       1693.6       25147.    
        14400.  -0.28976E-02   1.6500       1710.0       24906.    
        18000.  -0.29132E-02   1.6500       1719.2       24772.    
        21600.  -0.29229E-02   1.6500       1724.9       24690.    
        25200.  -0.29296E-02   1.6500       1728.9       24633.    
        28800.  -0.29341E-02   1.6500       1731.5       24596.    
        32400.  -0.29380E-02   1.6500       1733.9       24563.    
        36000.  -0.29416E-02   1.6500       1736.0       24533.    
        39600.  -0.29448E-02   1.6500       1737.9       24506.    
        43200.  -0.31838E-02   1.6500       1878.9       22666.    
        46800.  -0.31407E-02   1.6500       1853.5       22978.    
        50400.  -0.28793E-02   1.6500       1699.2       25064.    
        54000.  -0.31470E-02   1.6500       1857.2       22931.    
        57600.  -0.37080E-02   1.6500       2188.3       19462.    
        61200.  -0.53322E-02   1.6500       3146.8       13534.    
        64800.  -0.44382E-02   1.6500       2619.2       16260.    
        68400.  -0.41547E-02   1.6500       2451.9       17370.    
        72000.  -0.35030E-02   1.6500       2067.3       20601.    
        75600.  -0.31032E-02   1.6500       1831.3       23256.    
        79200.  -0.46351E-02   1.6500       2735.4       15569.    
        82800.  -0.44233E-02   1.6500       2610.4       16315.    
        86400.  -0.43954E-02   1.6500       2593.9       16419.    
        90000.  -0.55769E-02   1.6500       3291.2       12940.    
        93600.  -0.73192E-02   1.6500       4319.4       9859.8    
        97200.  -0.49644E-02   1.6500       2929.8       14537.    
       100800.  -0.28375E-02   1.6500       1674.6       25433.    
       104400.  -0.24692E-02   1.6500       1457.2       29226.    
       108000.  -0.27665E-02   1.6500       1632.7       26085.    
       111600.  -0.25327E-02   1.6500       1494.7       28493.    
       115200.  -0.23909E-02   1.6500       1411.0       30184.    
       118800.  -0.23448E-02   1.6500       1383.8       30776.    
       122400.  -0.27360E-02   1.6500       1614.7       26376.    
       126000.  -0.24337E-02   1.6500       1436.3       29653.    
       129600.  -0.34733E-02   1.6500       2049.8       20777.    
       133200.  -0.27734E-02   1.6500       1636.7       26021.    
       136800.  -0.27050E-02   1.6500       1596.3       26679.    
       140400.  -0.24224E-02   1.6500       1429.6       29791.    
       144000.  -0.25365E-02   1.6500       1496.9       28451.    
       147600.  -0.26110E-02   1.6500       1540.9       27639.    
       151200.  -0.26584E-02   1.6500       1568.9       27146.    
       154800.  -0.26932E-02   1.6500       1589.4       26796.    
       158400.  -0.29564E-02   1.6500       1744.7       24410.    
       162000.  -0.38709E-02   1.6500       2284.4       18643.    
       165600.  -0.34448E-02   1.6500       2033.0       20949.    
       169200.  -0.25586E-02   1.6500       1510.0       28205.    
       172800.  -0.25759E-02   1.6500       1520.2       28016.    
