   TOTIM (T)     FLOWRATE     DIAM.         RE           RT
         3600.  -0.34602E-02   1.6500       2042.1       20856.    
         7200.  -0.31824E-02   1.6500       1878.1       22676.    
        10800.  -0.32385E-02   1.6500       1911.2       22284.    
        14400.  -0.32713E-02   1.6500       1930.5       22060.    
        18000.  -0.32895E-02   1.6500       1941.3       21939.    
        21600.  -0.33005E-02   1.6500       1947.8       21865.    
        25200.  -0.33081E-02   1.6500       1952.3       21815.    
        28800.  -0.33130E-02   1.6500       1955.2       21783.    
        32400.  -0.33173E-02   1.6500       1957.7       21754.    
        36000.  -0.33211E-02   1.6500       1960.0       21729.    
        39600.  -0.33245E-02   1.6500       1962.0       21707.    
        43200.  -0.36038E-02   1.6500       2126.8       20025.    
        46800.  -0.35498E-02   1.6500       2094.9       20329.    
        50400.  -0.32435E-02   1.6500       1914.2       22249.    
        54000.  -0.35598E-02   1.6500       2100.8       20273.    
        57600.  -0.42130E-02   1.6500       2486.3       17130.    
        61200.  -0.61666E-02   1.6500       3639.2       11703.    
        64800.  -0.50917E-02   1.6500       3004.8       14173.    
        68400.  -0.47607E-02   1.6500       2809.5       15159.    
        72000.  -0.40006E-02   1.6500       2361.0       18039.    
        75600.  -0.35437E-02   1.6500       2091.3       20365.    
        79200.  -0.53497E-02   1.6500       3157.1       13490.    
        82800.  -0.50853E-02   1.6500       3001.1       14191.    
        86400.  -0.50504E-02   1.6500       2980.5       14289.    
        90000.  -0.64313E-02   1.6500       3795.4       11221.    
        93600.  -0.94599E-02   1.6500       5582.8       7628.6    
        97200.  -0.63135E-02   1.6500       3725.9       11430.    
       100800.  -0.32333E-02   1.6500       1908.1       22320.    
       104400.  -0.28577E-02   1.6500       1686.5       25253.    
       108000.  -0.32566E-02   1.6500       1921.9       22160.    
       111600.  -0.29718E-02   1.6500       1753.8       24283.    
       115200.  -0.28051E-02   1.6500       1655.4       25727.    
       118800.  -0.27559E-02   1.6500       1626.4       26186.    
       122400.  -0.32538E-02   1.6500       1920.2       22179.    
       126000.  -0.28701E-02   1.6500       1693.8       25144.    
       129600.  -0.41902E-02   1.6500       2472.8       17223.    
       133200.  -0.32877E-02   1.6500       1940.2       21950.    
       136800.  -0.32079E-02   1.6500       1893.2       22496.    
       140400.  -0.28539E-02   1.6500       1684.3       25286.    
       144000.  -0.30025E-02   1.6500       1771.9       24035.    
       147600.  -0.30961E-02   1.6500       1827.2       23309.    
       151200.  -0.31546E-02   1.6500       1861.7       22876.    
       154800.  -0.31967E-02   1.6500       1886.6       22575.    
       158400.  -0.35276E-02   1.6500       2081.8       20458.    
       162000.  -0.46847E-02   1.6500       2764.7       15405.    
       165600.  -0.41243E-02   1.6500       2434.0       17498.    
       169200.  -0.30032E-02   1.6500       1772.3       24029.    
       172800.  -0.30370E-02   1.6500       1792.3       23762.    
