   TOTIM (T)     FLOWRATE     DIAM.         RE           RT
         3600.   0.21179E-02   1.6500       1249.9       34074.    
         7200.   0.19281E-02   1.6500       1137.8       37429.    
        10800.   0.19509E-02   1.6500       1151.3       36991.    
        14400.   0.19714E-02   1.6500       1163.4       36606.    
        18000.   0.19841E-02   1.6500       1170.9       36372.    
        21600.   0.19926E-02   1.6500       1175.9       36217.    
        25200.   0.19990E-02   1.6500       1179.7       36100.    
        28800.   0.20038E-02   1.6500       1182.5       36015.    
        32400.   0.20082E-02   1.6500       1185.1       35936.    
        36000.   0.20122E-02   1.6500       1187.5       35863.    
        39600.   0.20160E-02   1.6500       1189.7       35797.    
        43200.   0.22082E-02   1.6500       1303.2       32680.    
        46800.   0.21883E-02   1.6500       1291.4       32979.    
        50400.   0.19820E-02   1.6500       1169.7       36411.    
        54000.   0.21836E-02   1.6500       1288.6       33049.    
        57600.   0.26442E-02   1.6500       1560.5       27292.    
        61200.   0.39787E-02   1.6500       2348.0       18138.    
        64800.   0.33696E-02   1.6500       1988.5       21417.    
        68400.   0.31286E-02   1.6500       1846.3       23067.    
        72000.   0.25942E-02   1.6500       1531.0       27818.    
        75600.   0.22313E-02   1.6500       1316.8       32342.    
        79200.   0.34157E-02   1.6500       2015.8       21128.    
        82800.   0.33145E-02   1.6500       1956.0       21773.    
        86400.   0.32953E-02   1.6500       1944.7       21900.    
        90000.   0.42417E-02   1.6500       2503.2       17014.    
        93600.   0.63947E-02   1.6500       3773.8       11285.    
        97200.   0.44417E-02   1.6500       2621.3       16247.    
       100800.   0.21906E-02   1.6500       1292.8       32943.    
       104400.   0.17186E-02   1.6500       1014.3       41990.    
       108000.   0.18657E-02   1.6500       1101.1       38679.    
       111600.   0.16440E-02   1.6500       970.22       43896.    
       115200.   0.14894E-02   1.6500       878.96       48453.    
       118800.   0.14217E-02   1.6500       839.04       50759.    
       122400.   0.17148E-02   1.6500       1012.0       42084.    
       126000.   0.14841E-02   1.6500       875.84       48626.    
       129600.   0.22990E-02   1.6500       1356.7       31391.    
       133200.   0.17942E-02   1.6500       1058.9       40221.    
       136800.   0.17167E-02   1.6500       1013.1       42037.    
       140400.   0.14843E-02   1.6500       875.95       48620.    
       144000.   0.15572E-02   1.6500       918.95       46345.    
       147600.   0.16177E-02   1.6500       954.66       44611.    
       151200.   0.16598E-02   1.6500       979.56       43477.    
       154800.   0.16932E-02   1.6500       999.21       42622.    
       158400.   0.19097E-02   1.6500       1127.0       37789.    
       162000.   0.26608E-02   1.6500       1570.3       27122.    
       165600.   0.23820E-02   1.6500       1405.7       30296.    
       169200.   0.16727E-02   1.6500       987.15       43143.    
       172800.   0.16424E-02   1.6500       969.26       43939.    
