   TOTIM (T)     FLOWRATE     DIAM.         RE           RT
         3600.   0.21896E-02   1.6500       1292.2       32959.    
         7200.   0.20334E-02   1.6500       1200.0       35489.    
        10800.   0.20597E-02   1.6500       1215.5       35037.    
        14400.   0.20802E-02   1.6500       1227.6       34691.    
        18000.   0.20918E-02   1.6500       1234.4       34500.    
        21600.   0.20988E-02   1.6500       1238.6       34385.    
        25200.   0.21036E-02   1.6500       1241.4       34306.    
        28800.   0.21066E-02   1.6500       1243.2       34256.    
        32400.   0.21095E-02   1.6500       1244.9       34210.    
        36000.   0.21120E-02   1.6500       1246.4       34169.    
        39600.   0.21144E-02   1.6500       1247.8       34131.    
        43200.   0.22714E-02   1.6500       1340.5       31771.    
        46800.   0.22467E-02   1.6500       1325.9       32120.    
        50400.   0.20732E-02   1.6500       1223.5       34809.    
        54000.   0.22444E-02   1.6500       1324.5       32154.    
        57600.   0.26171E-02   1.6500       1544.5       27575.    
        61200.   0.36874E-02   1.6500       2176.1       19571.    
        64800.   0.31201E-02   1.6500       1841.3       23129.    
        68400.   0.29064E-02   1.6500       1715.2       24830.    
        72000.   0.24715E-02   1.6500       1458.5       29200.    
        75600.   0.21993E-02   1.6500       1297.9       32814.    
        79200.   0.32004E-02   1.6500       1888.7       22549.    
        82800.   0.30883E-02   1.6500       1822.5       23368.    
        86400.   0.30582E-02   1.6500       1804.8       23598.    
        90000.   0.38270E-02   1.6500       2258.5       18857.    
        93600.   0.55490E-02   1.6500       3274.7       13005.    
        97200.   0.38374E-02   1.6500       2264.6       18806.    
       100800.   0.20073E-02   1.6500       1184.6       35952.    
       104400.   0.17280E-02   1.6500       1019.8       41762.    
       108000.   0.19359E-02   1.6500       1142.5       37277.    
       111600.   0.18006E-02   1.6500       1062.6       40079.    
       115200.   0.17101E-02   1.6500       1009.2       42199.    
       118800.   0.16829E-02   1.6500       993.15       42882.    
       122400.   0.19423E-02   1.6500       1146.2       37155.    
       126000.   0.17524E-02   1.6500       1034.2       41181.    
       129600.   0.24278E-02   1.6500       1432.8       29725.    
       133200.   0.19854E-02   1.6500       1171.7       36349.    
       136800.   0.19239E-02   1.6500       1135.4       37511.    
       140400.   0.17388E-02   1.6500       1026.2       41503.    
       144000.   0.18107E-02   1.6500       1068.6       39855.    
       147600.   0.18643E-02   1.6500       1100.2       38708.    
       151200.   0.18979E-02   1.6500       1120.1       38024.    
       154800.   0.19222E-02   1.6500       1134.4       37542.    
       158400.   0.20961E-02   1.6500       1237.0       34429.    
       162000.   0.26993E-02   1.6500       1593.0       26735.    
       165600.   0.24325E-02   1.6500       1435.5       29668.    
       169200.   0.18390E-02   1.6500       1085.3       39241.    
       172800.   0.18370E-02   1.6500       1084.1       39285.    
