TOTIM (T)      HCON          HMAT      QDIR      QWELL        QMAT       QCADS      QTUB1      QTUB2      QTUB3      QTUB4      QTUB5      QTUB6       NSTOR        QFIX        QLH     FHLQ (LQ)        CAUCHY   CAUCHY (LQ)
    75600.   12.43408989   12.3547   0.000       0.000     -0.5957E-02   0.000     0.5957E-02  0.000      0.000      0.000      0.000      0.000       0.000       0.000       0.000       0.000       0.000       0.000    
    79200.   12.51362652   12.3960   0.000       0.000     -0.8822E-02   0.000     0.8822E-02  0.000      0.000      0.000      0.000      0.000       0.000       0.000       0.000       0.000       0.000       0.000    
    82800.   12.52770470   12.4177   0.000       0.000     -0.8250E-02   0.000     0.8250E-02  0.000      0.000      0.000      0.000      0.000       0.000       0.000       0.000       0.000       0.000       0.000    
    86400.   12.54216253   12.4337   0.000       0.000     -0.8134E-02   0.000     0.8134E-02  0.000      0.000      0.000      0.000      0.000       0.000       0.000       0.000       0.000       0.000       0.000    
    90000.   12.62619378   12.4905   0.000       0.000     -0.1018E-01   0.000     0.1018E-01  0.000      0.000      0.000      0.000      0.000       0.000       0.000       0.000       0.000       0.000       0.000    
    93600.   12.82127953   12.6280   0.000       0.000     -0.1450E-01   0.000     0.1450E-01  0.000      0.000      0.000      0.000      0.000       0.000       0.000       0.000       0.000       0.000       0.000    
    97200.   12.75136081   12.6290   0.000       0.000     -0.9176E-02   0.000     0.9176E-02  0.000      0.000      0.000      0.000      0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   100800.   12.59915616   12.5377   0.000       0.000     -0.4611E-02   0.000     0.4611E-02  0.000      0.000      0.000      0.000      0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   104400.   12.52820497   12.4666   0.000       0.000     -0.4618E-02   0.000     0.4618E-02  0.000      0.000      0.000      0.000      0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   108000.   12.50601709   12.4312   0.000       0.000     -0.5613E-02   0.000     0.5613E-02  0.000      0.000      0.000      0.000      0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   111600.   12.47140946   12.3989   0.000       0.000     -0.5438E-02   0.000     0.5438E-02  0.000      0.000      0.000      0.000      0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   115200.   12.44328935   12.3715   0.000       0.000     -0.5388E-02   0.000     0.5388E-02  0.000      0.000      0.000      0.000      0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   118800.   12.42299605   12.3502   0.000       0.000     -0.5460E-02   0.000     0.5460E-02  0.000      0.000      0.000      0.000      0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   122400.   12.43213867   12.3488   0.000       0.000     -0.6250E-02   0.000     0.6250E-02  0.000      0.000      0.000      0.000      0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   126000.   12.41145335   12.3354   0.000       0.000     -0.5703E-02   0.000     0.5703E-02  0.000      0.000      0.000      0.000      0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   129600.   12.46421288   12.3632   0.000       0.000     -0.7578E-02   0.000     0.7578E-02  0.000      0.000      0.000      0.000      0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   133200.   12.43772766   12.3555   0.000       0.000     -0.6165E-02   0.000     0.6165E-02  0.000      0.000      0.000      0.000      0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   136800.   12.42838149   12.3473   0.000       0.000     -0.6078E-02   0.000     0.6078E-02  0.000      0.000      0.000      0.000      0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   140400.   12.40546920   12.3306   0.000       0.000     -0.5612E-02   0.000     0.5612E-02  0.000      0.000      0.000      0.000      0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   144000.   12.40106216   12.3226   0.000       0.000     -0.5885E-02   0.000     0.5885E-02  0.000      0.000      0.000      0.000      0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   147600.   12.39910140   12.3187   0.000       0.000     -0.6033E-02   0.000     0.6033E-02  0.000      0.000      0.000      0.000      0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   151200.   12.39805174   12.3166   0.000       0.000     -0.6108E-02   0.000     0.6108E-02  0.000      0.000      0.000      0.000      0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   154800.   12.39737762   12.3154   0.000       0.000     -0.6150E-02   0.000     0.6150E-02  0.000      0.000      0.000      0.000      0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   158400.   12.41093216   12.3231   0.000       0.000     -0.6591E-02   0.000     0.6591E-02  0.000      0.000      0.000      0.000      0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   162000.   12.46947556   12.3612   0.000       0.000     -0.8122E-02   0.000     0.8122E-02  0.000      0.000      0.000      0.000      0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   165600.   12.46646878   12.3712   0.000       0.000     -0.7142E-02   0.000     0.7142E-02  0.000      0.000      0.000      0.000      0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   169200.   12.41986764   12.3461   0.000       0.000     -0.5534E-02   0.000     0.5534E-02  0.000      0.000      0.000      0.000      0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   172800.   12.40586235   12.3297   0.000       0.000     -0.5711E-02   0.000     0.5711E-02  0.000      0.000      0.000      0.000      0.000       0.000       0.000       0.000       0.000       0.000       0.000    
