   TOTIM (T)     FLOWRATE     DIAM.         RE           RT
         3600.   0.19410E-02   1.6500       1145.5       37180.    
         7200.   0.15560E-02   1.6500       918.28       46379.    
        10800.   0.15812E-02   1.6500       933.17       45639.    
        14400.   0.16049E-02   1.6500       947.10       44967.    
        18000.   0.16237E-02   1.6500       958.22       44445.    
        21600.   0.16396E-02   1.6500       967.63       44013.    
        25200.   0.16537E-02   1.6500       975.95       43638.    
        28800.   0.16662E-02   1.6500       983.32       43311.    
        32400.   0.16778E-02   1.6500       990.16       43012.    
        36000.   0.16886E-02   1.6500       996.50       42738.    
        39600.   0.16985E-02   1.6500       1002.4       42487.    
        43200.   0.20922E-02   1.6500       1234.7       34492.    
        46800.   0.20755E-02   1.6500       1224.8       34771.    
        50400.   0.16755E-02   1.6500       988.79       43072.    
        54000.   0.20737E-02   1.6500       1223.8       34801.    
        57600.   0.30227E-02   1.6500       1783.8       23875.    
        61200.   0.58245E-02   1.6500       3437.3       12390.    
        64800.   0.47969E-02   1.6500       2830.9       15044.    
        68400.   0.44219E-02   1.6500       2609.6       16320.    
        72000.   0.33344E-02   1.6500       1967.8       21643.    
        75600.   0.25190E-02   1.6500       1486.6       28648.    
        79200.   0.48303E-02   1.6500       2850.6       14940.    
        82800.   0.46783E-02   1.6500       2760.9       15426.    
        86400.   0.47166E-02   1.6500       2783.5       15300.    
        90000.   0.66867E-02   1.6500       3946.1       10793.    
        93600.   0.11219E-01   1.6500       6620.7       6432.6    
        97200.   0.75871E-02   1.6500       4477.5       9511.6    
       100800.   0.30631E-02   1.6500       1807.7       23560.    
       104400.   0.17725E-02   1.6500       1046.1       40714.    
       108000.   0.17190E-02   1.6500       1014.5       41982.    
       111600.   0.10556E-02   1.6500       622.96       68365.    
       115200.   0.59839E-03   1.6500       353.14      0.12060E+06
       118800.   0.34841E-03   1.6500       205.61      0.20713E+06
       122400.   0.86887E-03   1.6500       512.76       83058.    
       126000.   0.38362E-03   1.6500       226.39      0.18812E+06
       129600.   0.20321E-02   1.6500       1199.3       35512.    
       133200.   0.10752E-02   1.6500       634.52       67120.    
       136800.   0.94317E-03   1.6500       556.61       76514.    
       140400.   0.44757E-03   1.6500       264.13      0.16124E+06
       144000.   0.55688E-03   1.6500       328.64      0.12959E+06
       147600.   0.65568E-03   1.6500       386.95      0.11006E+06
       151200.   0.74070E-03   1.6500       437.12       97430.    
       154800.   0.81675E-03   1.6500       482.01       88357.    
       158400.   0.12702E-02   1.6500       749.60       56815.    
       162000.   0.28431E-02   1.6500       1677.9       25382.    
       165600.   0.23923E-02   1.6500       1411.8       30166.    
       169200.   0.10142E-02   1.6500       598.54       71154.    
       172800.   0.89449E-03   1.6500       527.88       80678.    
