   TOTIM (T)     FLOWRATE     DIAM.         RE           RT
         3600.  -0.25364E-02   1.6500       1496.9       28452.    
         7200.  -0.22639E-02   1.6500       1336.0       31877.    
        10800.  -0.23006E-02   1.6500       1357.7       31368.    
        14400.  -0.23241E-02   1.6500       1371.5       31051.    
        18000.  -0.23392E-02   1.6500       1380.5       30850.    
        21600.  -0.23502E-02   1.6500       1386.9       30707.    
        25200.  -0.23589E-02   1.6500       1392.1       30594.    
        28800.  -0.23657E-02   1.6500       1396.1       30505.    
        32400.  -0.23720E-02   1.6500       1399.9       30424.    
        36000.  -0.23778E-02   1.6500       1403.2       30350.    
        39600.  -0.23830E-02   1.6500       1406.4       30283.    
        43200.  -0.26596E-02   1.6500       1569.5       27135.    
        46800.  -0.26270E-02   1.6500       1550.3       27471.    
        50400.  -0.23360E-02   1.6500       1378.6       30893.    
        54000.  -0.26330E-02   1.6500       1553.8       27409.    
        57600.  -0.32888E-02   1.6500       1940.9       21943.    
        61200.  -0.52103E-02   1.6500       3074.8       13851.    
        64800.  -0.43220E-02   1.6500       2550.6       16697.    
        68400.  -0.40379E-02   1.6500       2383.0       17872.    
        72000.  -0.32819E-02   1.6500       1936.8       21989.    
        75600.  -0.27689E-02   1.6500       1634.0       26063.    
        79200.  -0.44694E-02   1.6500       2637.6       16147.    
        82800.  -0.42809E-02   1.6500       2526.4       16857.    
        86400.  -0.42829E-02   1.6500       2527.5       16850.    
        90000.  -0.56610E-02   1.6500       3340.8       12748.    
        93600.  -0.87562E-02   1.6500       5167.4       8241.7    
        97200.  -0.59295E-02   1.6500       3499.3       12171.    
       100800.  -0.28085E-02   1.6500       1657.4       25695.    
       104400.  -0.21604E-02   1.6500       1274.9       33404.    
       108000.  -0.23094E-02   1.6500       1362.9       31248.    
       111600.  -0.19339E-02   1.6500       1141.3       37316.    
       115200.  -0.16905E-02   1.6500       997.66       42688.    
       118800.  -0.15751E-02   1.6500       929.56       45816.    
       122400.  -0.19833E-02   1.6500       1170.4       36387.    
       126000.  -0.16340E-02   1.6500       964.30       44165.    
       129600.  -0.28175E-02   1.6500       1662.8       25613.    
       133200.  -0.20683E-02   1.6500       1220.6       34892.    
       136800.  -0.19895E-02   1.6500       1174.1       36273.    
       140400.  -0.16517E-02   1.6500       974.77       43691.    
       144000.  -0.17577E-02   1.6500       1037.3       41057.    
       147600.  -0.18335E-02   1.6500       1082.0       39359.    
       151200.  -0.18897E-02   1.6500       1115.2       38189.    
       154800.  -0.19358E-02   1.6500       1142.4       37280.    
       158400.  -0.22468E-02   1.6500       1326.0       32119.    
       162000.  -0.33269E-02   1.6500       1963.4       21692.    
       165600.  -0.29157E-02   1.6500       1720.7       24751.    
       169200.  -0.19238E-02   1.6500       1135.3       37513.    
       172800.  -0.18981E-02   1.6500       1120.2       38020.    
