   TOTIM (T)     FLOWRATE     DIAM.         RE           RT
         3600.  -0.10547E-02   1.6500       622.44       68422.    
         7200.  -0.57877E-03   1.6500       341.56      0.12469E+06
        10800.  -0.59376E-03   1.6500       350.40      0.12154E+06
        14400.  -0.61687E-03   1.6500       364.05      0.11699E+06
        18000.  -0.63849E-03   1.6500       376.80      0.11303E+06
        21600.  -0.65844E-03   1.6500       388.58      0.10960E+06
        25200.  -0.67692E-03   1.6500       399.48      0.10661E+06
        28800.  -0.69397E-03   1.6500       409.54      0.10399E+06
        32400.  -0.70989E-03   1.6500       418.94      0.10166E+06
        36000.  -0.72470E-03   1.6500       427.68       99581.    
        39600.  -0.73848E-03   1.6500       435.81       97722.    
        43200.  -0.12271E-02   1.6500       724.19       58809.    
        46800.  -0.12241E-02   1.6500       722.40       58954.    
        50400.  -0.73636E-03   1.6500       434.56       98004.    
        54000.  -0.12159E-02   1.6500       717.54       59354.    
        57600.  -0.24028E-02   1.6500       1418.0       30034.    
        61200.  -0.59213E-02   1.6500       3494.4       12187.    
        64800.  -0.47894E-02   1.6500       2826.5       15068.    
        68400.  -0.43440E-02   1.6500       2563.6       16613.    
        72000.  -0.29876E-02   1.6500       1763.2       24155.    
        75600.  -0.19243E-02   1.6500       1135.6       37502.    
        79200.  -0.47269E-02   1.6500       2789.6       15267.    
        82800.  -0.46079E-02   1.6500       2719.4       15661.    
        86400.  -0.46788E-02   1.6500       2761.2       15424.    
        90000.  -0.71301E-02   1.6500       4207.8       10121.    
        93600.  -0.12833E-01   1.6500       7573.5       5623.3    
        97200.  -0.85640E-02   1.6500       5054.0       8426.7    
       100800.  -0.29035E-02   1.6500       1713.5       24855.    
       104400.  -0.10795E-02   1.6500       637.04       66853.    
       108000.  -0.85041E-03   1.6500       501.87       84860.    
       111600.   0.51799E-04   1.6500       30.569      0.13932E+07
       115200.   0.68602E-03   1.6500       404.85      0.10519E+06
       118800.   0.10478E-02   1.6500       618.38       68871.    
       122400.   0.43794E-03   1.6500       258.45      0.16478E+06
       126000.   0.10325E-02   1.6500       609.30       69897.    
       129600.  -0.99321E-03   1.6500       586.14       72660.    
       133200.   0.12782E-03   1.6500       75.434      0.56458E+06
       136800.   0.30172E-03   1.6500       178.06      0.23918E+06
       140400.   0.92523E-03   1.6500       546.03       77997.    
       144000.   0.81391E-03   1.6500       480.33       88666.    
       147600.   0.69641E-03   1.6500       410.99      0.10363E+06
       151200.   0.58721E-03   1.6500       346.54      0.12290E+06
       154800.   0.48582E-03   1.6500       286.71      0.14854E+06
       158400.  -0.84068E-04   1.6500       49.612      0.85843E+06
       162000.  -0.20588E-02   1.6500       1215.0       35052.    
       165600.  -0.15812E-02   1.6500       933.17       45639.    
       169200.   0.10741E-03   1.6500       63.386      0.67189E+06
       172800.   0.30566E-03   1.6500       180.39      0.23609E+06
