   TOTIM (T)     FLOWRATE     DIAM.         RE           RT
         3600.  -0.98439E-03   1.6500       580.94       73310.    
         7200.  -0.51564E-03   1.6500       304.30      0.13996E+06
        10800.  -0.51574E-03   1.6500       304.36      0.13993E+06
        14400.  -0.53750E-03   1.6500       317.20      0.13426E+06
        18000.  -0.55904E-03   1.6500       329.91      0.12909E+06
        21600.  -0.57922E-03   1.6500       341.82      0.12459E+06
        25200.  -0.59803E-03   1.6500       352.93      0.12067E+06
        28800.  -0.61542E-03   1.6500       363.19      0.11726E+06
        32400.  -0.63173E-03   1.6500       372.81      0.11424E+06
        36000.  -0.64690E-03   1.6500       381.77      0.11156E+06
        39600.  -0.66103E-03   1.6500       390.11      0.10917E+06
        43200.  -0.11428E-02   1.6500       674.40       63150.    
        46800.  -0.11549E-02   1.6500       681.58       62485.    
        50400.  -0.67608E-03   1.6500       398.99      0.10674E+06
        54000.  -0.11337E-02   1.6500       669.07       63654.    
        57600.  -0.23160E-02   1.6500       1366.8       31160.    
        61200.  -0.58180E-02   1.6500       3433.5       12404.    
        64800.  -0.48165E-02   1.6500       2842.5       14983.    
        68400.  -0.43552E-02   1.6500       2570.2       16570.    
        72000.  -0.30071E-02   1.6500       1774.6       23999.    
        75600.  -0.19174E-02   1.6500       1131.5       37637.    
        79200.  -0.46395E-02   1.6500       2738.0       15555.    
        82800.  -0.46041E-02   1.6500       2717.1       15674.    
        86400.  -0.46768E-02   1.6500       2760.0       15431.    
        90000.  -0.70945E-02   1.6500       4186.8       10172.    
        93600.  -0.12787E-01   1.6500       7546.0       5643.8    
        97200.  -0.87677E-02   1.6500       5174.2       8230.9    
       100800.  -0.30822E-02   1.6500       1819.0       23414.    
       104400.  -0.11054E-02   1.6500       652.33       65287.    
       108000.  -0.80420E-03   1.6500       474.59       89737.    
       111600.   0.10410E-03   1.6500       61.435      0.69323E+06
       115200.   0.76246E-03   1.6500       449.96       94649.    
       118800.   0.11436E-02   1.6500       674.92       63102.    
       122400.   0.55837E-03   1.6500       329.52      0.12924E+06
       126000.   0.11275E-02   1.6500       665.39       64006.    
       129600.  -0.84952E-03   1.6500       501.34       84949.    
       133200.   0.19299E-03   1.6500       113.90      0.37393E+06
       136800.   0.39302E-03   1.6500       231.94      0.18362E+06
       140400.   0.10134E-02   1.6500       598.04       71214.    
       144000.   0.92369E-03   1.6500       545.12       78127.    
       147600.   0.80646E-03   1.6500       475.93       89485.    
       151200.   0.69548E-03   1.6500       410.44      0.10376E+06
       154800.   0.59173E-03   1.6500       349.21      0.12196E+06
       158400.   0.26643E-04   1.6500       15.723      0.27086E+07
       162000.  -0.19362E-02   1.6500       1142.7       37272.    
       165600.  -0.15295E-02   1.6500       902.63       47183.    
       169200.   0.14084E-03   1.6500       83.116      0.51240E+06
       172800.   0.38679E-03   1.6500       228.26      0.18658E+06
