   TOTIM (T)     FLOWRATE     DIAM.         RE           RT
         3600.  -0.70275E-02   1.6500       4147.3       10269.    
         7200.  -0.65900E-02   1.6500       3889.1       10951.    
        10800.  -0.67067E-02   1.6500       3957.9       10760.    
        14400.  -0.67720E-02   1.6500       3996.5       10657.    
        18000.  -0.68049E-02   1.6500       4015.9       10605.    
        21600.  -0.68223E-02   1.6500       4026.1       10578.    
        25200.  -0.68323E-02   1.6500       4032.1       10562.    
        28800.  -0.68367E-02   1.6500       4034.7       10556.    
        32400.  -0.68403E-02   1.6500       4036.8       10550.    
        36000.  -0.68433E-02   1.6500       4038.6       10545.    
        39600.  -0.68458E-02   1.6500       4040.0       10542.    
        43200.  -0.72826E-02   1.6500       4297.8       9909.4    
        46800.  -0.71665E-02   1.6500       4229.3       10070.    
        50400.  -0.66683E-02   1.6500       3935.3       10822.    
        54000.  -0.71874E-02   1.6500       4241.6       10041.    
        57600.  -0.81962E-02   1.6500       4837.0       8804.7    
        61200.  -0.11083E-01   1.6500       6540.4       6511.6    
        64800.  -0.91459E-02   1.6500       5397.4       7890.5    
        68400.  -0.85727E-02   1.6500       5059.2       8418.1    
        72000.  -0.73923E-02   1.6500       4362.5       9762.4    
        75600.  -0.67691E-02   1.6500       3994.8       10661.    
        79200.  -0.97158E-02   1.6500       5733.8       7427.7    
        82800.  -0.91922E-02   1.6500       5424.8       7850.7    
        86400.  -0.90887E-02   1.6500       5363.7       7940.2    
        90000.  -0.11238E-01   1.6500       6631.8       6421.8    
        93600.  -0.15851E-01   1.6500       9354.7       4552.6    
        97200.  -0.10499E-01   1.6500       6195.9       6873.7    
       100800.  -0.56437E-02   1.6500       3330.7       12787.    
       104400.  -0.54374E-02   1.6500       3208.9       13272.    
       108000.  -0.63443E-02   1.6500       3744.1       11375.    
       111600.  -0.61010E-02   1.6500       3600.5       11828.    
       115200.  -0.59917E-02   1.6500       3536.0       12044.    
       118800.  -0.60240E-02   1.6500       3555.0       11980.    
       122400.  -0.68220E-02   1.6500       4026.0       10578.    
       126000.  -0.62589E-02   1.6500       3693.7       11530.    
       129600.  -0.82050E-02   1.6500       4842.2       8795.4    
       133200.  -0.67900E-02   1.6500       4007.1       10628.    
       136800.  -0.66813E-02   1.6500       3942.9       10801.    
       140400.  -0.61837E-02   1.6500       3649.3       11670.    
       144000.  -0.64453E-02   1.6500       3803.7       11197.    
       147600.  -0.65959E-02   1.6500       3892.6       10941.    
       151200.  -0.66766E-02   1.6500       3940.2       10809.    
       154800.  -0.67260E-02   1.6500       3969.3       10729.    
       158400.  -0.71928E-02   1.6500       4244.8       10033.    
       162000.  -0.88219E-02   1.6500       5206.2       8180.3    
       165600.  -0.78719E-02   1.6500       4645.6       9167.5    
       169200.  -0.61959E-02   1.6500       3656.5       11647.    
       172800.  -0.63275E-02   1.6500       3734.2       11405.    
