   TOTIM (T)     FLOWRATE     DIAM.         RE           RT
         3600.  -0.18567E-02   1.6500       1095.7       38868.    
         7200.  -0.14569E-02   1.6500       859.79       49534.    
        10800.  -0.14801E-02   1.6500       873.49       48757.    
        14400.  -0.15032E-02   1.6500       887.10       48009.    
        18000.  -0.15223E-02   1.6500       898.37       47407.    
        21600.  -0.15388E-02   1.6500       908.11       46898.    
        25200.  -0.15536E-02   1.6500       916.83       46452.    
        28800.  -0.15668E-02   1.6500       924.64       46060.    
        32400.  -0.15791E-02   1.6500       931.90       45701.    
        36000.  -0.15905E-02   1.6500       938.63       45373.    
        39600.  -0.16011E-02   1.6500       944.88       45073.    
        43200.  -0.20104E-02   1.6500       1186.4       35896.    
        46800.  -0.19962E-02   1.6500       1178.1       36151.    
        50400.  -0.15823E-02   1.6500       933.77       45609.    
        54000.  -0.19937E-02   1.6500       1176.6       36197.    
        57600.  -0.29820E-02   1.6500       1759.8       24201.    
        61200.  -0.59037E-02   1.6500       3484.1       12224.    
        64800.  -0.48627E-02   1.6500       2869.7       14841.    
        68400.  -0.44797E-02   1.6500       2643.7       16109.    
        72000.  -0.33484E-02   1.6500       1976.1       21552.    
        75600.  -0.24912E-02   1.6500       1470.2       28968.    
        79200.  -0.48819E-02   1.6500       2881.1       14782.    
        82800.  -0.47358E-02   1.6500       2794.8       15238.    
        86400.  -0.47820E-02   1.6500       2822.1       15091.    
        90000.  -0.68329E-02   1.6500       4032.4       10562.    
        93600.  -0.11561E-01   1.6500       6822.9       6242.0    
        97200.  -0.78312E-02   1.6500       4621.6       9215.2    
       100800.  -0.31239E-02   1.6500       1843.6       23101.    
       104400.  -0.17405E-02   1.6500       1027.1       41463.    
       108000.  -0.16509E-02   1.6500       974.26       43714.    
       111600.  -0.94372E-03   1.6500       556.94       76469.    
       115200.  -0.45475E-03   1.6500       268.37      0.15869E+06
       118800.  -0.18419E-03   1.6500       108.70      0.39181E+06
       122400.  -0.71785E-03   1.6500       423.64      0.10053E+06
       126000.  -0.21409E-03   1.6500       126.34      0.33708E+06
       129600.  -0.19248E-02   1.6500       1135.9       37492.    
       133200.  -0.94167E-03   1.6500       555.73       76636.    
       136800.  -0.80387E-03   1.6500       474.40       89773.    
       140400.  -0.28655E-03   1.6500       169.11      0.25184E+06
       144000.  -0.39537E-03   1.6500       233.33      0.18253E+06
       147600.  -0.49640E-03   1.6500       292.95      0.14538E+06
       151200.  -0.58509E-03   1.6500       345.29      0.12334E+06
       154800.  -0.66519E-03   1.6500       392.56      0.10849E+06
       158400.  -0.11377E-02   1.6500       671.44       63429.    
       162000.  -0.27777E-02   1.6500       1639.3       25980.    
       165600.  -0.23243E-02   1.6500       1371.7       31048.    
       169200.  -0.89643E-03   1.6500       529.03       80503.    
       172800.  -0.76271E-03   1.6500       450.11       94617.    
