   TOTIM (T)     FLOWRATE     DIAM.         RE           RT
         3600.   0.45716E-02   1.6500       2697.9       15786.    
         7200.   0.42292E-02   1.6500       2495.9       17064.    
        10800.   0.42898E-02   1.6500       2531.6       16823.    
        14400.   0.43323E-02   1.6500       2556.7       16658.    
        18000.   0.43563E-02   1.6500       2570.9       16566.    
        21600.   0.43710E-02   1.6500       2579.6       16510.    
        25200.   0.43812E-02   1.6500       2585.6       16472.    
        28800.   0.43878E-02   1.6500       2589.5       16447.    
        32400.   0.43939E-02   1.6500       2593.0       16424.    
        36000.   0.43993E-02   1.6500       2596.3       16404.    
        39600.   0.44043E-02   1.6500       2599.2       16385.    
        43200.   0.47494E-02   1.6500       2802.8       15195.    
        46800.   0.46923E-02   1.6500       2769.2       15379.    
        50400.   0.43133E-02   1.6500       2545.5       16731.    
        54000.   0.46935E-02   1.6500       2769.9       15376.    
        57600.   0.55092E-02   1.6500       3251.2       13099.    
        61200.   0.78613E-02   1.6500       4639.3       9179.9    
        64800.   0.66018E-02   1.6500       3896.0       10931.    
        68400.   0.61616E-02   1.6500       3636.3       11712.    
        72000.   0.52121E-02   1.6500       3075.9       13846.    
        75600.   0.46209E-02   1.6500       2727.0       15617.    
        79200.   0.68238E-02   1.6500       4027.1       10576.    
        82800.   0.65536E-02   1.6500       3867.6       11012.    
        86400.   0.65013E-02   1.6500       3836.7       11100.    
        90000.   0.81996E-02   1.6500       4839.0       8801.1    
        93600.   0.11981E-01   1.6500       7070.7       6023.3    
        97200.   0.81999E-02   1.6500       4839.2       8800.8    
       100800.   0.42364E-02   1.6500       2500.1       17035.    
       104400.   0.36480E-02   1.6500       2152.8       19782.    
       108000.   0.40832E-02   1.6500       2409.7       17674.    
       111600.   0.37629E-02   1.6500       2220.7       19178.    
       115200.   0.35576E-02   1.6500       2099.5       20285.    
       118800.   0.34915E-02   1.6500       2060.5       20669.    
       122400.   0.40567E-02   1.6500       2394.1       17789.    
       126000.   0.36305E-02   1.6500       2142.5       19878.    
       129600.   0.51215E-02   1.6500       3022.5       14091.    
       133200.   0.41344E-02   1.6500       2439.9       17455.    
       136800.   0.40154E-02   1.6500       2369.7       17972.    
       140400.   0.36067E-02   1.6500       2128.5       20009.    
       144000.   0.37661E-02   1.6500       2222.5       19162.    
       147600.   0.38783E-02   1.6500       2288.8       18608.    
       151200.   0.39492E-02   1.6500       2330.6       18273.    
       154800.   0.40009E-02   1.6500       2361.1       18038.    
       158400.   0.43818E-02   1.6500       2585.9       16469.    
       162000.   0.57076E-02   1.6500       3368.3       12644.    
       165600.   0.51120E-02   1.6500       3016.9       14117.    
       169200.   0.38186E-02   1.6500       2253.6       18898.    
       172800.   0.38239E-02   1.6500       2256.7       18872.    
