TOTIM (T)      HCON          HMAT      QDIR      QWELL        QMAT       QCADS      QTUB1      QTUB2      QTUB3      QTUB4      QTUB5      QTUB6       NSTOR        QFIX        QLH     FHLQ (LQ)        CAUCHY   CAUCHY (LQ)
   129600.   12.46579867   13.0103   0.000       0.000      0.4764E-03   0.000    -0.4764E-03  0.000      0.000      0.000      0.000      0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   133200.   12.44041722   13.0064   0.000       0.000      0.4953E-03   0.000    -0.4953E-03  0.000      0.000      0.000      0.000      0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   136800.   12.43114867   13.0022   0.000       0.000      0.4996E-03   0.000    -0.4996E-03  0.000      0.000      0.000      0.000      0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   140400.   12.40885410   12.9964   0.000       0.000      0.5141E-03   0.000    -0.5141E-03  0.000      0.000      0.000      0.000      0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   144000.   12.40439267   12.9907   0.000       0.000      0.5131E-03   0.000    -0.5131E-03  0.000      0.000      0.000      0.000      0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   147600.   12.40241782   12.9854   0.000       0.000      0.5101E-03   0.000    -0.5101E-03  0.000      0.000      0.000      0.000      0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   151200.   12.40134641   12.9804   0.000       0.000      0.5066E-03   0.000    -0.5066E-03  0.000      0.000      0.000      0.000      0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   154800.   12.40064921   12.9757   0.000       0.000      0.5031E-03   0.000    -0.5031E-03  0.000      0.000      0.000      0.000      0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   158400.   12.41373363   12.9724   0.000       0.000      0.4888E-03   0.000    -0.4888E-03  0.000      0.000      0.000      0.000      0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   162000.   12.47042124   12.9740   0.000       0.000      0.4406E-03   0.000    -0.4406E-03  0.000      0.000      0.000      0.000      0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   165600.   12.46784104   12.9749   0.000       0.000      0.4437E-03   0.000    -0.4437E-03  0.000      0.000      0.000      0.000      0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   169200.   12.42273108   12.9720   0.000       0.000      0.4807E-03   0.000    -0.4807E-03  0.000      0.000      0.000      0.000      0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   172800.   12.40888782   12.9684   0.000       0.000      0.4896E-03   0.000    -0.4896E-03  0.000      0.000      0.000      0.000      0.000       0.000       0.000       0.000       0.000       0.000       0.000    
