   TOTIM (T)     FLOWRATE     DIAM.         RE           RT
         3600.   0.19851E-02   1.6500       1171.5       36354.    
         7200.   0.18502E-02   1.6500       1091.9       39004.    
        10800.   0.18821E-02   1.6500       1110.7       38343.    
        14400.   0.19026E-02   1.6500       1122.8       37930.    
        18000.   0.19132E-02   1.6500       1129.1       37720.    
        21600.   0.19190E-02   1.6500       1132.5       37607.    
        25200.   0.19224E-02   1.6500       1134.5       37540.    
        28800.   0.19240E-02   1.6500       1135.5       37507.    
        32400.   0.19255E-02   1.6500       1136.3       37479.    
        36000.   0.19267E-02   1.6500       1137.0       37455.    
        39600.   0.19278E-02   1.6500       1137.7       37435.    
        43200.   0.20626E-02   1.6500       1217.3       34987.    
        46800.   0.20312E-02   1.6500       1198.7       35528.    
        50400.   0.18776E-02   1.6500       1108.1       38434.    
        54000.   0.20332E-02   1.6500       1199.9       35493.    
        57600.   0.23482E-02   1.6500       1385.8       30733.    
        61200.   0.32466E-02   1.6500       1916.0       22228.    
        64800.   0.26797E-02   1.6500       1581.4       26931.    
        68400.   0.24905E-02   1.6500       1469.8       28976.    
        72000.   0.21216E-02   1.6500       1252.0       34016.    
        75600.   0.19169E-02   1.6500       1131.3       37646.    
        79200.   0.28145E-02   1.6500       1661.0       25640.    
        82800.   0.26775E-02   1.6500       1580.1       26953.    
        86400.   0.26425E-02   1.6500       1559.5       27309.    
        90000.   0.33028E-02   1.6500       1949.1       21850.    
        93600.   0.47427E-02   1.6500       2798.9       15216.    
        97200.   0.31414E-02   1.6500       1853.9       22972.    
       100800.   0.16039E-02   1.6500       946.56       44993.    
       104400.   0.14892E-02   1.6500       878.88       48458.    
       108000.   0.17539E-02   1.6500       1035.0       41147.    
       111600.   0.16782E-02   1.6500       990.39       43002.    
       115200.   0.16370E-02   1.6500       966.09       44084.    
       118800.   0.16417E-02   1.6500       968.85       43958.    
       122400.   0.18845E-02   1.6500       1112.2       38294.    
       126000.   0.17167E-02   1.6500       1013.1       42037.    
       129600.   0.23106E-02   1.6500       1363.6       31233.    
       133200.   0.18927E-02   1.6500       1117.0       38129.    
       136800.   0.18488E-02   1.6500       1091.0       39035.    
       140400.   0.16944E-02   1.6500       999.92       42592.    
       144000.   0.17701E-02   1.6500       1044.6       40770.    
       147600.   0.18184E-02   1.6500       1073.1       39686.    
       151200.   0.18452E-02   1.6500       1088.9       39111.    
       154800.   0.18622E-02   1.6500       1099.0       38753.    
       158400.   0.20078E-02   1.6500       1184.9       35943.    
       162000.   0.25151E-02   1.6500       1484.3       28693.    
       165600.   0.22404E-02   1.6500       1322.2       32211.    
       169200.   0.17199E-02   1.6500       1015.0       41960.    
       172800.   0.17462E-02   1.6500       1030.5       41327.    
