   TOTIM (T)     FLOWRATE     DIAM.         RE           RT
         3600.  -0.12966E-02   1.6500       765.16       55659.    
         7200.  -0.91152E-03   1.6500       537.93       79171.    
        10800.  -0.91632E-03   1.6500       540.76       78757.    
        14400.  -0.93706E-03   1.6500       553.01       77013.    
        18000.  -0.95601E-03   1.6500       564.19       75486.    
        21600.  -0.97312E-03   1.6500       574.29       74159.    
        25200.  -0.98882E-03   1.6500       583.55       72982.    
        28800.  -0.10031E-02   1.6500       592.00       71940.    
        32400.  -0.10166E-02   1.6500       599.96       70986.    
        36000.  -0.10292E-02   1.6500       607.39       70117.    
        39600.  -0.10410E-02   1.6500       614.34       69324.    
        43200.  -0.14367E-02   1.6500       847.89       50229.    
        46800.  -0.14422E-02   1.6500       851.11       50039.    
        50400.  -0.10464E-02   1.6500       617.55       68964.    
        54000.  -0.14259E-02   1.6500       841.49       50611.    
        57600.  -0.23939E-02   1.6500       1412.8       30145.    
        61200.  -0.52536E-02   1.6500       3100.4       13736.    
        64800.  -0.43879E-02   1.6500       2589.5       16446.    
        68400.  -0.39935E-02   1.6500       2356.8       18071.    
        72000.  -0.28850E-02   1.6500       1702.6       25014.    
        75600.  -0.20026E-02   1.6500       1181.8       36036.    
        79200.  -0.42532E-02   1.6500       2510.0       16967.    
        82800.  -0.42044E-02   1.6500       2481.3       17164.    
        86400.  -0.42496E-02   1.6500       2507.9       16982.    
        90000.  -0.62247E-02   1.6500       3673.5       11594.    
        93600.  -0.10865E-01   1.6500       6412.2       6641.8    
        97200.  -0.74909E-02   1.6500       4420.7       9633.8    
       100800.  -0.28193E-02   1.6500       1663.8       25597.    
       104400.  -0.12546E-02   1.6500       740.38       57522.    
       108000.  -0.10584E-02   1.6500       624.60       68186.    
       111600.  -0.33891E-03   1.6500       200.00      0.21294E+06
       115200.   0.18253E-03   1.6500       107.72      0.39537E+06
       118800.   0.48075E-03   1.6500       283.71      0.15011E+06
       122400.  -0.94141E-05   1.6500       5.5557      0.76657E+07
       126000.   0.45967E-03   1.6500       271.28      0.15699E+06
       129600.  -0.11658E-02   1.6500       688.00       61902.    
       133200.  -0.29184E-03   1.6500       172.23      0.24728E+06
       136800.  -0.12632E-03   1.6500       74.547      0.57130E+06
       140400.   0.37996E-03   1.6500       224.23      0.18993E+06
       144000.   0.29881E-03   1.6500       176.34      0.24151E+06
       147600.   0.19901E-03   1.6500       117.45      0.36262E+06
       151200.   0.10741E-03   1.6500       63.387      0.67189E+06
       154800.   0.22747E-04   1.6500       13.424      0.31725E+07
       158400.  -0.44040E-03   1.6500       259.90      0.16387E+06
       162000.  -0.20457E-02   1.6500       1207.3       35277.    
       165600.  -0.16896E-02   1.6500       997.12       42712.    
       169200.  -0.31043E-03   1.6500       183.20      0.23247E+06
       172800.  -0.12304E-03   1.6500       72.611      0.58653E+06
