   TOTIM (T)     FLOWRATE     DIAM.         RE           RT
         3600.  -0.14810E-02   1.6500       874.02       48727.    
         7200.  -0.10560E-02   1.6500       623.17       68342.    
        10800.  -0.10611E-02   1.6500       626.21       68010.    
        14400.  -0.10833E-02   1.6500       639.31       66617.    
        18000.  -0.11040E-02   1.6500       651.51       65369.    
        21600.  -0.11229E-02   1.6500       662.65       64270.    
        25200.  -0.11403E-02   1.6500       672.95       63286.    
        28800.  -0.11563E-02   1.6500       682.40       62410.    
        32400.  -0.11714E-02   1.6500       691.32       61605.    
        36000.  -0.11856E-02   1.6500       699.65       60871.    
        39600.  -0.11988E-02   1.6500       707.46       60199.    
        43200.  -0.16359E-02   1.6500       965.45       44113.    
        46800.  -0.16424E-02   1.6500       969.24       43940.    
        50400.  -0.12063E-02   1.6500       711.93       59822.    
        54000.  -0.16257E-02   1.6500       959.38       44392.    
        57600.  -0.26943E-02   1.6500       1590.1       26784.    
        61200.  -0.58534E-02   1.6500       3454.4       12329.    
        64800.  -0.49009E-02   1.6500       2892.3       14725.    
        68400.  -0.44713E-02   1.6500       2638.8       16140.    
        72000.  -0.32475E-02   1.6500       1916.5       22222.    
        75600.  -0.22715E-02   1.6500       1340.5       31770.    
        79200.  -0.47531E-02   1.6500       2805.1       15183.    
        82800.  -0.46966E-02   1.6500       2771.7       15366.    
        86400.  -0.47487E-02   1.6500       2802.4       15197.    
        90000.  -0.69298E-02   1.6500       4089.6       10414.    
        93600.  -0.12054E-01   1.6500       7113.9       5986.7    
        97200.  -0.83320E-02   1.6500       4917.1       8661.2    
       100800.  -0.31803E-02   1.6500       1876.9       22691.    
       104400.  -0.14452E-02   1.6500       852.90       49934.    
       108000.  -0.12147E-02   1.6500       716.85       59410.    
       111600.  -0.40997E-03   1.6500       241.94      0.17603E+06
       115200.   0.17205E-03   1.6500       101.54      0.41944E+06
       118800.   0.50651E-03   1.6500       298.92      0.14248E+06
       122400.  -0.30767E-04   1.6500       18.157      0.23456E+07
       126000.   0.48984E-03   1.6500       289.08      0.14733E+06
       129600.  -0.13043E-02   1.6500       769.71       55330.    
       133200.  -0.33832E-03   1.6500       199.66      0.21331E+06
       136800.  -0.15741E-03   1.6500       92.893      0.45847E+06
       140400.   0.40291E-03   1.6500       237.78      0.17911E+06
       144000.   0.31457E-03   1.6500       185.64      0.22941E+06
       147600.   0.20598E-03   1.6500       121.56      0.35036E+06
       151200.   0.10538E-03   1.6500       62.191      0.68481E+06
       154800.   0.11968E-04   1.6500       7.0627      0.60301E+07
       158400.  -0.49959E-03   1.6500       294.83      0.14445E+06
       162000.  -0.22728E-02   1.6500       1341.3       31752.    
       165600.  -0.18813E-02   1.6500       1110.2       38360.    
       169200.  -0.36176E-03   1.6500       213.50      0.19948E+06
       172800.  -0.15488E-03   1.6500       91.401      0.46595E+06
