TOTIM (T)      HCON          HMAT      QDIR      QWELL        QMAT       QCADS      QTUB1      QTUB2      QTUB3      QTUB4      QTUB5      QTUB6       NSTOR        QFIX        QLH     FHLQ (LQ)        CAUCHY   CAUCHY (LQ)
    90000.   12.62375781   12.9521   0.000       0.000      0.2873E-03   0.000    -0.2873E-03  0.000      0.000      0.000      0.000      0.000       0.000       0.000       0.000       0.000       0.000       0.000    
    93600.   12.81316756   12.9815   0.000       0.000      0.1472E-03   0.000    -0.1472E-03  0.000      0.000      0.000      0.000      0.000       0.000       0.000       0.000       0.000       0.000       0.000    
    97200.   12.74668557   13.0020   0.000       0.000      0.2234E-03   0.000    -0.2234E-03  0.000      0.000      0.000      0.000      0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   100800.   12.59894321   13.0088   0.000       0.000      0.3586E-03   0.000    -0.3586E-03  0.000      0.000      0.000      0.000      0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   104400.   12.52931732   13.0099   0.000       0.000      0.4205E-03   0.000    -0.4205E-03  0.000      0.000      0.000      0.000      0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   108000.   12.50736937   13.0095   0.000       0.000      0.4394E-03   0.000    -0.4394E-03  0.000      0.000      0.000      0.000      0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   111600.   12.47369693   13.0065   0.000       0.000      0.4662E-03   0.000    -0.4662E-03  0.000      0.000      0.000      0.000      0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   115200.   12.44621220   13.0015   0.000       0.000      0.4859E-03   0.000    -0.4859E-03  0.000      0.000      0.000      0.000      0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   118800.   12.42632713   12.9954   0.000       0.000      0.4979E-03   0.000    -0.4979E-03  0.000      0.000      0.000      0.000      0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   122400.   12.43497711   12.9905   0.000       0.000      0.4861E-03   0.000    -0.4861E-03  0.000      0.000      0.000      0.000      0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   126000.   12.41493444   12.9842   0.000       0.000      0.4981E-03   0.000    -0.4981E-03  0.000      0.000      0.000      0.000      0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   129600.   12.46580060   12.9826   0.000       0.000      0.4522E-03   0.000    -0.4522E-03  0.000      0.000      0.000      0.000      0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   133200.   12.44041865   12.9788   0.000       0.000      0.4711E-03   0.000    -0.4711E-03  0.000      0.000      0.000      0.000      0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   136800.   12.43115001   12.9745   0.000       0.000      0.4754E-03   0.000    -0.4754E-03  0.000      0.000      0.000      0.000      0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   140400.   12.40885525   12.9687   0.000       0.000      0.4898E-03   0.000    -0.4898E-03  0.000      0.000      0.000      0.000      0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   144000.   12.40439389   12.9630   0.000       0.000      0.4888E-03   0.000    -0.4888E-03  0.000      0.000      0.000      0.000      0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   147600.   12.40241911   12.9576   0.000       0.000      0.4858E-03   0.000    -0.4858E-03  0.000      0.000      0.000      0.000      0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   151200.   12.40134773   12.9526   0.000       0.000      0.4823E-03   0.000    -0.4823E-03  0.000      0.000      0.000      0.000      0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   154800.   12.40065056   12.9479   0.000       0.000      0.4788E-03   0.000    -0.4788E-03  0.000      0.000      0.000      0.000      0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   158400.   12.41373517   12.9446   0.000       0.000      0.4645E-03   0.000    -0.4645E-03  0.000      0.000      0.000      0.000      0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   162000.   12.47042348   12.9462   0.000       0.000      0.4163E-03   0.000    -0.4163E-03  0.000      0.000      0.000      0.000      0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   165600.   12.46784294   12.9471   0.000       0.000      0.4194E-03   0.000    -0.4194E-03  0.000      0.000      0.000      0.000      0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   169200.   12.42273232   12.9442   0.000       0.000      0.4563E-03   0.000    -0.4563E-03  0.000      0.000      0.000      0.000      0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   172800.   12.40888905   12.9406   0.000       0.000      0.4653E-03   0.000    -0.4653E-03  0.000      0.000      0.000      0.000      0.000       0.000       0.000       0.000       0.000       0.000       0.000    
