   TOTIM (T)     FLOWRATE     DIAM.         RE           RT
        86400.   0.11201E-01  0.62713       17392.       689.40    
       103680.   0.10565E-01  0.62713       16405.       730.90    
       120960.   0.10387E-01  0.62713       16128.       743.43    
       138240.   0.10222E-01  0.62713       15872.       755.46    
       155520.   0.10060E-01  0.62713       15621.       767.59    
       172800.   0.99021E-02  0.62713       15375.       779.86    
       190080.   0.98143E-02  0.62713       15239.       786.84    
       207360.   0.97211E-02  0.62713       15094.       794.38    
       224640.   0.96293E-02  0.62713       14951.       801.96    
       241920.   0.95391E-02  0.62713       14811.       809.54    
       259200.   0.94505E-02  0.62713       14674.       817.12    
       276480.   0.93818E-02  0.62713       14567.       823.11    
       293760.   0.93122E-02  0.62713       14459.       829.26    
       311040.   0.92438E-02  0.62713       14353.       835.40    
       328320.   0.91765E-02  0.62713       14248.       841.53    
       345600.   0.91103E-02  0.62713       14146.       847.64    
       362880.   0.91302E-02  0.62713       14177.       845.79    
       380160.   0.91403E-02  0.62713       14192.       844.86    
       397440.   0.91495E-02  0.62713       14207.       844.01    
       414720.   0.91584E-02  0.62713       14220.       843.19    
       432000.   0.91669E-02  0.62713       14233.       842.41    
       449280.   0.92397E-02  0.62713       14346.       835.77    
       466560.   0.93040E-02  0.62713       14446.       830.00    
       483840.   0.93666E-02  0.62713       14544.       824.44    
       501120.   0.94280E-02  0.62713       14639.       819.08    
       518400.   0.94882E-02  0.62713       14732.       813.88    
       535680.   0.94973E-02  0.62713       14747.       813.10    
       552960.   0.95118E-02  0.62713       14769.       811.86    
       570240.   0.95263E-02  0.62713       14792.       810.63    
       587520.   0.95406E-02  0.62713       14814.       809.41    
       604800.   0.95549E-02  0.62713       14836.       808.20    
       622080.   0.95866E-02  0.62713       14885.       805.53    
       639360.   0.96158E-02  0.62713       14931.       803.08    
       656640.   0.96445E-02  0.62713       14975.       800.69    
       673920.   0.96727E-02  0.62713       15019.       798.36    
       691200.   0.97004E-02  0.62713       15062.       796.08    
       708480.   0.99011E-02  0.62713       15374.       779.94    
       725760.   0.10079E-01  0.62713       15650.       766.14    
       743040.   0.10254E-01  0.62713       15921.       753.12    
       760320.   0.10425E-01  0.62713       16186.       740.78    
       777600.   0.10592E-01  0.62713       16447.       729.05    
       794880.   0.10912E-01  0.62713       16943.       707.70    
       812160.   0.11209E-01  0.62713       17405.       688.91    
       829440.   0.11501E-01  0.62713       17858.       671.44    
       846720.   0.11787E-01  0.62713       18302.       655.13    
       864000.   0.12069E-01  0.62713       18740.       639.84    
       881280.   0.12209E-01  0.62713       18957.       632.49    
       898560.   0.12362E-01  0.62713       19194.       624.70    
       915840.   0.12512E-01  0.62713       19428.       617.18    
       933120.   0.12661E-01  0.62713       19659.       609.93    
       950400.   0.12808E-01  0.62713       19886.       602.95    
       967680.   0.13133E-01  0.62713       20391.       588.01    
       984960.   0.13434E-01  0.62713       20860.       574.81    
      1002240.   0.13730E-01  0.62713       21319.       562.44    
      1019520.   0.14021E-01  0.62713       21770.       550.78    
      1036800.   0.14306E-01  0.62713       22213.       539.79    
      1054080.   0.14847E-01  0.62713       23054.       520.11    
      1071360.   0.15354E-01  0.62713       23840.       502.95    
