   TOTIM (T)     FLOWRATE     DIAM.         RE           RT
        86400.   0.10909E-01  0.62713       16938.       707.89    
       103680.   0.10279E-01  0.62713       15960.       751.28    
       120960.   0.10107E-01  0.62713       15693.       764.08    
       138240.   0.99470E-02  0.62713       15445.       776.34    
       155520.   0.97908E-02  0.62713       15202.       788.73    
       172800.   0.96378E-02  0.62713       14965.       801.25    
       190080.   0.95530E-02  0.62713       14833.       808.36    
       207360.   0.94627E-02  0.62713       14693.       816.08    
       224640.   0.93738E-02  0.62713       14555.       823.82    
       241920.   0.92864E-02  0.62713       14419.       831.57    
       259200.   0.92006E-02  0.62713       14286.       839.33    
       276480.   0.91339E-02  0.62713       14182.       845.45    
       293760.   0.90665E-02  0.62713       14078.       851.74    
       311040.   0.90000E-02  0.62713       13974.       858.03    
       328320.   0.89347E-02  0.62713       13873.       864.30    
       345600.   0.88705E-02  0.62713       13773.       870.56    
       362880.   0.88897E-02  0.62713       13803.       868.68    
       380160.   0.88991E-02  0.62713       13818.       867.77    
       397440.   0.89077E-02  0.62713       13831.       866.93    
       414720.   0.89159E-02  0.62713       13844.       866.13    
       432000.   0.89238E-02  0.62713       13856.       865.36    
       449280.   0.89941E-02  0.62713       13965.       858.60    
       466560.   0.90559E-02  0.62713       14061.       852.74    
       483840.   0.91162E-02  0.62713       14155.       847.10    
       501120.   0.91753E-02  0.62713       14246.       841.64    
       518400.   0.92332E-02  0.62713       14336.       836.36    
       535680.   0.92417E-02  0.62713       14350.       835.59    
       552960.   0.92555E-02  0.62713       14371.       834.35    
       570240.   0.92694E-02  0.62713       14393.       833.10    
       587520.   0.92832E-02  0.62713       14414.       831.86    
       604800.   0.92968E-02  0.62713       14435.       830.64    
       622080.   0.93274E-02  0.62713       14483.       827.92    
       639360.   0.93556E-02  0.62713       14527.       825.42    
       656640.   0.93832E-02  0.62713       14569.       822.99    
       673920.   0.94104E-02  0.62713       14612.       820.61    
       691200.   0.94371E-02  0.62713       14653.       818.29    
       708480.   0.96316E-02  0.62713       14955.       801.76    
       725760.   0.98039E-02  0.62713       15223.       787.68    
       743040.   0.99721E-02  0.62713       15484.       774.39    
       760320.   0.10137E-01  0.62713       15740.       761.78    
       777600.   0.10299E-01  0.62713       15992.       749.79    
       794880.   0.10609E-01  0.62713       16472.       727.92    
       812160.   0.10896E-01  0.62713       16919.       708.71    
       829440.   0.11178E-01  0.62713       17356.       690.84    
       846720.   0.11455E-01  0.62713       17786.       674.14    
       864000.   0.11727E-01  0.62713       18209.       658.48    
       881280.   0.11863E-01  0.62713       18420.       650.96    
       898560.   0.12010E-01  0.62713       18649.       642.96    
       915840.   0.12157E-01  0.62713       18876.       635.24    
       933120.   0.12301E-01  0.62713       19100.       627.79    
       950400.   0.12443E-01  0.62713       19320.       620.62    
       967680.   0.12758E-01  0.62713       19810.       605.27    
       984960.   0.13050E-01  0.62713       20263.       591.73    
      1002240.   0.13337E-01  0.62713       20708.       579.03    
      1019520.   0.13618E-01  0.62713       21145.       567.07    
      1036800.   0.13895E-01  0.62713       21574.       555.78    
      1054080.   0.14419E-01  0.62713       22388.       535.56    
      1071360.   0.14909E-01  0.62713       23149.       517.96    
      1088640.   0.15390E-01  0.62713       23896.       501.78    
      1105920.   0.15862E-01  0.62713       24630.       486.83    
      1123200.   0.16327E-01  0.62713       25352.       472.97    
      1140480.   0.16327E-01  0.62713       25351.       472.99    
      1157760.   0.16371E-01  0.62713       25419.       471.71    
      1175040.   0.16417E-01  0.62713       25491.       470.38    
      1192320.   0.16464E-01  0.62713       25564.       469.04    
      1209600.   0.16511E-01  0.62713       25636.       467.71    
      1226880.   0.16388E-01  0.62713       25446.       471.21    
      1244160.   0.16285E-01  0.62713       25285.       474.21    
      1261440.   0.16184E-01  0.62713       25129.       477.16    
      1278720.   0.16086E-01  0.62713       24976.       480.08    
      1296000.   0.15989E-01  0.62713       24826.       482.97    
      1313280.   0.15841E-01  0.62713       24596.       487.49    
      1330560.   0.15701E-01  0.62713       24378.       491.85    
      1347840.   0.15563E-01  0.62713       24165.       496.19    
      1365120.   0.15428E-01  0.62713       23956.       500.53    
      1382400.   0.15296E-01  0.62713       23750.       504.87    
      1399680.   0.15131E-01  0.62713       23495.       510.35    
      1416960.   0.14973E-01  0.62713       23249.       515.74    
      1434240.   0.14818E-01  0.62713       23008.       521.14    
      1451520.   0.14665E-01  0.62713       22771.       526.56    
      1468800.   0.14516E-01  0.62713       22538.       532.00    
      1486080.   0.14342E-01  0.62713       22268.       538.45    
      1503360.   0.14173E-01  0.62713       22007.       544.85    
      1520640.   0.14008E-01  0.62713       21750.       551.28    
      1537920.   0.13845E-01  0.62713       21498.       557.75    
      1555200.   0.13686E-01  0.62713       21250.       564.26    
      1572480.   0.13511E-01  0.62713       20978.       571.56    
      1589760.   0.13341E-01  0.62713       20714.       578.85    
      1607040.   0.13174E-01  0.62713       20455.       586.20    
      1624320.   0.13009E-01  0.62713       20200.       593.60    
      1641600.   0.12848E-01  0.62713       19949.       601.07    
      1658880.   0.12684E-01  0.62713       19695.       608.80    
      1676160.   0.12524E-01  0.62713       19446.       616.59    
      1693440.   0.12367E-01  0.62713       19202.       624.44    
      1710720.   0.12212E-01  0.62713       18962.       632.36    
      1728000.   0.12060E-01  0.62713       18725.       640.34    
      1745280.   0.11914E-01  0.62713       18499.       648.18    
      1762560.   0.11770E-01  0.62713       18275.       656.11    
      1779840.   0.11628E-01  0.62713       18055.       664.10    
      1797120.   0.11489E-01  0.62713       17839.       672.16    
      1814400.   0.11352E-01  0.62713       17626.       680.27    
      1831680.   0.11208E-01  0.62713       17403.       689.01    
      1848960.   0.11067E-01  0.62713       17184.       697.76    
      1866240.   0.10929E-01  0.62713       16970.       706.58    
      1883520.   0.10793E-01  0.62713       16759.       715.48    
      1900800.   0.10659E-01  0.62713       16551.       724.46    
      1918080.   0.10521E-01  0.62713       16337.       733.97    
      1935360.   0.10386E-01  0.62713       16127.       743.51    
      1952640.   0.10253E-01  0.62713       15921.       753.15    
      1969920.   0.10123E-01  0.62713       15718.       762.87    
      1987200.   0.99942E-02  0.62713       15518.       772.68    
      2004480.   0.98709E-02  0.62713       15327.       782.33    
      2021760.   0.97492E-02  0.62713       15138.       792.09    
      2039040.   0.96295E-02  0.62713       14952.       801.94    
      2056320.   0.95117E-02  0.62713       14769.       811.87    
      2073600.   0.93959E-02  0.62713       14589.       821.88    
      2090880.   0.92748E-02  0.62713       14401.       832.61    
      2108160.   0.91565E-02  0.62713       14217.       843.37    
      2125440.   0.90402E-02  0.62713       14037.       854.22    
      2142720.   0.89257E-02  0.62713       13859.       865.17    
      2160000.   0.88131E-02  0.62713       13684.       876.23    
      2177280.   0.86974E-02  0.62713       13505.       887.88    
      2194560.   0.85842E-02  0.62713       13329.       899.60    
      2211840.   0.84727E-02  0.62713       13156.       911.43    
      2229120.   0.83632E-02  0.62713       12986.       923.37    
      2246400.   0.82554E-02  0.62713       12818.       935.43    
      2263680.   0.81442E-02  0.62713       12646.       948.19    
      2280960.   0.80355E-02  0.62713       12477.       961.03    
      2298240.   0.79285E-02  0.62713       12311.       973.99    
      2315520.   0.78233E-02  0.62713       12147.       987.09    
      2332800.   0.77198E-02  0.62713       11987.       1000.3    
      2350080.   0.76147E-02  0.62713       11823.       1014.1    
      2367360.   0.75116E-02  0.62713       11663.       1028.1    
      2384640.   0.74102E-02  0.62713       11506.       1042.1    
      2401920.   0.73104E-02  0.62713       11351.       1056.3    
