   TOTIM (T)     FLOWRATE     DIAM.         RE           RT
        86400.   0.24513E-02  0.62713       3806.1       3150.4    
       103680.   0.21347E-02  0.62713       3314.5       3617.7    
       120960.   0.20772E-02  0.62713       3225.3       3717.7    
       138240.   0.20224E-02  0.62713       3140.2       3818.5    
       155520.   0.19696E-02  0.62713       3058.3       3920.8    
       172800.   0.19189E-02  0.62713       2979.5       4024.5    
       190080.   0.19004E-02  0.62713       2950.8       4063.6    
       207360.   0.18745E-02  0.62713       2910.6       4119.7    
       224640.   0.18495E-02  0.62713       2871.7       4175.5    
       241920.   0.18252E-02  0.62713       2834.1       4231.0    
       259200.   0.18018E-02  0.62713       2797.7       4286.0    
       276480.   0.17873E-02  0.62713       2775.2       4320.8    
       293760.   0.17710E-02  0.62713       2749.9       4360.5    
       311040.   0.17551E-02  0.62713       2725.2       4400.0    
       328320.   0.17397E-02  0.62713       2701.2       4439.1    
       345600.   0.17246E-02  0.62713       2677.8       4477.9    
       362880.   0.17480E-02  0.62713       2714.1       4417.9    
       380160.   0.17600E-02  0.62713       2732.8       4387.8    
       397440.   0.17711E-02  0.62713       2749.9       4360.4    
       414720.   0.17813E-02  0.62713       2765.8       4335.5    
       432000.   0.17907E-02  0.62713       2780.4       4312.6    
       449280.   0.18285E-02  0.62713       2839.1       4223.5    
       466560.   0.18566E-02  0.62713       2882.8       4159.4    
       483840.   0.18832E-02  0.62713       2924.1       4100.7    
       501120.   0.19085E-02  0.62713       2963.3       4046.5    
       518400.   0.19324E-02  0.62713       3000.4       3996.4    
       535680.   0.19327E-02  0.62713       3000.9       3995.8    
       552960.   0.19388E-02  0.62713       3010.4       3983.1    
       570240.   0.19447E-02  0.62713       3019.6       3971.0    
       587520.   0.19504E-02  0.62713       3028.4       3959.5    
       604800.   0.19558E-02  0.62713       3036.8       3948.5    
       622080.   0.19690E-02  0.62713       3057.3       3922.0    
       639360.   0.19796E-02  0.62713       3073.7       3901.1    
       656640.   0.19897E-02  0.62713       3089.4       3881.3    
       673920.   0.19993E-02  0.62713       3104.4       3862.5    
       691200.   0.20086E-02  0.62713       3118.8       3844.7    
       708480.   0.20956E-02  0.62713       3253.8       3685.2    
       725760.   0.21581E-02  0.62713       3350.9       3578.4    
       743040.   0.22177E-02  0.62713       3443.4       3482.3    
       760320.   0.22746E-02  0.62713       3531.7       3395.2    
       777600.   0.23290E-02  0.62713       3616.3       3315.8    
       794880.   0.24508E-02  0.62713       3805.4       3151.0    
       812160.   0.25491E-02  0.62713       3958.1       3029.5    
       829440.   0.26432E-02  0.62713       4104.1       2921.7    
       846720.   0.27333E-02  0.62713       4244.0       2825.4    
       864000.   0.28198E-02  0.62713       4378.4       2738.7    
       881280.   0.28414E-02  0.62713       4411.8       2717.9    
       898560.   0.28787E-02  0.62713       4469.8       2682.6    
       915840.   0.29152E-02  0.62713       4526.5       2649.0    
       933120.   0.29509E-02  0.62713       4581.9       2617.0    
       950400.   0.29858E-02  0.62713       4636.1       2586.4    
       967680.   0.31016E-02  0.62713       4815.9       2489.8    
       984960.   0.31918E-02  0.62713       4956.0       2419.5    
      1002240.   0.32786E-02  0.62713       5090.7       2355.5    
      1019520.   0.33622E-02  0.62713       5220.6       2296.8    
      1036800.   0.34430E-02  0.62713       5346.0       2243.0    
      1054080.   0.36390E-02  0.62713       5650.3       2122.2    
      1071360.   0.37967E-02  0.62713       5895.1       2034.0    
      1088640.   0.39482E-02  0.62713       6130.4       1956.0    
      1105920.   0.40942E-02  0.62713       6357.0       1886.2    
      1123200.   0.42350E-02  0.62713       6575.6       1823.5    
      1140480.   0.41562E-02  0.62713       6453.3       1858.1    
      1157760.   0.41378E-02  0.62713       6424.7       1866.4    
      1175040.   0.41221E-02  0.62713       6400.4       1873.5    
      1192320.   0.41087E-02  0.62713       6379.7       1879.5    
      1209600.   0.40974E-02  0.62713       6362.1       1884.7    
      1226880.   0.40088E-02  0.62713       6224.4       1926.4    
      1244160.   0.39456E-02  0.62713       6126.3       1957.3    
      1261440.   0.38864E-02  0.62713       6034.4       1987.1    
      1278720.   0.38308E-02  0.62713       5948.0       2015.9    
      1296000.   0.37783E-02  0.62713       5866.7       2043.9    
      1313280.   0.37038E-02  0.62713       5750.8       2085.1    
      1330560.   0.36394E-02  0.62713       5651.0       2121.9    
      1347840.   0.35784E-02  0.62713       5556.1       2158.1    
      1365120.   0.35203E-02  0.62713       5465.9       2193.7    
      1382400.   0.34649E-02  0.62713       5380.0       2228.8    
      1399680.   0.33961E-02  0.62713       5273.2       2273.9    
      1416960.   0.33345E-02  0.62713       5177.5       2315.9    
      1434240.   0.32756E-02  0.62713       5086.0       2357.6    
      1451520.   0.32191E-02  0.62713       4998.3       2399.0    
      1468800.   0.31649E-02  0.62713       4914.2       2440.0    
      1486080.   0.31005E-02  0.62713       4814.2       2490.7    
      1503360.   0.30418E-02  0.62713       4723.1       2538.8    
      1520640.   0.29855E-02  0.62713       4635.6       2586.7    
      1537920.   0.29312E-02  0.62713       4551.3       2634.6    
      1555200.   0.28790E-02  0.62713       4470.2       2682.4    
      1572480.   0.28203E-02  0.62713       4379.1       2738.2    
      1589760.   0.27659E-02  0.62713       4294.7       2792.0    
      1607040.   0.27135E-02  0.62713       4213.3       2846.0    
      1624320.   0.26629E-02  0.62713       4134.7       2900.1    
      1641600.   0.26140E-02  0.62713       4058.7       2954.3    
      1658880.   0.25647E-02  0.62713       3982.1       3011.2    
      1676160.   0.25175E-02  0.62713       3908.9       3067.6    
      1693440.   0.24719E-02  0.62713       3838.1       3124.2    
      1710720.   0.24277E-02  0.62713       3769.5       3181.0    
      1728000.   0.23849E-02  0.62713       3703.0       3238.1    
      1745280.   0.23452E-02  0.62713       3641.3       3293.0    
      1762560.   0.23061E-02  0.62713       3580.8       3348.7    
      1779840.   0.22683E-02  0.62713       3521.9       3404.6    
      1797120.   0.22315E-02  0.62713       3464.8       3460.8    
      1814400.   0.21957E-02  0.62713       3409.3       3517.1    
      1831680.   0.21567E-02  0.62713       3348.7       3580.7    
      1848960.   0.21199E-02  0.62713       3291.7       3642.8    
      1866240.   0.20843E-02  0.62713       3236.2       3705.2    
      1883520.   0.20496E-02  0.62713       3182.4       3767.9    
      1900800.   0.20159E-02  0.62713       3130.0       3830.9    
      1918080.   0.19800E-02  0.62713       3074.4       3900.2    
      1935360.   0.19460E-02  0.62713       3021.6       3968.4    
      1952640.   0.19130E-02  0.62713       2970.3       4036.9    
      1969920.   0.18809E-02  0.62713       2920.4       4105.9    
      1987200.   0.18496E-02  0.62713       2871.9       4175.2    
      2004480.   0.18206E-02  0.62713       2826.9       4241.7    
      2021760.   0.17920E-02  0.62713       2782.5       4309.4    
      2039040.   0.17641E-02  0.62713       2739.2       4377.5    
      2056320.   0.17370E-02  0.62713       2697.0       4446.0    
