   TOTIM (T)     FLOWRATE     DIAM.         RE           RT
        86400.   0.10609E-01  0.62713       16472.       727.92    
       103680.   0.99845E-02  0.62713       15503.       773.42    
       120960.   0.98185E-02  0.62713       15245.       786.50    
       138240.   0.96644E-02  0.62713       15006.       799.04    
       155520.   0.95137E-02  0.62713       14772.       811.70    
       172800.   0.93660E-02  0.62713       14543.       824.50    
       190080.   0.92843E-02  0.62713       14416.       831.75    
       207360.   0.91970E-02  0.62713       14280.       839.65    
       224640.   0.91110E-02  0.62713       14147.       847.57    
       241920.   0.90265E-02  0.62713       14015.       855.51    
       259200.   0.89434E-02  0.62713       13887.       863.45    
       276480.   0.88789E-02  0.62713       13786.       869.73    
       293760.   0.88135E-02  0.62713       13685.       876.18    
       311040.   0.87492E-02  0.62713       13585.       882.62    
       328320.   0.86859E-02  0.62713       13487.       889.06    
       345600.   0.86236E-02  0.62713       13390.       895.47    
       362880.   0.86422E-02  0.62713       13419.       893.55    
       380160.   0.86509E-02  0.62713       13432.       892.65    
       397440.   0.86589E-02  0.62713       13445.       891.82    
       414720.   0.86666E-02  0.62713       13457.       891.04    
       432000.   0.86739E-02  0.62713       13468.       890.28    
       449280.   0.87417E-02  0.62713       13573.       883.38    
       466560.   0.88011E-02  0.62713       13665.       877.42    
       483840.   0.88590E-02  0.62713       13755.       871.68    
       501120.   0.89158E-02  0.62713       13844.       866.13    
       518400.   0.89715E-02  0.62713       13930.       860.75    
       535680.   0.89793E-02  0.62713       13942.       860.00    
       552960.   0.89925E-02  0.62713       13963.       858.74    
       570240.   0.90058E-02  0.62713       13983.       857.47    
       587520.   0.90190E-02  0.62713       14004.       856.22    
       604800.   0.90321E-02  0.62713       14024.       854.98    
       622080.   0.90616E-02  0.62713       14070.       852.19    
       639360.   0.90887E-02  0.62713       14112.       849.65    
       656640.   0.91153E-02  0.62713       14153.       847.17    
       673920.   0.91415E-02  0.62713       14194.       844.75    
       691200.   0.91672E-02  0.62713       14234.       842.38    
       708480.   0.93555E-02  0.62713       14526.       825.42    
       725760.   0.95216E-02  0.62713       14784.       811.02    
       743040.   0.96839E-02  0.62713       15036.       797.43    
       760320.   0.98432E-02  0.62713       15284.       784.53    
       777600.   0.99996E-02  0.62713       15526.       772.25    
       794880.   0.10299E-01  0.62713       15991.       749.82    
       812160.   0.10576E-01  0.62713       16422.       730.14    
       829440.   0.10848E-01  0.62713       16845.       711.83    
       846720.   0.11116E-01  0.62713       17260.       694.70    
       864000.   0.11379E-01  0.62713       17668.       678.64    
       881280.   0.11510E-01  0.62713       17871.       670.94    
       898560.   0.11652E-01  0.62713       18093.       662.72    
       915840.   0.11794E-01  0.62713       18312.       654.77    
       933120.   0.11933E-01  0.62713       18529.       647.11    
       950400.   0.12071E-01  0.62713       18743.       639.73    
       967680.   0.12377E-01  0.62713       19217.       623.93    
       984960.   0.12659E-01  0.62713       19656.       610.02    
      1002240.   0.12936E-01  0.62713       20085.       596.97    
      1019520.   0.13208E-01  0.62713       20508.       584.68    
      1036800.   0.13475E-01  0.62713       20923.       573.07    
      1054080.   0.13983E-01  0.62713       21711.       552.26    
      1071360.   0.14456E-01  0.62713       22447.       534.17    
      1088640.   0.14921E-01  0.62713       23168.       517.54    
      1105920.   0.15378E-01  0.62713       23877.       502.16    
      1123200.   0.15827E-01  0.62713       24575.       487.90    
      1140480.   0.15826E-01  0.62713       24573.       487.94    
      1157760.   0.15870E-01  0.62713       24641.       486.60    
      1175040.   0.15916E-01  0.62713       24713.       485.19    
      1192320.   0.15962E-01  0.62713       24785.       483.78    
      1209600.   0.16008E-01  0.62713       24856.       482.39    
      1226880.   0.15891E-01  0.62713       24674.       485.96    
      1244160.   0.15792E-01  0.62713       24520.       489.01    
      1261440.   0.15696E-01  0.62713       24371.       492.00    
      1278720.   0.15601E-01  0.62713       24224.       494.97    
      1296000.   0.15509E-01  0.62713       24081.       497.91    
      1313280.   0.15367E-01  0.62713       23860.       502.52    
      1330560.   0.15232E-01  0.62713       23651.       506.97    
      1347840.   0.15100E-01  0.62713       23446.       511.40    
      1365120.   0.14971E-01  0.62713       23245.       515.83    
      1382400.   0.14843E-01  0.62713       23047.       520.25    
      1399680.   0.14685E-01  0.62713       22801.       525.86    
      1416960.   0.14533E-01  0.62713       22565.       531.37    
      1434240.   0.14383E-01  0.62713       22333.       536.89    
      1451520.   0.14236E-01  0.62713       22105.       542.43    
      1468800.   0.14092E-01  0.62713       21881.       547.99    
      1486080.   0.13924E-01  0.62713       21620.       554.59    
      1503360.   0.13762E-01  0.62713       21368.       561.13    
      1520640.   0.13603E-01  0.62713       21121.       567.71    
      1537920.   0.13446E-01  0.62713       20877.       574.32    
      1555200.   0.13292E-01  0.62713       20638.       580.99    
      1572480.   0.13123E-01  0.62713       20376.       588.46    
      1589760.   0.12959E-01  0.62713       20121.       595.92    
      1607040.   0.12797E-01  0.62713       19870.       603.44    
      1624320.   0.12638E-01  0.62713       19624.       611.02    
      1641600.   0.12482E-01  0.62713       19381.       618.66    
      1658880.   0.12324E-01  0.62713       19136.       626.58    
      1676160.   0.12170E-01  0.62713       18896.       634.55    
      1693440.   0.12017E-01  0.62713       18660.       642.59    
      1710720.   0.11868E-01  0.62713       18427.       650.69    
      1728000.   0.11720E-01  0.62713       18198.       658.87    
      1745280.   0.11579E-01  0.62713       17979.       666.90    
