   TOTIM (T)     FLOWRATE     DIAM.         RE           RT
        86400.  -0.45931E-02  0.62713       7131.8       1681.3    
       103680.  -0.38196E-02  0.62713       5930.7       2021.8    
       120960.  -0.37440E-02  0.62713       5813.3       2062.6    
       138240.  -0.36712E-02  0.62713       5700.3       2103.5    
       155520.  -0.35998E-02  0.62713       5589.4       2145.2    
       172800.  -0.35298E-02  0.62713       5480.8       2187.7    
       190080.  -0.34984E-02  0.62713       5431.9       2207.4    
       207360.  -0.34593E-02  0.62713       5371.3       2232.3    
       224640.  -0.34209E-02  0.62713       5311.7       2257.4    
       241920.  -0.33832E-02  0.62713       5253.1       2282.5    
       259200.  -0.33463E-02  0.62713       5195.7       2307.8    
       276480.  -0.33200E-02  0.62713       5155.0       2326.0    
       293760.  -0.32921E-02  0.62713       5111.7       2345.7    
       311040.  -0.32647E-02  0.62713       5069.1       2365.4    
       328320.  -0.32378E-02  0.62713       5027.4       2385.1    
       345600.  -0.32115E-02  0.62713       4986.4       2404.6    
       362880.  -0.32323E-02  0.62713       5018.8       2389.1    
       380160.  -0.32421E-02  0.62713       5034.1       2381.9    
       397440.  -0.32515E-02  0.62713       5048.6       2375.0    
       414720.  -0.32604E-02  0.62713       5062.4       2368.5    
       432000.  -0.32689E-02  0.62713       5075.6       2362.4    
       449280.  -0.33126E-02  0.62713       5143.5       2331.2    
       466560.  -0.33472E-02  0.62713       5197.3       2307.1    
       483840.  -0.33808E-02  0.62713       5249.4       2284.2    
       501120.  -0.34134E-02  0.62713       5300.0       2262.3    
       518400.  -0.34451E-02  0.62713       5349.3       2241.5    
       535680.  -0.34485E-02  0.62713       5354.5       2239.3    
       552960.  -0.34579E-02  0.62713       5369.0       2233.3    
       570240.  -0.34670E-02  0.62713       5383.3       2227.4    
       587520.  -0.34760E-02  0.62713       5397.2       2221.6    
       604800.  -0.34847E-02  0.62713       5410.7       2216.1    
       622080.  -0.35029E-02  0.62713       5439.0       2204.5    
       639360.  -0.35185E-02  0.62713       5463.2       2194.8    
       656640.  -0.35337E-02  0.62713       5486.7       2185.4    
       673920.  -0.35484E-02  0.62713       5509.6       2176.3    
       691200.  -0.35627E-02  0.62713       5531.8       2167.5    
       708480.  -0.36721E-02  0.62713       5701.7       2103.0    
       725760.  -0.37576E-02  0.62713       5834.5       2055.1    
       743040.  -0.38407E-02  0.62713       5963.5       2010.6    
       760320.  -0.39216E-02  0.62713       6089.0       1969.2    
       777600.  -0.40004E-02  0.62713       6211.4       1930.4    
       794880.  -0.41624E-02  0.62713       6463.0       1855.2    
       812160.  -0.43018E-02  0.62713       6679.4       1795.2    
       829440.  -0.44374E-02  0.62713       6890.0       1740.3    
       846720.  -0.45697E-02  0.62713       7095.3       1689.9    
       864000.  -0.46987E-02  0.62713       7295.7       1643.5    
       881280.  -0.47492E-02  0.62713       7374.1       1626.0    
       898560.  -0.48150E-02  0.62713       7476.3       1603.8    
       915840.  -0.48796E-02  0.62713       7576.6       1582.6    
       933120.  -0.49428E-02  0.62713       7674.7       1562.3    
       950400.  -0.50046E-02  0.62713       7770.7       1543.0    
       967680.  -0.51651E-02  0.62713       8019.8       1495.1    
       984960.  -0.52999E-02  0.62713       8229.2       1457.1    
      1002240.  -0.54312E-02  0.62713       8433.1       1421.8    
      1019520.  -0.55593E-02  0.62713       8632.0       1389.1    
      1036800.  -0.56844E-02  0.62713       8826.2       1358.5    
      1054080.  -0.59506E-02  0.62713       9239.5       1297.7    
      1071360.  -0.61793E-02  0.62713       9594.6       1249.7    
      1088640.  -0.64020E-02  0.62713       9940.5       1206.2    
      1105920.  -0.66194E-02  0.62713       10278.       1166.6    
      1123200.  -0.68317E-02  0.62713       10608.       1130.4    
      1140480.  -0.67763E-02  0.62713       10522.       1139.6    
      1157760.  -0.67790E-02  0.62713       10526.       1139.1    
      1175040.  -0.67828E-02  0.62713       10532.       1138.5    
      1192320.  -0.67871E-02  0.62713       10538.       1137.8    
      1209600.  -0.67917E-02  0.62713       10546.       1137.0    
      1226880.  -0.66998E-02  0.62713       10403.       1152.6    
      1244160.  -0.66314E-02  0.62713       10297.       1164.5    
      1261440.  -0.65653E-02  0.62713       10194.       1176.2    
      1278720.  -0.65012E-02  0.62713       10095.       1187.8    
      1296000.  -0.64392E-02  0.62713       9998.1       1199.3    
      1313280.  -0.63482E-02  0.62713       9856.9       1216.5    
      1330560.  -0.62665E-02  0.62713       9730.0       1232.3    
      1347840.  -0.61871E-02  0.62713       9606.7       1248.1    
      1365120.  -0.61100E-02  0.62713       9487.0       1263.9    
      1382400.  -0.60351E-02  0.62713       9370.7       1279.6    
      1399680.  -0.59428E-02  0.62713       9227.4       1299.4    
      1416960.  -0.58572E-02  0.62713       9094.5       1318.4    
      1434240.  -0.57740E-02  0.62713       8965.3       1337.4    
      1451520.  -0.56930E-02  0.62713       8839.6       1356.5    
      1468800.  -0.56143E-02  0.62713       8717.3       1375.5    
      1486080.  -0.55225E-02  0.62713       8574.8       1398.3    
      1503360.  -0.54364E-02  0.62713       8441.2       1420.5    
      1520640.  -0.53527E-02  0.62713       8311.1       1442.7    
      1537920.  -0.52711E-02  0.62713       8184.5       1465.0    
      1555200.  -0.51917E-02  0.62713       8061.2       1487.4    
      1572480.  -0.51042E-02  0.62713       7925.3       1512.9    
      1589760.  -0.50211E-02  0.62713       7796.3       1538.0    
      1607040.  -0.49402E-02  0.62713       7670.7       1563.2    
      1624320.  -0.48613E-02  0.62713       7548.2       1588.5    
      1641600.  -0.47845E-02  0.62713       7428.9       1614.0    
      1658880.  -0.47070E-02  0.62713       7308.6       1640.6    
      1676160.  -0.46320E-02  0.62713       7192.2       1667.2    
      1693440.  -0.45589E-02  0.62713       7078.6       1693.9    
      1710720.  -0.44876E-02  0.62713       6967.9       1720.8    
      1728000.  -0.44180E-02  0.62713       6859.8       1747.9    
      1745280.  -0.43522E-02  0.62713       6757.7       1774.3    
      1762560.  -0.42876E-02  0.62713       6657.3       1801.1    
      1779840.  -0.42244E-02  0.62713       6559.3       1828.0    
      1797120.  -0.41628E-02  0.62713       6463.6       1855.1    
      1814400.  -0.41026E-02  0.62713       6370.2       1882.3    
      1831680.  -0.40386E-02  0.62713       6270.8       1912.1    
      1848960.  -0.39773E-02  0.62713       6175.6       1941.6    
      1866240.  -0.39174E-02  0.62713       6082.5       1971.3    
      1883520.  -0.38589E-02  0.62713       5991.7       2001.2    
      1900800.  -0.38017E-02  0.62713       5902.9       2031.3    
      1918080.  -0.37420E-02  0.62713       5810.3       2063.7    
      1935360.  -0.36846E-02  0.62713       5721.1       2095.8    
      1952640.  -0.36285E-02  0.62713       5634.0       2128.3    
      1969920.  -0.35736E-02  0.62713       5548.8       2160.9    
      1987200.  -0.35200E-02  0.62713       5465.5       2193.9    
      2004480.  -0.34693E-02  0.62713       5386.8       2225.9    
      2021760.  -0.34193E-02  0.62713       5309.2       2258.4    
