TOTIM (T)      HCON          HMAT      QDIR      QWELL        QMAT       QCADS      QTUB1      QTUB2      QTUB3      QTUB4      QTUB5      QTUB6       NSTOR        QFIX        QLH     FHLQ (LQ)        CAUCHY   CAUCHY (LQ)
   483840.   42.65643590   11.9557   0.000       0.000      0.1597E-03   0.000     0.1876E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.1892E-01   0.000       0.000       0.000       0.000    
   501120.   42.65643590   11.9828   0.000       0.000      0.1619E-03   0.000     0.1893E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.1910E-01   0.000       0.000       0.000       0.000    
   518400.   42.65643590   12.0084   0.000       0.000      0.1640E-03   0.000     0.1910E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.1926E-01   0.000       0.000       0.000       0.000    
   535680.   42.65643590   12.0145   0.000       0.000      0.1645E-03   0.000     0.1912E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.1929E-01   0.000       0.000       0.000       0.000    
   552960.   42.65643590   12.0207   0.000       0.000      0.1650E-03   0.000     0.1916E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.1933E-01   0.000       0.000       0.000       0.000    
   570240.   42.65643590   12.0268   0.000       0.000      0.1655E-03   0.000     0.1921E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.1937E-01   0.000       0.000       0.000       0.000    
   587520.   42.65643590   12.0328   0.000       0.000      0.1660E-03   0.000     0.1925E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.1941E-01   0.000       0.000       0.000       0.000    
   604800.   42.65643590   12.0386   0.000       0.000      0.1665E-03   0.000     0.1929E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.1945E-01   0.000       0.000       0.000       0.000    
   622080.   42.65643590   12.0507   0.000       0.000      0.1675E-03   0.000     0.1937E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.1954E-01   0.000       0.000       0.000       0.000    
   639360.   42.65643590   12.0622   0.000       0.000      0.1684E-03   0.000     0.1945E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.1962E-01   0.000       0.000       0.000       0.000    
   656640.   42.65643590   12.0732   0.000       0.000      0.1693E-03   0.000     0.1953E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.1969E-01   0.000       0.000       0.000       0.000    
   673920.   42.65643590   12.0838   0.000       0.000      0.1702E-03   0.000     0.1960E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.1977E-01   0.000       0.000       0.000       0.000    
   691200.   42.65643590   12.0939   0.000       0.000      0.1710E-03   0.000     0.1967E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.1984E-01   0.000       0.000       0.000       0.000    
   708480.   42.65643590   12.1668   0.000       0.000      0.1770E-03   0.000     0.2020E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2038E-01   0.000       0.000       0.000       0.000    
   725760.   42.65643590   12.2353   0.000       0.000      0.1826E-03   0.000     0.2065E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2084E-01   0.000       0.000       0.000       0.000    
   743040.   42.65643590   12.2999   0.000       0.000      0.1878E-03   0.000     0.2109E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2128E-01   0.000       0.000       0.000       0.000    
   760320.   42.65643590   12.3613   0.000       0.000      0.1929E-03   0.000     0.2152E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2171E-01   0.000       0.000       0.000       0.000    
   777600.   42.65643590   12.4199   0.000       0.000      0.1976E-03   0.000     0.2193E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2213E-01   0.000       0.000       0.000       0.000    
   794880.   42.65643590   12.5325   0.000       0.000      0.2068E-03   0.000     0.2274E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2295E-01   0.000       0.000       0.000       0.000    
   812160.   42.65643590   12.6392   0.000       0.000      0.2156E-03   0.000     0.2348E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2370E-01   0.000       0.000       0.000       0.000    
   829440.   42.65643590   12.7407   0.000       0.000      0.2238E-03   0.000     0.2420E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2442E-01   0.000       0.000       0.000       0.000    
   846720.   42.65643590   12.8378   0.000       0.000      0.2318E-03   0.000     0.2489E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2512E-01   0.000       0.000       0.000       0.000    
   864000.   42.65643590   12.9309   0.000       0.000      0.2394E-03   0.000     0.2557E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2581E-01   0.000       0.000       0.000       0.000    
   881280.   42.65643590   12.9703   0.000       0.000      0.2426E-03   0.000     0.2587E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2611E-01   0.000       0.000       0.000       0.000    
   898560.   42.65643590   13.0095   0.000       0.000      0.2458E-03   0.000     0.2620E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2645E-01   0.000       0.000       0.000       0.000    
   915840.   42.65643590   13.0483   0.000       0.000      0.2490E-03   0.000     0.2654E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2678E-01   0.000       0.000       0.000       0.000    
   933120.   42.65643590   13.0865   0.000       0.000      0.2521E-03   0.000     0.2686E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2711E-01   0.000       0.000       0.000       0.000    
   950400.   42.65643590   13.1241   0.000       0.000      0.2552E-03   0.000     0.2718E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2744E-01   0.000       0.000       0.000       0.000    
   967680.   42.65643590   13.2274   0.000       0.000      0.2636E-03   0.000     0.2798E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2824E-01   0.000       0.000       0.000       0.000    
   984960.   42.65643590   13.3259   0.000       0.000      0.2716E-03   0.000     0.2870E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2897E-01   0.000       0.000       0.000       0.000    
  1002240.   42.65643590   13.4201   0.000       0.000      0.2793E-03   0.000     0.2939E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2967E-01   0.000       0.000       0.000       0.000    
  1019520.   42.65643590   13.5108   0.000       0.000      0.2867E-03   0.000     0.3007E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.3036E-01   0.000       0.000       0.000       0.000    
  1036800.   42.65643590   13.5981   0.000       0.000      0.2939E-03   0.000     0.3073E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.3103E-01   0.000       0.000       0.000       0.000    
  1054080.   42.65643590   13.7786   0.000       0.000      0.3086E-03   0.000     0.3208E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.3238E-01   0.000       0.000       0.000       0.000    
  1071360.   42.65643590   13.9505   0.000       0.000      0.3226E-03   0.000     0.3330E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.3362E-01   0.000       0.000       0.000       0.000    
  1088640.   42.65643590   14.1150   0.000       0.000      0.3361E-03   0.000     0.3448E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.3482E-01   0.000       0.000       0.000       0.000    
  1105920.   42.65643590   14.2731   0.000       0.000      0.3490E-03   0.000     0.3564E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.3599E-01   0.000       0.000       0.000       0.000    
  1123200.   42.65643590   14.4255   0.000       0.000      0.3614E-03   0.000     0.3677E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.3713E-01   0.000       0.000       0.000       0.000    
  1140480.   42.65643590   14.3972   0.000       0.000      0.3591E-03   0.000     0.3660E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.3696E-01   0.000       0.000       0.000       0.000    
  1157760.   42.65643590   14.3746   0.000       0.000      0.3573E-03   0.000     0.3661E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.3696E-01   0.000       0.000       0.000       0.000    
  1175040.   42.65643590   14.3561   0.000       0.000      0.3558E-03   0.000     0.3662E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.3698E-01   0.000       0.000       0.000       0.000    
  1192320.   42.65643590   14.3409   0.000       0.000      0.3545E-03   0.000     0.3664E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.3700E-01   0.000       0.000       0.000       0.000    
  1209600.   42.65643590   14.3283   0.000       0.000      0.3535E-03   0.000     0.3667E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.3702E-01   0.000       0.000       0.000       0.000    
  1226880.   42.65643590   14.2533   0.000       0.000      0.3474E-03   0.000     0.3623E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.3658E-01   0.000       0.000       0.000       0.000    
  1244160.   42.65643590   14.1839   0.000       0.000      0.3417E-03   0.000     0.3587E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.3622E-01   0.000       0.000       0.000       0.000    
  1261440.   42.65643590   14.1194   0.000       0.000      0.3364E-03   0.000     0.3553E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.3587E-01   0.000       0.000       0.000       0.000    
  1278720.   42.65643590   14.0589   0.000       0.000      0.3315E-03   0.000     0.3520E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.3553E-01   0.000       0.000       0.000       0.000    
  1296000.   42.65643590   14.0021   0.000       0.000      0.3269E-03   0.000     0.3488E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.3521E-01   0.000       0.000       0.000       0.000    
  1313280.   42.65643590   13.9280   0.000       0.000      0.3208E-03   0.000     0.3443E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.3475E-01   0.000       0.000       0.000       0.000    
  1330560.   42.65643590   13.8580   0.000       0.000      0.3151E-03   0.000     0.3401E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.3433E-01   0.000       0.000       0.000       0.000    
  1347840.   42.65643590   13.7917   0.000       0.000      0.3097E-03   0.000     0.3361E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.3392E-01   0.000       0.000       0.000       0.000    
  1365120.   42.65643590   13.7286   0.000       0.000      0.3045E-03   0.000     0.3322E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.3352E-01   0.000       0.000       0.000       0.000    
  1382400.   42.65643590   13.6685   0.000       0.000      0.2996E-03   0.000     0.3284E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.3314E-01   0.000       0.000       0.000       0.000    
  1399680.   42.65643590   13.5982   0.000       0.000      0.2939E-03   0.000     0.3237E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.3267E-01   0.000       0.000       0.000       0.000    
  1416960.   42.65643590   13.5311   0.000       0.000      0.2884E-03   0.000     0.3194E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.3223E-01   0.000       0.000       0.000       0.000    
  1434240.   42.65643590   13.4670   0.000       0.000      0.2832E-03   0.000     0.3151E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.3180E-01   0.000       0.000       0.000       0.000    
  1451520.   42.65643590   13.4057   0.000       0.000      0.2782E-03   0.000     0.3110E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.3138E-01   0.000       0.000       0.000       0.000    
  1468800.   42.65643590   13.3468   0.000       0.000      0.2733E-03   0.000     0.3070E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.3097E-01   0.000       0.000       0.000       0.000    
  1486080.   42.65643590   13.2802   0.000       0.000      0.2679E-03   0.000     0.3024E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.3051E-01   0.000       0.000       0.000       0.000    
  1503360.   42.65643590   13.2164   0.000       0.000      0.2627E-03   0.000     0.2980E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.3006E-01   0.000       0.000       0.000       0.000    
  1520640.   42.65643590   13.1551   0.000       0.000      0.2577E-03   0.000     0.2937E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2963E-01   0.000       0.000       0.000       0.000    
  1537920.   42.65643590   13.0962   0.000       0.000      0.2529E-03   0.000     0.2895E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2920E-01   0.000       0.000       0.000       0.000    
  1555200.   42.65643590   13.0395   0.000       0.000      0.2482E-03   0.000     0.2855E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2879E-01   0.000       0.000       0.000       0.000    
  1572480.   42.65643590   12.9781   0.000       0.000      0.2432E-03   0.000     0.2810E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2834E-01   0.000       0.000       0.000       0.000    
  1589760.   42.65643590   12.9190   0.000       0.000      0.2384E-03   0.000     0.2767E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2791E-01   0.000       0.000       0.000       0.000    
  1607040.   42.65643590   12.8622   0.000       0.000      0.2338E-03   0.000     0.2725E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2749E-01   0.000       0.000       0.000       0.000    
  1624320.   42.65643590   12.8073   0.000       0.000      0.2293E-03   0.000     0.2685E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2708E-01   0.000       0.000       0.000       0.000    
  1641600.   42.65643590   12.7544   0.000       0.000      0.2250E-03   0.000     0.2645E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2668E-01   0.000       0.000       0.000       0.000    
  1658880.   42.65643590   12.7015   0.000       0.000      0.2206E-03   0.000     0.2605E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2627E-01   0.000       0.000       0.000       0.000    
  1676160.   42.65643590   12.6505   0.000       0.000      0.2165E-03   0.000     0.2566E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2588E-01   0.000       0.000       0.000       0.000    
  1693440.   42.65643590   12.6011   0.000       0.000      0.2124E-03   0.000     0.2528E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2550E-01   0.000       0.000       0.000       0.000    
  1710720.   42.65643590   12.5534   0.000       0.000      0.2085E-03   0.000     0.2491E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2512E-01   0.000       0.000       0.000       0.000    
  1728000.   42.65643590   12.5072   0.000       0.000      0.2048E-03   0.000     0.2455E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2476E-01   0.000       0.000       0.000       0.000    
  1745280.   42.65643590   12.4638   0.000       0.000      0.2012E-03   0.000     0.2421E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2441E-01   0.000       0.000       0.000       0.000    
  1762560.   42.65643590   12.4217   0.000       0.000      0.1978E-03   0.000     0.2387E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2407E-01   0.000       0.000       0.000       0.000    
  1779840.   42.65643590   12.3809   0.000       0.000      0.1945E-03   0.000     0.2354E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2374E-01   0.000       0.000       0.000       0.000    
  1797120.   42.65643590   12.3412   0.000       0.000      0.1912E-03   0.000     0.2322E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2341E-01   0.000       0.000       0.000       0.000    
  1814400.   42.65643590   12.3027   0.000       0.000      0.1881E-03   0.000     0.2291E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2309E-01   0.000       0.000       0.000       0.000    
  1831680.   42.65643590   12.2618   0.000       0.000      0.1847E-03   0.000     0.2257E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2276E-01   0.000       0.000       0.000       0.000    
  1848960.   42.65643590   12.2222   0.000       0.000      0.1815E-03   0.000     0.2225E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2243E-01   0.000       0.000       0.000       0.000    
  1866240.   42.65643590   12.1838   0.000       0.000      0.1784E-03   0.000     0.2193E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2211E-01   0.000       0.000       0.000       0.000    
  1883520.   42.65643590   12.1465   0.000       0.000      0.1753E-03   0.000     0.2163E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2180E-01   0.000       0.000       0.000       0.000    
  1900800.   42.65643590   12.1103   0.000       0.000      0.1724E-03   0.000     0.2132E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2150E-01   0.000       0.000       0.000       0.000    
  1918080.   42.65643590   12.0726   0.000       0.000      0.1693E-03   0.000     0.2101E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2118E-01   0.000       0.000       0.000       0.000    
  1935360.   42.65643590   12.0361   0.000       0.000      0.1663E-03   0.000     0.2070E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2087E-01   0.000       0.000       0.000       0.000    
  1952640.   42.65643590   12.0007   0.000       0.000      0.1634E-03   0.000     0.2041E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2057E-01   0.000       0.000       0.000       0.000    
  1969920.   42.65643590   11.9663   0.000       0.000      0.1606E-03   0.000     0.2011E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2027E-01   0.000       0.000       0.000       0.000    
  1987200.   42.65643590   11.9328   0.000       0.000      0.1579E-03   0.000     0.1983E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.1999E-01   0.000       0.000       0.000       0.000    
  2004480.   42.65643590   11.9015   0.000       0.000      0.1553E-03   0.000     0.1956E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.1971E-01   0.000       0.000       0.000       0.000    
  2021760.   42.65643590   11.8709   0.000       0.000      0.1528E-03   0.000     0.1929E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.1944E-01   0.000       0.000       0.000       0.000    
  2039040.   42.65643590   11.8412   0.000       0.000      0.1504E-03   0.000     0.1903E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.1918E-01   0.000       0.000       0.000       0.000    
  2056320.   42.65643590   11.8122   0.000       0.000      0.1480E-03   0.000     0.1877E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.1892E-01   0.000       0.000       0.000       0.000    
  2073600.   42.65643590   11.7839   0.000       0.000      0.1457E-03   0.000     0.1852E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.1867E-01   0.000       0.000       0.000       0.000    
  2090880.   42.65643590   11.7537   0.000       0.000      0.1432E-03   0.000     0.1825E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.1840E-01   0.000       0.000       0.000       0.000    
  2108160.   42.65643590   11.7244   0.000       0.000      0.1408E-03   0.000     0.1800E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.1814E-01   0.000       0.000       0.000       0.000    
  2125440.   42.65643590   11.6958   0.000       0.000      0.1385E-03   0.000     0.1774E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.1788E-01   0.000       0.000       0.000       0.000    
  2142720.   42.65643590   11.6681   0.000       0.000      0.1362E-03   0.000     0.1750E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.1763E-01   0.000       0.000       0.000       0.000    
  2160000.   42.65643590   11.6411   0.000       0.000      0.1340E-03   0.000     0.1725E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.1739E-01   0.000       0.000       0.000       0.000    
  2177280.   42.65643590   11.6129   0.000       0.000      0.1317E-03   0.000     0.1700E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.1713E-01   0.000       0.000       0.000       0.000    
  2194560.   42.65643590   11.5855   0.000       0.000      0.1295E-03   0.000     0.1676E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.1689E-01   0.000       0.000       0.000       0.000    
  2211840.   42.65643590   11.5589   0.000       0.000      0.1273E-03   0.000     0.1652E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.1665E-01   0.000       0.000       0.000       0.000    
  2229120.   42.65643590   11.5330   0.000       0.000      0.1252E-03   0.000     0.1628E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.1641E-01   0.000       0.000       0.000       0.000    
  2246400.   42.65643590   11.5078   0.000       0.000      0.1231E-03   0.000     0.1606E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.1618E-01   0.000       0.000       0.000       0.000    
  2263680.   42.65643590   11.4813   0.000       0.000      0.1210E-03   0.000     0.1582E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.1594E-01   0.000       0.000       0.000       0.000    
  2280960.   42.65643590   11.4556   0.000       0.000      0.1189E-03   0.000     0.1558E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.1570E-01   0.000       0.000       0.000       0.000    
  2298240.   42.65643590   11.4306   0.000       0.000      0.1168E-03   0.000     0.1536E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.1547E-01   0.000       0.000       0.000       0.000    
  2315520.   42.65643590   11.4062   0.000       0.000      0.1149E-03   0.000     0.1513E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.1525E-01   0.000       0.000       0.000       0.000    
  2332800.   42.65643590   11.3825   0.000       0.000      0.1129E-03   0.000     0.1491E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.1503E-01   0.000       0.000       0.000       0.000    
  2350080.   42.65643590   11.3582   0.000       0.000      0.1109E-03   0.000     0.1469E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.1480E-01   0.000       0.000       0.000       0.000    
  2367360.   42.65643590   11.3345   0.000       0.000      0.1090E-03   0.000     0.1447E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.1458E-01   0.000       0.000       0.000       0.000    
  2384640.   42.65643590   11.3115   0.000       0.000      0.1071E-03   0.000     0.1426E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.1437E-01   0.000       0.000       0.000       0.000    
  2401920.   42.65643590   11.2890   0.000       0.000      0.1053E-03   0.000     0.1405E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.1415E-01   0.000       0.000       0.000       0.000    
  2419200.   42.65643590   11.2672   0.000       0.000      0.1035E-03   0.000     0.1384E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.1395E-01   0.000       0.000       0.000       0.000    
  2436480.   42.65643590   11.2564   0.000       0.000      0.1026E-03   0.000     0.1372E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.1382E-01   0.000       0.000       0.000       0.000    
  2453760.   42.65643590   11.2454   0.000       0.000      0.1017E-03   0.000     0.1359E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.1369E-01   0.000       0.000       0.000       0.000    
  2471040.   42.65643590   11.2344   0.000       0.000      0.1008E-03   0.000     0.1345E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.1356E-01   0.000       0.000       0.000       0.000    
  2488320.   42.65643590   11.2233   0.000       0.000      0.9991E-04   0.000     0.1332E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.1342E-01   0.000       0.000       0.000       0.000    
  2505600.   42.65643590   11.2122   0.000       0.000      0.9901E-04   0.000     0.1320E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.1330E-01   0.000       0.000       0.000       0.000    
  2522880.   42.65643590   11.2008   0.000       0.000      0.9807E-04   0.000     0.1307E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.1316E-01   0.000       0.000       0.000       0.000    
  2540160.   42.65643590   11.1895   0.000       0.000      0.9715E-04   0.000     0.1294E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.1304E-01   0.000       0.000       0.000       0.000    
  2557440.   42.65643590   11.1783   0.000       0.000      0.9624E-04   0.000     0.1281E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.1291E-01   0.000       0.000       0.000       0.000    
  2574720.   42.65643590   11.1673   0.000       0.000      0.9534E-04   0.000     0.1269E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.1279E-01   0.000       0.000       0.000       0.000    
