   TOTIM (T)     FLOWRATE     DIAM.         RE           RT
        86400.  -0.13362E-02  0.62713       2074.8       5779.7    
       103680.  -0.63055E-03  0.62713       979.06       12248.    
       120960.  -0.62240E-03  0.62713       966.40       12408.    
       138240.  -0.61329E-03  0.62713       952.26       12593.    
       155520.  -0.60370E-03  0.62713       937.36       12793.    
       172800.  -0.59391E-03  0.62713       922.17       13004.    
       190080.  -0.59641E-03  0.62713       926.05       12949.    
       207360.  -0.59066E-03  0.62713       917.12       13075.    
       224640.  -0.58491E-03  0.62713       908.19       13204.    
       241920.  -0.57919E-03  0.62713       899.31       13334.    
       259200.  -0.57352E-03  0.62713       890.51       13466.    
       276480.  -0.57125E-03  0.62713       886.99       13519.    
       293760.  -0.56682E-03  0.62713       880.10       13625.    
       311040.  -0.56244E-03  0.62713       873.31       13731.    
       328320.  -0.55814E-03  0.62713       866.62       13837.    
       345600.  -0.55390E-03  0.62713       860.04       13943.    
       362880.  -0.56530E-03  0.62713       877.75       13662.    
       380160.  -0.56632E-03  0.62713       879.33       13637.    
       397440.  -0.56732E-03  0.62713       880.88       13613.    
       414720.  -0.56831E-03  0.62713       882.42       13589.    
       432000.  -0.56929E-03  0.62713       883.94       13566.    
       449280.  -0.58210E-03  0.62713       903.83       13268.    
       466560.  -0.58694E-03  0.62713       911.34       13158.    
       483840.  -0.59169E-03  0.62713       918.73       13052.    
       501120.  -0.59637E-03  0.62713       925.99       12950.    
       518400.  -0.60097E-03  0.62713       933.13       12851.    
       535680.  -0.59632E-03  0.62713       925.91       12951.    
       552960.  -0.59774E-03  0.62713       928.12       12920.    
       570240.  -0.59913E-03  0.62713       930.27       12890.    
       587520.  -0.60048E-03  0.62713       932.37       12861.    
       604800.  -0.60180E-03  0.62713       934.42       12833.    
       622080.  -0.60633E-03  0.62713       941.46       12737.    
       639360.  -0.60865E-03  0.62713       945.06       12689.    
       656640.  -0.61092E-03  0.62713       948.58       12642.    
       673920.  -0.61314E-03  0.62713       952.03       12596.    
       691200.  -0.61531E-03  0.62713       955.40       12551.    
       708480.  -0.64929E-03  0.62713       1008.2       11895.    
       725760.  -0.66183E-03  0.62713       1027.6       11669.    
       743040.  -0.67416E-03  0.62713       1046.8       11456.    
       760320.  -0.68627E-03  0.62713       1065.6       11254.    
       777600.  -0.69816E-03  0.62713       1084.0       11062.    
       794880.  -0.73828E-03  0.62713       1146.3       10461.    
       812160.  -0.75910E-03  0.62713       1178.7       10174.    
       829440.  -0.77955E-03  0.62713       1210.4       9907.0    
       846720.  -0.79963E-03  0.62713       1241.6       9658.2    
       864000.  -0.81934E-03  0.62713       1272.2       9425.8    
       881280.  -0.81352E-03  0.62713       1263.2       9493.2    
       898560.  -0.82420E-03  0.62713       1279.7       9370.3    
       915840.  -0.83463E-03  0.62713       1295.9       9253.1    
       933120.  -0.84484E-03  0.62713       1311.8       9141.4    
       950400.  -0.85482E-03  0.62713       1327.3       9034.6    
       967680.  -0.89791E-03  0.62713       1394.2       8601.1    
       984960.  -0.91845E-03  0.62713       1426.1       8408.7    
      1002240.  -0.93860E-03  0.62713       1457.4       8228.2    
      1019520.  -0.95836E-03  0.62713       1488.0       8058.6    
      1036800.  -0.97774E-03  0.62713       1518.1       7898.8    
      1054080.  -0.10448E-02  0.62713       1622.2       7392.0    
      1071360.  -0.10793E-02  0.62713       1675.8       7155.7    
