   TOTIM (T)     FLOWRATE     DIAM.         RE           RT
         3600.   0.68313E-03   1.4500       458.75       85813.    
         7200.   0.22894E-03   1.4500       153.75      0.25605E+06
        10800.   0.20328E-03   1.4500       136.51      0.28838E+06
        14400.   0.20452E-03   1.4500       137.34      0.28663E+06
        18000.   0.20864E-03   1.4500       140.11      0.28097E+06
        21600.   0.21354E-03   1.4500       143.40      0.27452E+06
        25200.   0.21872E-03   1.4500       146.88      0.26802E+06
        28800.   0.22433E-03   1.4500       150.65      0.26131E+06
        32400.   0.22987E-03   1.4500       154.37      0.25502E+06
        36000.   0.23567E-03   1.4500       158.26      0.24875E+06
        39600.   0.24143E-03   1.4500       162.13      0.24281E+06
        43200.   0.70094E-03   1.4500       470.72       83632.    
        46800.   0.73227E-03   1.4500       491.75       80054.    
        50400.   0.28268E-03   1.4500       189.84      0.20737E+06
        54000.   0.71205E-03   1.4500       478.18       82327.    
        57600.   0.18731E-02   1.4500       1257.9       31297.    
        61200.   0.53403E-02   1.4500       3586.3       10977.    
        64800.   0.46250E-02   1.4500       3105.9       12675.    
        68400.   0.43268E-02   1.4500       2905.6       13549.    
        72000.   0.31405E-02   1.4500       2109.0       18666.    
        75600.   0.21278E-02   1.4500       1428.9       27550.    
        79200.   0.47573E-02   1.4500       3194.8       12322.    
        82800.   0.48811E-02   1.4500       3277.9       12010.    
        86400.   0.50757E-02   1.4500       3408.6       11549.    
        90000.   0.75370E-02   1.4500       5061.4       7777.8    
        93600.   0.13297E-01   1.4500       8929.8       4408.5    
        97200.   0.99358E-02   1.4500       6672.4       5900.0    
       100800.   0.46496E-02   1.4500       3122.5       12608.    
       104400.   0.26587E-02   1.4500       1785.5       22048.    
       108000.   0.22449E-02   1.4500       1507.6       26113.    
       111600.   0.12624E-02   1.4500       847.76       46436.    
       115200.   0.48753E-03   1.4500       327.40      0.12024E+06
       118800.  -0.34625E-04   1.4500       23.252      0.16930E+07
       122400.   0.37651E-03   1.4500       252.84      0.15570E+06
       126000.  -0.28284E-03   1.4500       189.94      0.20726E+06
       129600.   0.14937E-02   1.4500       1003.1       39244.    
       133200.   0.46788E-03   1.4500       314.20      0.12529E+06
       136800.   0.18214E-03   1.4500       122.32      0.32184E+06
       140400.  -0.51035E-03   1.4500       342.72      0.11487E+06
       144000.  -0.54344E-03   1.4500       364.94      0.10787E+06
       147600.  -0.53325E-03   1.4500       358.10      0.10993E+06
       151200.  -0.51828E-03   1.4500       348.05      0.11311E+06
       154800.  -0.50132E-03   1.4500       336.66      0.11693E+06
       158400.  -0.29720E-04   1.4500       19.958      0.19724E+07
       162000.   0.18279E-02   1.4500       1227.5       32070.    
       165600.   0.14952E-02   1.4500       1004.1       39207.    
       169200.  -0.10869E-03   1.4500       72.992      0.53933E+06
       172800.  -0.42666E-03   1.4500       286.52      0.13739E+06
