   TOTIM (T)     FLOWRATE     DIAM.         RE           RT
         3600.   0.50589E-03   1.4500       339.73      0.11588E+06
         7200.   0.14543E-04   1.4500       9.7662      0.40309E+07
        10800.  -0.13263E-04   1.4500       8.9069      0.44198E+07
        14400.  -0.13153E-04   1.4500       8.8329      0.44569E+07
        18000.  -0.96290E-05   1.4500       6.4663      0.60880E+07
        21600.  -0.49730E-05   1.4500       3.3396      0.11788E+08
        25200.   0.19291E-06   1.4500      0.12955      0.30387E+09
        28800.   0.59360E-05   1.4500       3.9863      0.98756E+07
        32400.   0.11706E-04   1.4500       7.8612      0.50077E+07
        36000.   0.17776E-04   1.4500       11.938      0.32977E+07
        39600.   0.23839E-04   1.4500       16.009      0.24591E+07
        43200.   0.52086E-03   1.4500       349.78      0.11255E+06
        46800.   0.55466E-03   1.4500       372.48      0.10569E+06
        50400.   0.69348E-04   1.4500       46.570      0.84532E+06
        54000.   0.53467E-03   1.4500       359.06      0.10964E+06
        57600.   0.17903E-02   1.4500       1202.3       32743.    
        61200.   0.55432E-02   1.4500       3722.5       10575.    
        64800.   0.47732E-02   1.4500       3205.4       12281.    
        68400.   0.44625E-02   1.4500       2996.8       13136.    
        72000.   0.31851E-02   1.4500       2138.9       18405.    
        75600.   0.20926E-02   1.4500       1405.3       28013.    
        79200.   0.49372E-02   1.4500       3315.6       11873.    
        82800.   0.50684E-02   1.4500       3403.7       11566.    
        86400.   0.52845E-02   1.4500       3548.8       11093.    
        90000.   0.79522E-02   1.4500       5340.3       7371.7    
        93600.   0.14190E-01   1.4500       9529.1       4131.2    
        97200.   0.10562E-01   1.4500       7092.9       5550.2    
       100800.   0.48644E-02   1.4500       3266.7       12051.    
       104400.   0.27162E-02   1.4500       1824.0       21582.    
       108000.   0.22586E-02   1.4500       1516.8       25954.    
       111600.   0.11842E-02   1.4500       795.23       49504.    
       115200.   0.33757E-03   1.4500       226.70      0.17365E+06
       118800.  -0.23507E-03   1.4500       157.86      0.24937E+06
       122400.   0.20308E-03   1.4500       136.38      0.28866E+06
       126000.  -0.51584E-03   1.4500       346.41      0.11364E+06
       129600.   0.14044E-02   1.4500       943.10       41742.    
       133200.   0.29160E-03   1.4500       195.83      0.20103E+06
       136800.  -0.14407E-04   1.4500       9.6750      0.40689E+07
       140400.  -0.76414E-03   1.4500       513.16       76715.    
       144000.  -0.80072E-03   1.4500       537.73       73210.    
       147600.  -0.79183E-03   1.4500       531.75       74033.    
       151200.  -0.77686E-03   1.4500       521.70       75459.    
       154800.  -0.75909E-03   1.4500       509.77       77226.    
       158400.  -0.24896E-03   1.4500       167.19      0.23546E+06
       162000.   0.17614E-02   1.4500       1182.9       33281.    
       165600.   0.14031E-02   1.4500       942.25       41780.    
       169200.  -0.32603E-03   1.4500       218.95      0.17980E+06
       172800.  -0.66674E-03   1.4500       447.75       87922.    
