   TOTIM (T)     FLOWRATE     DIAM.         RE           RT
         3600.  -0.27704E-02   1.4500       1860.4       21160.    
         7200.  -0.24484E-02   1.4500       1644.2       23943.    
        10800.  -0.24787E-02   1.4500       1664.5       23650.    
        14400.  -0.25132E-02   1.4500       1687.7       23326.    
        18000.  -0.25382E-02   1.4500       1704.5       23095.    
        21600.  -0.25560E-02   1.4500       1716.5       22935.    
        25200.  -0.25682E-02   1.4500       1724.7       22825.    
        28800.  -0.25775E-02   1.4500       1730.9       22744.    
        32400.  -0.25839E-02   1.4500       1735.2       22687.    
        36000.  -0.25892E-02   1.4500       1738.8       22641.    
        39600.  -0.25935E-02   1.4500       1741.7       22603.    
        43200.  -0.29180E-02   1.4500       1959.6       20089.    
        46800.  -0.28904E-02   1.4500       1941.0       20282.    
        50400.  -0.25371E-02   1.4500       1703.8       23106.    
        54000.  -0.28655E-02   1.4500       1924.3       20457.    
        57600.  -0.36534E-02   1.4500       2453.4       16046.    
        61200.  -0.59520E-02   1.4500       3997.0       9849.0    
        64800.  -0.49770E-02   1.4500       3342.3       11778.    
        68400.  -0.45403E-02   1.4500       3049.0       12911.    
        72000.  -0.35859E-02   1.4500       2408.1       16348.    
        75600.  -0.29230E-02   1.4500       1962.9       20055.    
        79200.  -0.49195E-02   1.4500       3303.7       11916.    
        82800.  -0.48133E-02   1.4500       3232.4       12179.    
        86400.  -0.48141E-02   1.4500       3232.9       12177.    
        90000.  -0.64393E-02   1.4500       4324.3       9103.7    
        93600.  -0.10163E-01   1.4500       6824.7       5768.3    
        97200.  -0.69511E-02   1.4500       4668.0       8433.3    
       100800.  -0.30436E-02   1.4500       2043.9       19261.    
       104400.  -0.20900E-02   1.4500       1403.5       28048.    
       108000.  -0.23023E-02   1.4500       1546.1       25462.    
       111600.  -0.19826E-02   1.4500       1331.4       29568.    
       115200.  -0.17877E-02   1.4500       1200.6       32791.    
       118800.  -0.17339E-02   1.4500       1164.4       33808.    
       122400.  -0.22866E-02   1.4500       1535.5       25637.    
       126000.  -0.19497E-02   1.4500       1309.3       30066.    
       129600.  -0.33604E-02   1.4500       2256.7       17445.    
       133200.  -0.25468E-02   1.4500       1710.3       23017.    
       136800.  -0.24013E-02   1.4500       1612.6       24412.    
       140400.  -0.19804E-02   1.4500       1330.0       29600.    
       144000.  -0.20767E-02   1.4500       1394.6       28228.    
       147600.  -0.21659E-02   1.4500       1454.5       27065.    
       151200.  -0.22296E-02   1.4500       1497.3       26292.    
       154800.  -0.22756E-02   1.4500       1528.2       25760.    
       158400.  -0.26300E-02   1.4500       1766.2       22289.    
       162000.  -0.39032E-02   1.4500       2621.2       15019.    
       165600.  -0.34441E-02   1.4500       2312.9       17021.    
       169200.  -0.22038E-02   1.4500       1480.0       26600.    
       172800.  -0.20817E-02   1.4500       1398.0       28160.    
