   TOTIM (T)     FLOWRATE     DIAM.         RE           RT
         3600.   0.20373E-02   1.4500       1368.2       28773.    
         7200.   0.17060E-02   1.4500       1145.7       34362.    
        10800.   0.17259E-02   1.4500       1159.0       33965.    
        14400.   0.17542E-02   1.4500       1178.0       33418.    
        18000.   0.17752E-02   1.4500       1192.2       33022.    
        21600.   0.17904E-02   1.4500       1202.4       32741.    
        25200.   0.18012E-02   1.4500       1209.6       32545.    
        28800.   0.18096E-02   1.4500       1215.2       32394.    
        32400.   0.18157E-02   1.4500       1219.3       32285.    
        36000.   0.18209E-02   1.4500       1222.8       32193.    
        39600.   0.18253E-02   1.4500       1225.8       32115.    
        43200.   0.21595E-02   1.4500       1450.2       27146.    
        46800.   0.21426E-02   1.4500       1438.9       27360.    
        50400.   0.17866E-02   1.4500       1199.8       32812.    
        54000.   0.21185E-02   1.4500       1422.7       27671.    
        57600.   0.29375E-02   1.4500       1972.7       19956.    
        61200.   0.53383E-02   1.4500       3585.0       10981.    
        64800.   0.44424E-02   1.4500       2983.3       13196.    
        68400.   0.40398E-02   1.4500       2713.0       14511.    
        72000.   0.30817E-02   1.4500       2069.5       19023.    
        75600.   0.23855E-02   1.4500       1602.0       24574.    
        79200.   0.44091E-02   1.4500       2961.0       13295.    
        82800.   0.43466E-02   1.4500       2919.0       13487.    
        86400.   0.43769E-02   1.4500       2939.3       13393.    
        90000.   0.60748E-02   1.4500       4079.5       9649.9    
        93600.   0.99867E-02   1.4500       6706.5       5869.9    
        97200.   0.68720E-02   1.4500       4614.9       8530.5    
       100800.   0.28796E-02   1.4500       1933.8       20358.    
       104400.   0.17901E-02   1.4500       1202.1       32748.    
       108000.   0.18964E-02   1.4500       1273.5       30912.    
       111600.   0.14860E-02   1.4500       997.92       39449.    
       115200.   0.12078E-02   1.4500       811.08       48536.    
       118800.   0.10832E-02   1.4500       727.42       54119.    
       122400.   0.15949E-02   1.4500       1071.0       36756.    
       126000.   0.12212E-02   1.4500       820.10       48003.    
       129600.   0.26390E-02   1.4500       1772.2       22214.    
       133200.   0.18238E-02   1.4500       1224.8       32142.    
       136800.   0.16599E-02   1.4500       1114.7       35317.    
       140400.   0.12113E-02   1.4500       813.45       48395.    
       144000.   0.12834E-02   1.4500       861.86       45677.    
       147600.   0.13576E-02   1.4500       911.69       43180.    
       151200.   0.14118E-02   1.4500       948.08       41523.    
       154800.   0.14519E-02   1.4500       975.00       40376.    
       158400.   0.18122E-02   1.4500       1217.0       32348.    
       162000.   0.31324E-02   1.4500       2103.6       18714.    
       165600.   0.27115E-02   1.4500       1820.9       21620.    
       169200.   0.14568E-02   1.4500       978.29       40241.    
       172800.   0.13060E-02   1.4500       877.01       44888.    
