   TOTIM (T)     FLOWRATE     DIAM.         RE           RT
         3600.  -0.26192E-02   1.4500       1758.9       22381.    
         7200.  -0.22768E-02   1.4500       1529.0       25748.    
        10800.  -0.22994E-02   1.4500       1544.2       25494.    
        14400.  -0.23294E-02   1.4500       1564.3       25165.    
        18000.  -0.23517E-02   1.4500       1579.3       24927.    
        21600.  -0.23677E-02   1.4500       1590.0       24759.    
        25200.  -0.23790E-02   1.4500       1597.6       24641.    
        28800.  -0.23878E-02   1.4500       1603.5       24550.    
        32400.  -0.23942E-02   1.4500       1607.8       24485.    
        36000.  -0.23995E-02   1.4500       1611.4       24430.    
        39600.  -0.24041E-02   1.4500       1614.5       24384.    
        43200.  -0.27495E-02   1.4500       1846.4       21321.    
        46800.  -0.27299E-02   1.4500       1833.2       21474.    
        50400.  -0.23610E-02   1.4500       1585.5       24829.    
        54000.  -0.27057E-02   1.4500       1817.0       21666.    
        57600.  -0.35506E-02   1.4500       2384.4       16510.    
        61200.  -0.60268E-02   1.4500       4047.3       9726.7    
        64800.  -0.50820E-02   1.4500       3412.8       11535.    
        68400.  -0.46627E-02   1.4500       3131.2       12572.    
        72000.  -0.36703E-02   1.4500       2464.8       15972.    
        75600.  -0.29546E-02   1.4500       1984.1       19841.    
        79200.  -0.50521E-02   1.4500       3392.7       11603.    
        82800.  -0.49770E-02   1.4500       3342.3       11779.    
        86400.  -0.50051E-02   1.4500       3361.1       11712.    
        90000.  -0.67574E-02   1.4500       4538.0       8675.0    
        93600.  -0.10789E-01   1.4500       7245.2       5433.5    
        97200.  -0.75362E-02   1.4500       5060.9       7778.6    
       100800.  -0.34131E-02   1.4500       2292.1       17175.    
       104400.  -0.23093E-02   1.4500       1550.8       25384.    
       108000.  -0.24349E-02   1.4500       1635.2       24075.    
       111600.  -0.20199E-02   1.4500       1356.4       29022.    
       115200.  -0.17423E-02   1.4500       1170.0       33647.    
       118800.  -0.16222E-02   1.4500       1089.4       36138.    
       122400.  -0.21580E-02   1.4500       1449.2       27164.    
       126000.  -0.17736E-02   1.4500       1191.1       33052.    
       129600.  -0.32441E-02   1.4500       2178.6       18070.    
       133200.  -0.23954E-02   1.4500       1608.6       24473.    
       136800.  -0.22295E-02   1.4500       1497.2       26293.    
       140400.  -0.17680E-02   1.4500       1187.3       33157.    
       144000.  -0.18468E-02   1.4500       1240.2       31743.    
       147600.  -0.19253E-02   1.4500       1292.9       30448.    
       151200.  -0.19825E-02   1.4500       1331.3       29570.    
       154800.  -0.20246E-02   1.4500       1359.6       28954.    
       158400.  -0.23975E-02   1.4500       1610.0       24451.    
       162000.  -0.37602E-02   1.4500       2525.2       15590.    
       165600.  -0.33158E-02   1.4500       2226.7       17679.    
       169200.  -0.20173E-02   1.4500       1354.7       29059.    
       172800.  -0.18674E-02   1.4500       1254.1       31392.    
