   TOTIM (T)     FLOWRATE     DIAM.         RE           RT
         3600.  -0.25916E-02   1.4500       1740.4       22620.    
         7200.  -0.21028E-02   1.4500       1412.2       27877.    
        10800.  -0.21258E-02   1.4500       1427.6       27576.    
        14400.  -0.21622E-02   1.4500       1452.0       27111.    
        18000.  -0.21897E-02   1.4500       1470.5       26771.    
        21600.  -0.22099E-02   1.4500       1484.0       26527.    
        25200.  -0.22244E-02   1.4500       1493.8       26354.    
        28800.  -0.22359E-02   1.4500       1501.5       26218.    
        32400.  -0.22445E-02   1.4500       1507.3       26118.    
        36000.  -0.22519E-02   1.4500       1512.3       26032.    
        39600.  -0.22583E-02   1.4500       1516.6       25958.    
        43200.  -0.27515E-02   1.4500       1847.7       21305.    
        46800.  -0.27331E-02   1.4500       1835.4       21449.    
        50400.  -0.22133E-02   1.4500       1486.4       26485.    
        54000.  -0.27005E-02   1.4500       1813.5       21708.    
        57600.  -0.39129E-02   1.4500       2627.7       14981.    
        61200.  -0.64325E-02   1.4500       4319.8       9113.2    
        64800.  -0.53590E-02   1.4500       3598.9       10939.    
        68400.  -0.48849E-02   1.4500       3280.4       12001.    
        72000.  -0.36961E-02   1.4500       2482.1       15860.    
        75600.  -0.28160E-02   1.4500       1891.1       20817.    
        79200.  -0.53460E-02   1.4500       3590.1       10965.    
        82800.  -0.52860E-02   1.4500       3549.8       11090.    
        86400.  -0.53419E-02   1.4500       3587.3       10974.    
        90000.  -0.74902E-02   1.4500       5030.1       7826.3    
        93600.  -0.12440E-01   1.4500       8354.4       4712.1    
        97200.  -0.86225E-02   1.4500       5790.4       6798.6    
       100800.  -0.36290E-02   1.4500       2437.0       16154.    
       104400.  -0.25487E-02   1.4500       1711.6       23000.    
       108000.  -0.26308E-02   1.4500       1766.7       22283.    
       111600.  -0.19664E-02   1.4500       1320.5       29812.    
       115200.  -0.15023E-02   1.4500       1008.8       39022.    
       118800.  -0.12703E-02   1.4500       853.04       46149.    
       122400.  -0.19849E-02   1.4500       1333.0       29533.    
       126000.  -0.14115E-02   1.4500       947.89       41531.    
       129600.  -0.34808E-02   1.4500       2337.5       16841.    
       133200.  -0.22867E-02   1.4500       1535.6       25636.    
       136800.  -0.20390E-02   1.4500       1369.3       28750.    
       140400.  -0.13670E-02   1.4500       918.01       42883.    
       144000.  -0.14564E-02   1.4500       978.02       40252.    
       147600.  -0.15528E-02   1.4500       1042.8       37751.    
       151200.  -0.16243E-02   1.4500       1090.8       36091.    
       154800.  -0.16780E-02   1.4500       1126.8       34936.    
       158400.  -0.22063E-02   1.4500       1481.6       26570.    
       162000.  -0.41594E-02   1.4500       2793.2       14094.    
       165600.  -0.35684E-02   1.4500       2396.4       16428.    
       169200.  -0.17352E-02   1.4500       1165.3       33783.    
       172800.  -0.15012E-02   1.4500       1008.2       39049.    
