   TOTIM (T)     FLOWRATE     DIAM.         RE           RT
         3600.  -0.12225E-02   1.4500       820.94       47954.    
         7200.  -0.10059E-02   1.4500       675.53       58275.    
        10800.  -0.10170E-02   1.4500       682.94       57644.    
        14400.  -0.10338E-02   1.4500       694.25       56704.    
        18000.  -0.10465E-02   1.4500       702.77       56017.    
        21600.  -0.10557E-02   1.4500       708.98       55526.    
        25200.  -0.10624E-02   1.4500       713.43       55180.    
        28800.  -0.10676E-02   1.4500       716.93       54910.    
        32400.  -0.10714E-02   1.4500       719.53       54712.    
        36000.  -0.10748E-02   1.4500       721.77       54543.    
        39600.  -0.10776E-02   1.4500       723.68       54398.    
        43200.  -0.12961E-02   1.4500       870.38       45230.    
        46800.  -0.12871E-02   1.4500       864.34       45546.    
        50400.  -0.10561E-02   1.4500       709.20       55509.    
        54000.  -0.12722E-02   1.4500       854.33       46079.    
        57600.  -0.18088E-02   1.4500       1214.7       32409.    
        61200.  -0.33150E-02   1.4500       2226.2       17684.    
        64800.  -0.27616E-02   1.4500       1854.6       21227.    
        68400.  -0.25156E-02   1.4500       1689.3       23303.    
        72000.  -0.19088E-02   1.4500       1281.9       30710.    
        75600.  -0.14623E-02   1.4500       982.04       40087.    
        79200.  -0.27501E-02   1.4500       1846.8       21316.    
        82800.  -0.27171E-02   1.4500       1824.7       21575.    
        86400.  -0.27428E-02   1.4500       1841.9       21373.    
        90000.  -0.38331E-02   1.4500       2574.1       15293.    
        93600.  -0.65700E-02   1.4500       4412.0       8922.6    
        97200.  -0.46288E-02   1.4500       3108.5       12664.    
       100800.  -0.21643E-02   1.4500       1453.4       27085.    
       104400.  -0.11590E-02   1.4500       778.36       50577.    
       108000.  -0.12056E-02   1.4500       809.59       48626.    
       111600.  -0.91937E-03   1.4500       617.40       63762.    
       115200.  -0.72110E-03   1.4500       484.25       81294.    
       118800.  -0.62493E-03   1.4500       419.67       93805.    
       122400.  -0.94705E-03   1.4500       635.99       61899.    
       126000.  -0.69613E-03   1.4500       467.48       84210.    
       129600.  -0.16159E-02   1.4500       1085.1       36279.    
       133200.  -0.10859E-02   1.4500       729.21       53986.    
       136800.  -0.97680E-03   1.4500       655.97       60013.    
       140400.  -0.68049E-03   1.4500       456.98       86145.    
       144000.  -0.72235E-03   1.4500       485.09       81153.    
       147600.  -0.76687E-03   1.4500       514.99       76442.    
       151200.  -0.79970E-03   1.4500       537.03       73304.    
       154800.  -0.82423E-03   1.4500       553.51       71122.    
       158400.  -0.10587E-02   1.4500       710.99       55370.    
       162000.  -0.19233E-02   1.4500       1291.6       30480.    
       165600.  -0.16575E-02   1.4500       1113.1       35368.    
       169200.  -0.84282E-03   1.4500       565.99       69554.    
       172800.  -0.74056E-03   1.4500       497.32       79157.    
