   TOTIM (T)     FLOWRATE     DIAM.         RE           RT
         3600.  -0.51744E-03   1.4500       347.49      0.11329E+06
         7200.  -0.38438E-04   1.4500       25.813      0.15251E+07
        10800.  -0.10459E-04   1.4500       7.0238      0.56048E+07
        14400.  -0.10400E-04   1.4500       6.9841      0.56367E+07
        18000.  -0.13758E-04   1.4500       9.2392      0.42608E+07
        21600.  -0.18251E-04   1.4500       12.257      0.32119E+07
        25200.  -0.23258E-04   1.4500       15.619      0.25204E+07
        28800.  -0.28845E-04   1.4500       19.371      0.20323E+07
        32400.  -0.34463E-04   1.4500       23.144      0.17010E+07
        36000.  -0.40383E-04   1.4500       27.119      0.14516E+07
        39600.  -0.46300E-04   1.4500       31.093      0.12661E+07
        43200.  -0.53083E-03   1.4500       356.48      0.11043E+06
        46800.  -0.56466E-03   1.4500       379.20      0.10382E+06
        50400.  -0.91729E-04   1.4500       61.601      0.63907E+06
        54000.  -0.54457E-03   1.4500       365.70      0.10765E+06
        57600.  -0.17694E-02   1.4500       1188.2       33131.    
        61200.  -0.54303E-02   1.4500       3646.7       10795.    
        64800.  -0.46865E-02   1.4500       3147.2       12509.    
        68400.  -0.43834E-02   1.4500       2943.7       13373.    
        72000.  -0.31381E-02   1.4500       2107.4       18680.    
        75600.  -0.20712E-02   1.4500       1390.9       28304.    
        79200.  -0.48422E-02   1.4500       3251.7       12106.    
        82800.  -0.49747E-02   1.4500       3340.8       11784.    
        86400.  -0.51862E-02   1.4500       3482.8       11303.    
        90000.  -0.77876E-02   1.4500       5229.7       7527.5    
        93600.  -0.13873E-01   1.4500       9316.6       4225.5    
        97200.  -0.10349E-01   1.4500       6949.6       5664.7    
       100800.  -0.47899E-02   1.4500       3216.6       12239.    
       104400.  -0.26861E-02   1.4500       1803.8       21824.    
       108000.  -0.22352E-02   1.4500       1501.1       26226.    
       111600.  -0.11859E-02   1.4500       796.38       49432.    
       115200.  -0.35785E-03   1.4500       240.32      0.16381E+06
       118800.   0.20266E-03   1.4500       136.10      0.28926E+06
       122400.  -0.22277E-03   1.4500       149.60      0.26315E+06
       126000.   0.47784E-03   1.4500       320.89      0.12268E+06
       129600.  -0.13925E-02   1.4500       935.15       42097.    
       133200.  -0.31087E-03   1.4500       208.76      0.18857E+06
       136800.  -0.10835E-04   1.4500       7.2765      0.54102E+07
       140400.   0.72066E-03   1.4500       483.96       81344.    
       144000.   0.75778E-03   1.4500       508.89       77359.    
       147600.   0.74942E-03   1.4500       503.27       78222.    
       151200.   0.73497E-03   1.4500       493.57       79760.    
       154800.   0.71771E-03   1.4500       481.98       81678.    
       158400.   0.22043E-03   1.4500       148.03      0.26594E+06
       162000.  -0.17402E-02   1.4500       1168.7       33686.    
       165600.  -0.13947E-02   1.4500       936.58       42033.    
       169200.   0.29106E-03   1.4500       195.46      0.20140E+06
       172800.   0.62602E-03   1.4500       420.40       93641.    
