   TOTIM (T)     FLOWRATE     DIAM.         RE           RT
         3600.  -0.40473E-02   1.4500       2718.0       14484.    
         7200.  -0.34090E-02   1.4500       2289.3       17196.    
        10800.  -0.34694E-02   1.4500       2329.9       16896.    
        14400.  -0.35384E-02   1.4500       2376.2       16567.    
        18000.  -0.35884E-02   1.4500       2409.8       16336.    
        21600.  -0.36238E-02   1.4500       2433.6       16177.    
        25200.  -0.36483E-02   1.4500       2450.0       16068.    
        28800.  -0.36667E-02   1.4500       2462.3       15988.    
        32400.  -0.36795E-02   1.4500       2471.0       15932.    
        36000.  -0.36900E-02   1.4500       2478.0       15887.    
        39600.  -0.36985E-02   1.4500       2483.7       15850.    
        43200.  -0.43418E-02   1.4500       2915.8       13501.    
        46800.  -0.42865E-02   1.4500       2878.6       13676.    
        50400.  -0.35856E-02   1.4500       2407.9       16349.    
        54000.  -0.42368E-02   1.4500       2845.2       13836.    
        57600.  -0.57985E-02   1.4500       3893.9       10110.    
        61200.  -0.10353E-01   1.4500       6952.3       5662.5    
        64800.  -0.84154E-02   1.4500       5651.3       6966.0    
        68400.  -0.75454E-02   1.4500       5067.1       7769.1    
        72000.  -0.56516E-02   1.4500       3795.3       10373.    
        75600.  -0.43373E-02   1.4500       2912.7       13515.    
        79200.  -0.82963E-02   1.4500       5571.4       7065.9    
        82800.  -0.80849E-02   1.4500       5429.4       7250.7    
        86400.  -0.80842E-02   1.4500       5428.9       7251.3    
        90000.  -0.11304E-01   1.4500       7591.2       5185.9    
        93600.  -0.18680E-01   1.4500       12545.       3138.2    
        97200.  -0.12306E-01   1.4500       8264.2       4763.5    
       100800.  -0.45552E-02   1.4500       3059.0       12869.    
       104400.  -0.26682E-02   1.4500       1791.8       21970.    
       108000.  -0.30958E-02   1.4500       2079.0       18935.    
       111600.  -0.24680E-02   1.4500       1657.4       23752.    
       115200.  -0.20870E-02   1.4500       1401.5       28089.    
       118800.  -0.19850E-02   1.4500       1333.0       29532.    
       122400.  -0.30846E-02   1.4500       2071.5       19004.    
       126000.  -0.24194E-02   1.4500       1624.8       24229.    
       129600.  -0.52182E-02   1.4500       3504.3       11234.    
       133200.  -0.36053E-02   1.4500       2421.2       16260.    
       136800.  -0.33171E-02   1.4500       2227.6       17672.    
       140400.  -0.24838E-02   1.4500       1668.0       23601.    
       144000.  -0.26763E-02   1.4500       1797.2       21904.    
       147600.  -0.28546E-02   1.4500       1917.0       20536.    
       151200.  -0.29819E-02   1.4500       2002.5       19659.    
       154800.  -0.30737E-02   1.4500       2064.2       19072.    
       158400.  -0.37767E-02   1.4500       2536.2       15522.    
       162000.  -0.63005E-02   1.4500       4231.1       9304.3    
       165600.  -0.53882E-02   1.4500       3618.4       10880.    
       169200.  -0.29275E-02   1.4500       1966.0       20024.    
       172800.  -0.26861E-02   1.4500       1803.9       21824.    
