   TOTIM (T)     FLOWRATE     DIAM.         RE           RT
         3600.   0.93365E-03   1.4500       626.99       62787.    
         7200.   0.46280E-03   1.4500       310.79      0.12667E+06
        10800.   0.44262E-03   1.4500       297.24      0.13244E+06
        14400.   0.44728E-03   1.4500       300.37      0.13106E+06
        18000.   0.45369E-03   1.4500       304.68      0.12921E+06
        21600.   0.46015E-03   1.4500       309.01      0.12740E+06
        25200.   0.46634E-03   1.4500       313.17      0.12570E+06
        28800.   0.47265E-03   1.4500       317.41      0.12403E+06
        32400.   0.47864E-03   1.4500       321.43      0.12248E+06
        36000.   0.48474E-03   1.4500       325.53      0.12093E+06
        39600.   0.49072E-03   1.4500       329.54      0.11946E+06
        43200.   0.96699E-03   1.4500       649.38       60622.    
        46800.   0.99288E-03   1.4500       666.77       59041.    
        50400.   0.52330E-03   1.4500       351.42      0.11202E+06
        54000.   0.97252E-03   1.4500       653.09       60278.    
        57600.   0.21713E-02   1.4500       1458.1       26999.    
        61200.   0.57463E-02   1.4500       3858.9       10202.    
        64800.   0.49459E-02   1.4500       3321.4       11852.    
        68400.   0.46176E-02   1.4500       3100.9       12695.    
        72000.   0.33777E-02   1.4500       2268.3       17355.    
        75600.   0.23376E-02   1.4500       1569.8       25077.    
        79200.   0.50806E-02   1.4500       3411.9       11538.    
        82800.   0.51801E-02   1.4500       3478.7       11317.    
        86400.   0.53680E-02   1.4500       3604.9       10920.    
        90000.   0.79075E-02   1.4500       5310.3       7413.3    
        93600.   0.13836E-01   1.4500       9291.3       4237.0    
        97200.   0.10247E-01   1.4500       6881.7       5720.6    
       100800.   0.47638E-02   1.4500       3199.1       12305.    
       104400.   0.27642E-02   1.4500       1856.3       21207.    
       108000.   0.23917E-02   1.4500       1606.2       24510.    
       111600.   0.14110E-02   1.4500       947.58       41545.    
       115200.   0.64567E-03   1.4500       433.60       90792.    
       118800.   0.13780E-03   1.4500       92.537      0.42542E+06
       122400.   0.59127E-03   1.4500       397.07       99144.    
       126000.  -0.81416E-04   1.4500       54.675      0.72002E+06
       129600.   0.17776E-02   1.4500       1193.8       32977.    
       133200.   0.69866E-03   1.4500       469.18       83905.    
       136800.   0.41167E-03   1.4500       276.46      0.14240E+06
       140400.  -0.29861E-03   1.4500       200.53      0.19631E+06
       144000.  -0.31881E-03   1.4500       214.10      0.18387E+06
       147600.  -0.30032E-03   1.4500       201.68      0.19519E+06
       151200.  -0.27984E-03   1.4500       187.92      0.20948E+06
       154800.  -0.25917E-03   1.4500       174.05      0.22619E+06
       158400.   0.23150E-03   1.4500       155.47      0.25322E+06
       162000.   0.21514E-02   1.4500       1444.8       27248.    
       165600.   0.17774E-02   1.4500       1193.6       32981.    
       169200.   0.10563E-03   1.4500       70.933      0.55499E+06
       172800.  -0.20804E-03   1.4500       139.71      0.28177E+06
