   TOTIM (T)     FLOWRATE     DIAM.         RE           RT
         3600.  -0.71090E-02   1.4500       4774.1       8246.0    
         7200.  -0.62579E-02   1.4500       4202.5       9367.6    
        10800.  -0.63891E-02   1.4500       4290.6       9175.2    
        14400.  -0.65166E-02   1.4500       4376.2       8995.7    
        18000.  -0.66068E-02   1.4500       4436.8       8872.9    
        21600.  -0.66691E-02   1.4500       4478.6       8790.0    
        25200.  -0.67108E-02   1.4500       4506.6       8735.3    
        28800.  -0.67408E-02   1.4500       4526.8       8696.4    
        32400.  -0.67606E-02   1.4500       4540.1       8671.0    
        36000.  -0.67758E-02   1.4500       4550.3       8651.5    
        39600.  -0.67875E-02   1.4500       4558.1       8636.7    
        43200.  -0.76439E-02   1.4500       5133.3       7669.0    
        46800.  -0.75181E-02   1.4500       5048.8       7797.4    
        50400.  -0.65470E-02   1.4500       4396.6       8953.9    
        54000.  -0.74400E-02   1.4500       4996.3       7879.2    
        57600.  -0.94855E-02   1.4500       6370.0       6180.1    
        61200.  -0.15391E-01   1.4500       10336.       3808.9    
        64800.  -0.12318E-01   1.4500       8272.0       4759.1    
        68400.  -0.10918E-01   1.4500       7332.2       5369.0    
        72000.  -0.82728E-02   1.4500       5555.6       7086.0    
        75600.  -0.65769E-02   1.4500       4416.7       8913.1    
        79200.  -0.11994E-01   1.4500       8054.6       4887.5    
        82800.  -0.11511E-01   1.4500       7730.1       5092.7    
        86400.  -0.11365E-01   1.4500       7632.1       5158.1    
        90000.  -0.15532E-01   1.4500       10430.       3774.3    
        93600.  -0.24989E-01   1.4500       16781.       2345.9    
        97200.  -0.15622E-01   1.4500       10491.       3752.4    
       100800.  -0.51134E-02   1.4500       3433.9       11464.    
       104400.  -0.30741E-02   1.4500       2064.4       19069.    
       108000.  -0.41765E-02   1.4500       2804.8       14036.    
       111600.  -0.37378E-02   1.4500       2510.1       15683.    
       115200.  -0.36035E-02   1.4500       2419.9       16268.    
       118800.  -0.38012E-02   1.4500       2552.7       15422.    
       122400.  -0.55430E-02   1.4500       3722.4       10576.    
       126000.  -0.47951E-02   1.4500       3220.1       12225.    
       129600.  -0.86857E-02   1.4500       5832.9       6749.1    
       133200.  -0.64467E-02   1.4500       4329.3       9093.2    
       136800.  -0.61213E-02   1.4500       4110.8       9576.5    
       140400.  -0.50842E-02   1.4500       3414.3       11530.    
       144000.  -0.54666E-02   1.4500       3671.1       10724.    
       147600.  -0.57911E-02   1.4500       3889.0       10123.    
       151200.  -0.60171E-02   1.4500       4040.8       9742.4    
       154800.  -0.61757E-02   1.4500       4147.3       9492.3    
       158400.  -0.71342E-02   1.4500       4790.9       8217.0    
       162000.  -0.10454E-01   1.4500       7020.1       5607.8    
       165600.  -0.90039E-02   1.4500       6046.5       6510.6    
       169200.  -0.56134E-02   1.4500       3769.7       10443.    
       172800.  -0.53987E-02   1.4500       3625.5       10858.    
