   TOTIM (T)     FLOWRATE     DIAM.         RE           RT
         3600.   0.39079E-02   1.4500       2624.3       15001.    
         7200.   0.32286E-02   1.4500       2168.1       18157.    
        10800.   0.32739E-02   1.4500       2198.6       17906.    
        14400.   0.33338E-02   1.4500       2238.8       17584.    
        18000.   0.33782E-02   1.4500       2268.6       17353.    
        21600.   0.34102E-02   1.4500       2290.1       17190.    
        25200.   0.34328E-02   1.4500       2305.3       17077.    
        28800.   0.34502E-02   1.4500       2317.0       16991.    
        32400.   0.34628E-02   1.4500       2325.5       16929.    
        36000.   0.34735E-02   1.4500       2332.6       16877.    
        39600.   0.34825E-02   1.4500       2338.7       16833.    
        43200.   0.41676E-02   1.4500       2798.8       14066.    
        46800.   0.41284E-02   1.4500       2772.4       14200.    
        50400.   0.33963E-02   1.4500       2280.8       17260.    
        54000.   0.40800E-02   1.4500       2739.9       14368.    
        57600.   0.57556E-02   1.4500       3865.2       10185.    
        61200.   0.10665E-01   1.4500       7162.2       5496.5    
        64800.   0.87882E-02   1.4500       5901.7       6670.5    
        68400.   0.79530E-02   1.4500       5340.8       7370.9    
        72000.   0.59831E-02   1.4500       4018.0       9797.7    
        75600.   0.45634E-02   1.4500       3064.6       12846.    
        79200.   0.87243E-02   1.4500       5858.8       6719.3    
        82800.   0.85750E-02   1.4500       5758.5       6836.3    
        86400.   0.86291E-02   1.4500       5794.8       6793.4    
        90000.   0.12103E-01   1.4500       8127.9       4843.4    
        93600.   0.20095E-01   1.4500       13495.       2917.2    
        97200.   0.13639E-01   1.4500       9159.5       4297.9    
       100800.   0.54572E-02   1.4500       3664.8       10742.    
       104400.   0.32697E-02   1.4500       2195.8       17928.    
       108000.   0.35240E-02   1.4500       2366.6       16635.    
       111600.   0.27055E-02   1.4500       1816.9       21667.    
       115200.   0.21589E-02   1.4500       1449.8       27153.    
       118800.   0.19244E-02   1.4500       1292.3       30463.    
       122400.   0.29905E-02   1.4500       2008.2       19603.    
       126000.   0.22301E-02   1.4500       1497.6       26287.    
       129600.   0.51484E-02   1.4500       3457.4       11386.    
       133200.   0.34653E-02   1.4500       2327.1       16917.    
       136800.   0.31365E-02   1.4500       2106.3       18690.    
       140400.   0.22219E-02   1.4500       1492.1       26384.    
       144000.   0.23793E-02   1.4500       1597.8       24638.    
       147600.   0.25362E-02   1.4500       1703.2       23113.    
       151200.   0.26504E-02   1.4500       1779.9       22118.    
       154800.   0.27346E-02   1.4500       1836.4       21437.    
       158400.   0.34746E-02   1.4500       2333.4       16871.    
       162000.   0.61775E-02   1.4500       4148.5       9489.5    
       165600.   0.52946E-02   1.4500       3555.6       11072.    
       169200.   0.27175E-02   1.4500       1824.9       21572.    
       172800.   0.24204E-02   1.4500       1625.4       24219.    
