   TOTIM (T)     FLOWRATE     DIAM.         RE           RT
         3600.  -0.45711E-02   1.4500       3069.7       12824.    
         7200.  -0.39756E-02   1.4500       2669.8       14745.    
        10800.  -0.40526E-02   1.4500       2721.5       14465.    
        14400.  -0.41313E-02   1.4500       2774.4       14189.    
        18000.  -0.41875E-02   1.4500       2812.1       13999.    
        21600.  -0.42267E-02   1.4500       2838.4       13869.    
        25200.  -0.42532E-02   1.4500       2856.2       13783.    
        28800.  -0.42725E-02   1.4500       2869.2       13720.    
        32400.  -0.42856E-02   1.4500       2878.0       13679.    
        36000.  -0.42959E-02   1.4500       2884.9       13646.    
        39600.  -0.43039E-02   1.4500       2890.3       13620.    
        43200.  -0.49034E-02   1.4500       3292.9       11955.    
        46800.  -0.48307E-02   1.4500       3244.1       12135.    
        50400.  -0.41621E-02   1.4500       2795.1       14084.    
        54000.  -0.47796E-02   1.4500       3209.7       12265.    
        57600.  -0.62212E-02   1.4500       4177.9       9422.8    
        61200.  -0.92447E-02   1.4500       6208.3       6341.1    
        64800.  -0.74705E-02   1.4500       5016.8       7847.0    
        68400.  -0.66658E-02   1.4500       4476.4       8794.3    
        72000.  -0.50779E-02   1.4500       3410.1       11544.    
        75600.  -0.40313E-02   1.4500       2707.2       14542.    
        79200.  -0.73060E-02   1.4500       4906.4       8023.6    
        82800.  -0.70513E-02   1.4500       4735.3       8313.5    
        86400.  -0.69909E-02   1.4500       4694.8       8385.3    
        90000.  -0.95489E-02   1.4500       6412.5       6139.1    
        93600.  -0.15366E-01   1.4500       10319.       3815.1    
        97200.  -0.98448E-02   1.4500       6611.2       5954.5    
       100800.  -0.26238E-02   1.4500       1762.0       22342.    
       104400.  -0.23940E-02   1.4500       1607.7       24486.    
       108000.  -0.30088E-02   1.4500       2020.6       19483.    
       111600.  -0.25848E-02   1.4500       1735.8       22679.    
       115200.  -0.23810E-02   1.4500       1598.9       24621.    
       118800.  -0.24212E-02   1.4500       1625.9       24212.    
       122400.  -0.35586E-02   1.4500       2389.8       16473.    
       126000.  -0.29945E-02   1.4500       2011.0       19576.    
       129600.  -0.56694E-02   1.4500       3807.3       10340.    
       133200.  -0.41291E-02   1.4500       2772.9       14197.    
       136800.  -0.38842E-02   1.4500       2608.4       15092.    
       140400.  -0.31370E-02   1.4500       2106.6       18687.    
       144000.  -0.33675E-02   1.4500       2261.4       17408.    
       147600.  -0.35690E-02   1.4500       2396.8       16425.    
       151200.  -0.37106E-02   1.4500       2491.8       15799.    
       154800.  -0.38109E-02   1.4500       2559.2       15383.    
       158400.  -0.44751E-02   1.4500       3005.3       13099.    
       162000.  -0.61470E-02   1.4500       4128.0       9536.6    
       165600.  -0.53082E-02   1.4500       3564.7       11043.    
       169200.  -0.32524E-02   1.4500       2184.2       18024.    
       172800.  -0.30979E-02   1.4500       2080.4       18923.    
