   TOTIM (T)     FLOWRATE     DIAM.         RE           RT
         3600.   0.20849E-02   1.4500       1400.1       28117.    
         7200.   0.17604E-02   1.4500       1182.2       33300.    
        10800.   0.17828E-02   1.4500       1197.3       32881.    
        14400.   0.18126E-02   1.4500       1217.3       32341.    
        18000.   0.18346E-02   1.4500       1232.0       31953.    
        21600.   0.18504E-02   1.4500       1242.6       31680.    
        25200.   0.18615E-02   1.4500       1250.1       31491.    
        28800.   0.18700E-02   1.4500       1255.8       31348.    
        32400.   0.18762E-02   1.4500       1259.9       31245.    
        36000.   0.18813E-02   1.4500       1263.4       31159.    
        39600.   0.18857E-02   1.4500       1266.3       31088.    
        43200.   0.22129E-02   1.4500       1486.1       26491.    
        46800.   0.21933E-02   1.4500       1472.9       26727.    
        50400.   0.18425E-02   1.4500       1237.3       31817.    
        54000.   0.21690E-02   1.4500       1456.6       27027.    
        57600.   0.29690E-02   1.4500       1993.8       19745.    
        61200.   0.53106E-02   1.4500       3566.3       11039.    
        64800.   0.44046E-02   1.4500       2957.9       13309.    
        68400.   0.39963E-02   1.4500       2683.7       14669.    
        72000.   0.30507E-02   1.4500       2048.7       19215.    
        75600.   0.23722E-02   1.4500       1593.0       24712.    
        79200.   0.43621E-02   1.4500       2929.4       13439.    
        82800.   0.42893E-02   1.4500       2880.4       13667.    
        86400.   0.43104E-02   1.4500       2894.7       13600.    
        90000.   0.59659E-02   1.4500       4006.4       9826.0    
        93600.   0.97751E-02   1.4500       6564.5       5997.0    
        97200.   0.66741E-02   1.4500       4482.0       8783.3    
       100800.   0.27536E-02   1.4500       1849.2       21289.    
       104400.   0.17141E-02   1.4500       1151.1       34198.    
       108000.   0.18494E-02   1.4500       1241.9       31698.    
       111600.   0.14708E-02   1.4500       987.69       39857.    
       115200.   0.12201E-02   1.4500       819.38       48045.    
       118800.   0.11176E-02   1.4500       750.55       52451.    
       122400.   0.16349E-02   1.4500       1097.9       35856.    
       126000.   0.12771E-02   1.4500       857.64       45902.    
       129600.   0.26749E-02   1.4500       1796.4       21915.    
       133200.   0.18715E-02   1.4500       1256.8       31323.    
       136800.   0.17143E-02   1.4500       1151.2       34195.    
       140400.   0.12793E-02   1.4500       859.12       45823.    
       144000.   0.13572E-02   1.4500       911.45       43192.    
       147600.   0.14350E-02   1.4500       963.67       40851.    
       151200.   0.14914E-02   1.4500       1001.5       39307.    
       154800.   0.15327E-02   1.4500       1029.3       38246.    
       158400.   0.18869E-02   1.4500       1267.1       31067.    
       162000.   0.31773E-02   1.4500       2133.7       18450.    
       165600.   0.27514E-02   1.4500       1847.7       21306.    
       169200.   0.15161E-02   1.4500       1018.1       38666.    
       172800.   0.13746E-02   1.4500       923.10       42647.    
