   TOTIM (T)     FLOWRATE     DIAM.         RE           RT
        86400.   0.68914E-01   1.0000       67104.       569.84    
       172800.   0.68279E-01   1.0000       66486.       575.14    
       259200.   0.68225E-01   1.0000       66434.       575.59    
       345600.   0.68133E-01   1.0000       66345.       576.37    
       432000.   0.68538E-01   1.0000       66738.       572.97    
       518400.   0.68819E-01   1.0000       67012.       570.63    
       604800.   0.68933E-01   1.0000       67123.       569.68    
       691200.   0.69597E-01   1.0000       67769.       564.25    
       777600.   0.71350E-01   1.0000       69477.       550.38    
       864000.   0.73919E-01   1.0000       71979.       531.25    
       950400.   0.75334E-01   1.0000       73356.       521.28    
      1036800.   0.77987E-01   1.0000       75939.       503.55    
      1123200.   0.82328E-01   1.0000       80166.       477.00    
      1209600.   0.82690E-01   1.0000       80519.       474.91    
      1296000.   0.82483E-01   1.0000       80318.       476.09    
      1382400.   0.82031E-01   1.0000       79877.       478.72    
      1468800.   0.81471E-01   1.0000       79332.       482.01    
      1555200.   0.80806E-01   1.0000       78685.       485.98    
      1641600.   0.80089E-01   1.0000       77987.       490.33    
      1728000.   0.79434E-01   1.0000       77349.       494.37    
      1814400.   0.78836E-01   1.0000       76766.       498.12    
      1900800.   0.78175E-01   1.0000       76123.       502.33    
      1987200.   0.77543E-01   1.0000       75507.       506.43    
      2073600.   0.76994E-01   1.0000       74973.       510.04    
      2160000.   0.76380E-01   1.0000       74375.       514.14    
      2246400.   0.75760E-01   1.0000       73771.       518.35    
      2332800.   0.75140E-01   1.0000       73167.       522.62    
      2419200.   0.74526E-01   1.0000       72569.       526.93    
      2505600.   0.74177E-01   1.0000       72230.       529.41    
      2592000.   0.73758E-01   1.0000       71822.       532.41    
      2678400.   0.74281E-01   1.0000       72330.       528.67    
      2764800.   0.76646E-01   1.0000       74633.       512.36    
      2851200.   0.82167E-01   1.0000       80010.       477.93    
      2937600.   0.82174E-01   1.0000       80017.       477.89    
      3024000.   0.82660E-01   1.0000       80490.       475.08    
      3110400.   0.82892E-01   1.0000       80716.       473.75    
      3196800.   0.82695E-01   1.0000       80524.       474.88    
      3283200.   0.82241E-01   1.0000       80082.       477.50    
      3369600.   0.82280E-01   1.0000       80120.       477.27    
      3456000.   0.82689E-01   1.0000       80519.       474.91    
      3542400.   0.83386E-01   1.0000       81197.       470.94    
      3628800.   0.83758E-01   1.0000       81559.       468.85    
      3715200.   0.83566E-01   1.0000       81372.       469.93    
      3801600.   0.83688E-01   1.0000       81491.       469.24    
      3888000.   0.84068E-01   1.0000       81861.       467.12    
      3974400.   0.84908E-01   1.0000       82679.       462.50    
      4060800.   0.85676E-01   1.0000       83427.       458.35    
      4147200.   0.85566E-01   1.0000       83320.       458.94    
      4233600.   0.85149E-01   1.0000       82913.       461.19    
      4320000.   0.84719E-01   1.0000       82495.       463.53    
      4406400.   0.84223E-01   1.0000       82012.       466.26    
      4492800.   0.83789E-01   1.0000       81589.       468.68    
      4579200.   0.83246E-01   1.0000       81061.       471.73    
      4665600.   0.82652E-01   1.0000       80482.       475.12    
      4752000.   0.83232E-01   1.0000       81047.       471.81    
      4838400.   0.84271E-01   1.0000       82059.       465.99    
      4924800.   0.85528E-01   1.0000       83282.       459.15    
      5011200.   0.86445E-01   1.0000       84176.       454.27    
      5097600.   0.86359E-01   1.0000       84092.       454.73    
      5184000.   0.85958E-01   1.0000       83701.       456.85    
      5270400.   0.85508E-01   1.0000       83263.       459.25    
      5356800.   0.84955E-01   1.0000       82725.       462.24    
      5443200.   0.85111E-01   1.0000       82877.       461.39    
      5529600.   0.85436E-01   1.0000       83193.       459.64    
      5616000.   0.85841E-01   1.0000       83588.       457.47    
      5702400.   0.86152E-01   1.0000       83890.       455.82    
      5788800.   0.86125E-01   1.0000       83863.       455.97    
      5875200.   0.86178E-01   1.0000       83916.       455.68    
      5961600.   0.86097E-01   1.0000       83837.       456.11    
