   TOTIM (T)     FLOWRATE     DIAM.         RE           RT
        86400.   0.13765       1.0000      0.13404E+06   285.28    
       172800.   0.13642       1.0000      0.13284E+06   287.86    
       259200.   0.13629       1.0000      0.13271E+06   288.14    
       345600.   0.13611       1.0000      0.13253E+06   288.52    
       432000.   0.13689       1.0000      0.13330E+06   286.87    
       518400.   0.13744       1.0000      0.13384E+06   285.71    
       604800.   0.13767       1.0000      0.13406E+06   285.24    
       691200.   0.13898       1.0000      0.13533E+06   282.56    
       777600.   0.14242       1.0000      0.13868E+06   275.73    
       864000.   0.14752       1.0000      0.14365E+06   266.20    
       950400.   0.15037       1.0000      0.14642E+06   261.15    
      1036800.   0.15559       1.0000      0.15151E+06   252.39    
      1123200.   0.16411       1.0000      0.15980E+06   239.29    
      1209600.   0.16501       1.0000      0.16068E+06   237.99    
      1296000.   0.16466       1.0000      0.16034E+06   238.49    
      1382400.   0.16377       1.0000      0.15947E+06   239.79    
      1468800.   0.16269       1.0000      0.15842E+06   241.38    
      1555200.   0.16139       1.0000      0.15715E+06   243.32    
      1641600.   0.15996       1.0000      0.15576E+06   245.49    
      1728000.   0.15866       1.0000      0.15449E+06   247.51    
      1814400.   0.15748       1.0000      0.15335E+06   249.36    
      1900800.   0.15614       1.0000      0.15204E+06   251.50    
      1987200.   0.15491       1.0000      0.15084E+06   253.51    
      2073600.   0.15381       1.0000      0.14977E+06   255.31    
      2160000.   0.15259       1.0000      0.14858E+06   257.36    
      2246400.   0.15136       1.0000      0.14739E+06   259.44    
      2332800.   0.15011       1.0000      0.14617E+06   261.61    
      2419200.   0.14890       1.0000      0.14499E+06   263.74    
      2505600.   0.14818       1.0000      0.14429E+06   265.01    
      2592000.   0.14737       1.0000      0.14350E+06   266.47    
      2678400.   0.14838       1.0000      0.14448E+06   264.66    
      2764800.   0.15299       1.0000      0.14897E+06   256.68    
      2851200.   0.16381       1.0000      0.15951E+06   239.73    
      2937600.   0.16405       1.0000      0.15974E+06   239.38    
      3024000.   0.16503       1.0000      0.16070E+06   237.96    
      3110400.   0.16550       1.0000      0.16116E+06   237.28    
      3196800.   0.16511       1.0000      0.16077E+06   237.84    
      3283200.   0.16425       1.0000      0.15994E+06   239.09    
      3369600.   0.16432       1.0000      0.16000E+06   238.99    
      3456000.   0.16509       1.0000      0.16075E+06   237.87    
      3542400.   0.16649       1.0000      0.16212E+06   235.87    
      3628800.   0.16724       1.0000      0.16285E+06   234.82    
      3715200.   0.16688       1.0000      0.16250E+06   235.32    
      3801600.   0.16712       1.0000      0.16273E+06   234.98    
      3888000.   0.16787       1.0000      0.16346E+06   233.94    
      3974400.   0.16952       1.0000      0.16507E+06   231.65    
      4060800.   0.17102       1.0000      0.16653E+06   229.62    
      4147200.   0.17087       1.0000      0.16638E+06   229.83    
      4233600.   0.17004       1.0000      0.16557E+06   230.95    
      4320000.   0.16922       1.0000      0.16477E+06   232.07    
      4406400.   0.16822       1.0000      0.16381E+06   233.44    
      4492800.   0.16736       1.0000      0.16297E+06   234.64    
      4579200.   0.16629       1.0000      0.16193E+06   236.15    
      4665600.   0.16511       1.0000      0.16077E+06   237.84    
      4752000.   0.16623       1.0000      0.16186E+06   236.24    
      4838400.   0.16826       1.0000      0.16384E+06   233.39    
