   TOTIM (T)     FLOWRATE     DIAM.         RE           RT
        86400.   0.76026E-01   1.0000      0.11062E+06   516.54    
       172800.   0.73357E-01   1.0000      0.10764E+06   535.33    
       259200.   0.73882E-01   1.0000      0.10827E+06   531.52    
       345600.   0.73915E-01   1.0000      0.10834E+06   531.29    
       432000.   0.75893E-01   1.0000      0.11056E+06   517.44    
       518400.   0.76758E-01   1.0000      0.11151E+06   511.61    
       604800.   0.76769E-01   1.0000      0.11149E+06   511.53    
       691200.   0.79282E-01   1.0000      0.11421E+06   495.32    
       777600.   0.86077E-01   1.0000      0.12131E+06   456.22    
       864000.   0.95219E-01   1.0000      0.13016E+06   412.42    
       950400.   0.97049E-01   1.0000      0.13158E+06   404.64    
      1036800.   0.10602       1.0000      0.13926E+06   370.40    
      1123200.   0.12289       1.0000      0.15152E+06   319.56    
      1209600.   0.11387       1.0000      0.14441E+06   344.86    
      1296000.   0.10750       1.0000      0.13897E+06   365.30    
      1382400.   0.10298       1.0000      0.13498E+06   381.33    
      1468800.   0.99457E-01   1.0000      0.13181E+06   394.84    
      1555200.   0.96261E-01   1.0000      0.12889E+06   407.95    
      1641600.   0.93427E-01   1.0000      0.12628E+06   420.33    
      1728000.   0.91354E-01   1.0000      0.12437E+06   429.86    
      1814400.   0.89699E-01   1.0000      0.12283E+06   437.80    
      1900800.   0.87760E-01   1.0000      0.12100E+06   447.47    
      1987200.   0.86134E-01   1.0000      0.11945E+06   455.92    
      2073600.   0.84998E-01   1.0000      0.11839E+06   462.01    
      2160000.   0.83467E-01   1.0000      0.11691E+06   470.48    
      2246400.   0.82017E-01   1.0000      0.11549E+06   478.80    
      2332800.   0.80667E-01   1.0000      0.11416E+06   486.81    
      2419200.   0.79393E-01   1.0000      0.11290E+06   494.62    
      2505600.   0.79401E-01   1.0000      0.11301E+06   494.58    
      2592000.   0.78700E-01   1.0000      0.11234E+06   498.98    
      2678400.   0.82360E-01   1.0000      0.11630E+06   476.81    
      2764800.   0.93653E-01   1.0000      0.12763E+06   419.31    
      2851200.   0.11895       1.0000      0.14852E+06   330.15    
      2937600.   0.10727       1.0000      0.13892E+06   366.07    
      3024000.   0.10550       1.0000      0.13710E+06   372.21    
      3110400.   0.10397       1.0000      0.13559E+06   377.71    
      3196800.   0.10100       1.0000      0.13288E+06   388.82    
      3283200.   0.97824E-01   1.0000      0.12997E+06   401.43    
      3369600.   0.98351E-01   1.0000      0.13045E+06   399.28    
      3456000.   0.10037       1.0000      0.13224E+06   391.26    
      3542400.   0.10309       1.0000      0.13454E+06   380.92    
      3628800.   0.10318       1.0000      0.13450E+06   380.59    
      3715200.   0.10043       1.0000      0.13201E+06   391.00    
      3801600.   0.10069       1.0000      0.13219E+06   390.02    
      3888000.   0.10221       1.0000      0.13348E+06   384.19    
      3974400.   0.10577       1.0000      0.13642E+06   371.27    
      4060800.   0.10782       1.0000      0.13796E+06   364.21    
      4147200.   0.10450       1.0000      0.13506E+06   375.77    
      4233600.   0.10118       1.0000      0.13216E+06   388.12    
      4320000.   0.99034E-01   1.0000      0.13026E+06   396.53    
      4406400.   0.97030E-01   1.0000      0.12851E+06   404.72    
      4492800.   0.95722E-01   1.0000      0.12737E+06   410.25    
      4579200.   0.93872E-01   1.0000      0.12572E+06   418.33    
