   TOTIM (T)     FLOWRATE     DIAM.         RE           RT
        86400.   0.26157E-01   1.0000       37456.       1501.3    
       172800.   0.25690E-01   1.0000       37121.       1528.6    
       259200.   0.25783E-01   1.0000       37203.       1523.1    
       345600.   0.25773E-01   1.0000       37193.       1523.7    
       432000.   0.26111E-01   1.0000       37435.       1503.9    
       518400.   0.26254E-01   1.0000       37526.       1495.8    
       604800.   0.26260E-01   1.0000       37525.       1495.5    
       691200.   0.26707E-01   1.0000       37831.       1470.4    
       777600.   0.27899E-01   1.0000       38593.       1407.6    
       864000.   0.29514E-01   1.0000       39492.       1330.6    
       950400.   0.29885E-01   1.0000       39639.       1314.0    
      1036800.   0.31546E-01   1.0000       40393.       1244.9    
      1123200.   0.34569E-01   1.0000       41123.       1136.0    
      1209600.   0.33139E-01   1.0000       40795.       1185.0    
      1296000.   0.32240E-01   1.0000       40587.       1218.0    
      1382400.   0.31575E-01   1.0000       40384.       1243.7    
      1468800.   0.31045E-01   1.0000       40202.       1264.9    
      1555200.   0.30548E-01   1.0000       40017.       1285.5    
      1641600.   0.30098E-01   1.0000       39841.       1304.7    
      1728000.   0.29766E-01   1.0000       39712.       1319.3    
      1814400.   0.29496E-01   1.0000       39604.       1331.4    
      1900800.   0.29169E-01   1.0000       39457.       1346.3    
      1987200.   0.28892E-01   1.0000       39329.       1359.2    
      2073600.   0.28693E-01   1.0000       39241.       1368.6    
      2160000.   0.28420E-01   1.0000       39100.       1381.8    
      2246400.   0.28158E-01   1.0000       38962.       1394.6    
      2332800.   0.27909E-01   1.0000       38828.       1407.1    
      2419200.   0.27669E-01   1.0000       38692.       1419.3    
      2505600.   0.27649E-01   1.0000       38698.       1420.3    
      2592000.   0.27502E-01   1.0000       38610.       1427.9    
      2678400.   0.28124E-01   1.0000       39022.       1396.3    
      2764800.   0.30078E-01   1.0000       40140.       1305.6    
      2851200.   0.34492E-01   1.0000       41669.       1138.5    
      2937600.   0.32530E-01   1.0000       41028.       1207.2    
      3024000.   0.32415E-01   1.0000       41053.       1211.5    
      3110400.   0.32232E-01   1.0000       40992.       1218.4    
      3196800.   0.31788E-01   1.0000       40838.       1235.4    
      3283200.   0.31298E-01   1.0000       40654.       1254.7    
