   TOTIM (T)     FLOWRATE     DIAM.         RE           RT
        86400.   0.14432       1.0000      0.14053E+06   272.11    
       172800.   0.14119       1.0000      0.13748E+06   278.14    
       259200.   0.14163       1.0000      0.13791E+06   277.27    
       345600.   0.14155       1.0000      0.13783E+06   277.43    
       432000.   0.14378       1.0000      0.14000E+06   273.13    
       518400.   0.14484       1.0000      0.14104E+06   271.12    
       604800.   0.14496       1.0000      0.14116E+06   270.89    
       691200.   0.14797       1.0000      0.14408E+06   265.40    
       777600.   0.15591       1.0000      0.15182E+06   251.87    
       864000.   0.16664       1.0000      0.16226E+06   235.66    
       950400.   0.16983       1.0000      0.16537E+06   231.23    
      1036800.   0.18038       1.0000      0.17565E+06   217.70    
      1123200.   0.19908       1.0000      0.19385E+06   197.26    
      1209600.   0.19277       1.0000      0.18771E+06   203.71    
      1296000.   0.18765       1.0000      0.18273E+06   209.27    
      1382400.   0.18358       1.0000      0.17876E+06   213.91    
      1468800.   0.18011       1.0000      0.17538E+06   218.03    
      1555200.   0.17671       1.0000      0.17207E+06   222.23    
      1641600.   0.17350       1.0000      0.16894E+06   226.34    
      1728000.   0.17096       1.0000      0.16647E+06   229.70    
      1814400.   0.16882       1.0000      0.16439E+06   232.61    
      1900800.   0.16636       1.0000      0.16199E+06   236.06    
      1987200.   0.16419       1.0000      0.15988E+06   239.17    
      2073600.   0.16252       1.0000      0.15826E+06   241.62    
      2160000.   0.16044       1.0000      0.15623E+06   244.76    
      2246400.   0.15842       1.0000      0.15426E+06   247.89    
      2332800.   0.15647       1.0000      0.15236E+06   250.97    
      2419200.   0.15460       1.0000      0.15054E+06   254.01    
      2505600.   0.15414       1.0000      0.15009E+06   254.77    
      2592000.   0.15299       1.0000      0.14897E+06   256.69    
      2678400.   0.15672       1.0000      0.15261E+06   250.57    
      2764800.   0.16898       1.0000      0.16455E+06   232.39    
      2851200.   0.19586       1.0000      0.19072E+06   200.50    
      2937600.   0.18688       1.0000      0.18197E+06   210.14    
      3024000.   0.18614       1.0000      0.18126E+06   210.97    
      3110400.   0.18529       1.0000      0.18043E+06   211.93    
      3196800.   0.18273       1.0000      0.17794E+06   214.90    
      3283200.   0.17966       1.0000      0.17495E+06   218.58    
      3369600.   0.18013       1.0000      0.17540E+06   218.01    
      3456000.   0.18223       1.0000      0.17744E+06   215.50    
      3542400.   0.18527       1.0000      0.18041E+06   211.96    
      3628800.   0.18583       1.0000      0.18095E+06   211.33    
      3715200.   0.18344       1.0000      0.17862E+06   214.08    
      3801600.   0.18380       1.0000      0.17897E+06   213.66    
      3888000.   0.18548       1.0000      0.18061E+06   211.72    
      3974400.   0.18935       1.0000      0.18437E+06   207.40    
