   TOTIM (T)     FLOWRATE     DIAM.         RE           RT
        86400.   0.45256E-01   1.0000       44068.       867.72    
       172800.   0.44850E-01   1.0000       43672.       875.59    
       259200.   0.44815E-01   1.0000       43639.       876.26    
       345600.   0.44750E-01   1.0000       43575.       877.53    
       432000.   0.45006E-01   1.0000       43825.       872.54    
       518400.   0.45184E-01   1.0000       43998.       869.10    
       604800.   0.45260E-01   1.0000       44072.       867.65    
       691200.   0.45689E-01   1.0000       44490.       859.50    
       777600.   0.46816E-01   1.0000       45587.       838.82    
       864000.   0.48470E-01   1.0000       47198.       810.18    
       950400.   0.49395E-01   1.0000       48098.       795.02    
      1036800.   0.51129E-01   1.0000       49787.       768.06    
      1123200.   0.53940E-01   1.0000       52524.       728.03    
      1209600.   0.54196E-01   1.0000       52773.       724.60    
      1296000.   0.54125E-01   1.0000       52704.       725.54    
      1382400.   0.53865E-01   1.0000       52451.       729.04    
      1468800.   0.53520E-01   1.0000       52115.       733.75    
      1555200.   0.53097E-01   1.0000       51703.       739.59    
      1641600.   0.52635E-01   1.0000       51253.       746.08    
      1728000.   0.52208E-01   1.0000       50837.       752.19    
      1814400.   0.51814E-01   1.0000       50453.       757.91    
      1900800.   0.51378E-01   1.0000       50029.       764.34    
      1987200.   0.50960E-01   1.0000       49622.       770.60    
      2073600.   0.50595E-01   1.0000       49267.       776.16    
      2160000.   0.50187E-01   1.0000       48870.       782.47    
      2246400.   0.49776E-01   1.0000       48470.       788.93    
      2332800.   0.49365E-01   1.0000       48069.       795.49    
      2419200.   0.48958E-01   1.0000       47673.       802.11    
      2505600.   0.48720E-01   1.0000       47441.       806.03    
      2592000.   0.48438E-01   1.0000       47166.       810.73    
      2678400.   0.48761E-01   1.0000       47481.       805.35    
      2764800.   0.50266E-01   1.0000       48947.       781.24    
      2851200.   0.53806E-01   1.0000       52393.       729.84    
      2937600.   0.53812E-01   1.0000       52400.       729.76    
      3024000.   0.54189E-01   1.0000       52766.       724.68    
      3110400.   0.54360E-01   1.0000       52933.       722.40    
      3196800.   0.54249E-01   1.0000       52825.       723.88    
      3283200.   0.53968E-01   1.0000       52551.       727.65    
      3369600.   0.53998E-01   1.0000       52580.       727.25    
      3456000.   0.54256E-01   1.0000       52832.       723.78    
      3542400.   0.54700E-01   1.0000       53264.       717.91    
      3628800.   0.54939E-01   1.0000       53497.       714.79    
      3715200.   0.54821E-01   1.0000       53381.       716.33    
      3801600.   0.54905E-01   1.0000       53463.       715.24    
      3888000.   0.55147E-01   1.0000       53699.       712.09    
      3974400.   0.55684E-01   1.0000       54222.       705.23    
      4060800.   0.56176E-01   1.0000       54701.       699.06    
      4147200.   0.56109E-01   1.0000       54636.       699.88    
      4233600.   0.55851E-01   1.0000       54385.       703.11    
      4320000.   0.55578E-01   1.0000       54119.       706.57    
      4406400.   0.55256E-01   1.0000       53805.       710.69    
      4492800.   0.54971E-01   1.0000       53528.       714.37    
      4579200.   0.54614E-01   1.0000       53180.       719.04    
      4665600.   0.54224E-01   1.0000       52800.       724.22    
      4752000.   0.54586E-01   1.0000       53153.       719.41    
      4838400.   0.55237E-01   1.0000       53787.       710.93    
      4924800.   0.56038E-01   1.0000       54567.       700.77    
      5011200.   0.56629E-01   1.0000       55143.       693.45    
      5097600.   0.56583E-01   1.0000       55098.       694.02    
      5184000.   0.56340E-01   1.0000       54861.       697.02    
      5270400.   0.56056E-01   1.0000       54584.       700.55    
      5356800.   0.55699E-01   1.0000       54237.       705.04    
      5443200.   0.55794E-01   1.0000       54329.       703.83    
      5529600.   0.55991E-01   1.0000       54521.       701.36    
      5616000.   0.56246E-01   1.0000       54769.       698.18    
