TOTIM (T)      HCON          HMAT      QDIR      QWELL        QMAT       QCADS      QTUB1      QTUB2      QTUB3      QTUB4      QTUB5      QTUB6       NSTOR        QFIX        QLH     FHLQ (LQ)        CAUCHY   CAUCHY (LQ)
 30844800.   10.00000000   10.0063   0.000       0.000      0.6280E-04   0.000     0.2234     0.1309E-01  0.000      0.000      0.000      0.000       0.000     -0.2365       0.000       0.000       0.000       0.000    
 30931200.   10.00000000   10.0061   0.000       0.000      0.6144E-04   0.000     0.2219     0.1295E-01  0.000      0.000      0.000      0.000       0.000     -0.2349       0.000       0.000       0.000       0.000    
 31017600.   10.00000000   10.0060   0.000       0.000      0.6014E-04   0.000     0.2205     0.1282E-01  0.000      0.000      0.000      0.000       0.000     -0.2333       0.000       0.000       0.000       0.000    
 31104000.   10.00000000   10.0059   0.000       0.000      0.5892E-04   0.000     0.2190     0.1270E-01  0.000      0.000      0.000      0.000       0.000     -0.2318       0.000       0.000       0.000       0.000    
 31190400.   10.00000000   10.0058   0.000       0.000      0.5777E-04   0.000     0.2177     0.1257E-01  0.000      0.000      0.000      0.000       0.000     -0.2303       0.000       0.000       0.000       0.000    
 31276800.   10.00000000   10.0059   0.000       0.000      0.5946E-04   0.000     0.2167     0.1252E-01  0.000      0.000      0.000      0.000       0.000     -0.2293       0.000       0.000       0.000       0.000    
 31363200.   10.00000000   10.0057   0.000       0.000      0.5677E-04   0.000     0.2153     0.1237E-01  0.000      0.000      0.000      0.000       0.000     -0.2277       0.000       0.000       0.000       0.000    
 31449600.   10.00000000   10.0055   0.000       0.000      0.5533E-04   0.000     0.2140     0.1224E-01  0.000      0.000      0.000      0.000       0.000     -0.2263       0.000       0.000       0.000       0.000    
 31536000.   10.00000000   10.0054   0.000       0.000      0.5421E-04   0.000     0.2127     0.1213E-01  0.000      0.000      0.000      0.000       0.000     -0.2249       0.000       0.000       0.000       0.000    
 31622400.   10.00000000   10.0052   0.000       0.000      0.5184E-04   0.000     0.2112     0.1198E-01  0.000      0.000      0.000      0.000       0.000     -0.2233       0.000       0.000       0.000       0.000    
