   TOTIM (T)     FLOWRATE     DIAM.         RE           RT
        86400.   0.27116E-01   1.0000       26404.       1448.2    
       172800.   0.26845E-01   1.0000       26140.       1462.8    
       259200.   0.26829E-01   1.0000       26125.       1463.7    
       345600.   0.26777E-01   1.0000       26074.       1466.5    
       432000.   0.26942E-01   1.0000       26234.       1457.6    
       518400.   0.27050E-01   1.0000       26340.       1451.8    
       604800.   0.27099E-01   1.0000       26388.       1449.1    
       691200.   0.27388E-01   1.0000       26669.       1433.8    
       777600.   0.28136E-01   1.0000       27397.       1395.7    
       864000.   0.29232E-01   1.0000       28464.       1343.4    
       950400.   0.29850E-01   1.0000       29067.       1315.6    
      1036800.   0.31055E-01   1.0000       30240.       1264.5    
      1123200.   0.32965E-01   1.0000       32099.       1191.3    
      1209600.   0.33139E-01   1.0000       32269.       1185.0    
      1296000.   0.33216E-01   1.0000       32344.       1182.3    
      1382400.   0.33131E-01   1.0000       32261.       1185.3    
      1468800.   0.32963E-01   1.0000       32097.       1191.3    
      1555200.   0.32723E-01   1.0000       31864.       1200.1    
      1641600.   0.32441E-01   1.0000       31590.       1210.5    
      1728000.   0.32171E-01   1.0000       31326.       1220.7    
      1814400.   0.31910E-01   1.0000       31072.       1230.7    
      1900800.   0.31612E-01   1.0000       30782.       1242.2    
      1987200.   0.31324E-01   1.0000       30501.       1253.7    
      2073600.   0.31064E-01   1.0000       30248.       1264.2    
      2160000.   0.30771E-01   1.0000       29964.       1276.2    
      2246400.   0.30476E-01   1.0000       29676.       1288.5    
      2332800.   0.30179E-01   1.0000       29387.       1301.2    
      2419200.   0.29883E-01   1.0000       29098.       1314.1    
      2505600.   0.29698E-01   1.0000       28919.       1322.3    
      2592000.   0.29479E-01   1.0000       28705.       1332.1    
      2678400.   0.29670E-01   1.0000       28891.       1323.5    
      2764800.   0.30640E-01   1.0000       29835.       1281.7    
      2851200.   0.32968E-01   1.0000       32103.       1191.1    
      2937600.   0.32894E-01   1.0000       32030.       1193.8    
      3024000.   0.33255E-01   1.0000       32382.       1180.9    
      3110400.   0.33415E-01   1.0000       32538.       1175.2    
      3196800.   0.33380E-01   1.0000       32504.       1176.4    
      3283200.   0.33230E-01   1.0000       32357.       1181.8    
      3369600.   0.33279E-01   1.0000       32405.       1180.0    
      3456000.   0.33459E-01   1.0000       32580.       1173.7    
      3542400.   0.33757E-01   1.0000       32870.       1163.3    
      3628800.   0.33914E-01   1.0000       33024.       1157.9    
      3715200.   0.33844E-01   1.0000       32955.       1160.3    
      3801600.   0.33919E-01   1.0000       33029.       1157.7    
      3888000.   0.34084E-01   1.0000       33189.       1152.1    
      3974400.   0.34443E-01   1.0000       33539.       1140.1    
      4060800.   0.34765E-01   1.0000       33852.       1129.6    
      4147200.   0.34720E-01   1.0000       33809.       1131.0    
      4233600.   0.34569E-01   1.0000       33662.       1136.0    
      4320000.   0.34401E-01   1.0000       33498.       1141.5    
      4406400.   0.34189E-01   1.0000       33292.       1148.6    
      4492800.   0.33997E-01   1.0000       33104.       1155.1    
      4579200.   0.33749E-01   1.0000       32863.       1163.6    
      4665600.   0.33477E-01   1.0000       32598.       1173.0    
      4752000.   0.33709E-01   1.0000       32824.       1165.0    
      4838400.   0.34109E-01   1.0000       33214.       1151.3    
      4924800.   0.34619E-01   1.0000       33710.       1134.4    
      5011200.   0.34998E-01   1.0000       34079.       1122.1    
      5097600.   0.34967E-01   1.0000       34049.       1123.1    
      5184000.   0.34828E-01   1.0000       33914.       1127.5    
      5270400.   0.34654E-01   1.0000       33745.       1133.2    
      5356800.   0.34420E-01   1.0000       33517.       1140.9    
      5443200.   0.34487E-01   1.0000       33581.       1138.7    
      5529600.   0.34599E-01   1.0000       33691.       1135.0    
      5616000.   0.34756E-01   1.0000       33843.       1129.9    
      5702400.   0.34877E-01   1.0000       33961.       1126.0    
      5788800.   0.34860E-01   1.0000       33945.       1126.5    
      5875200.   0.34888E-01   1.0000       33972.       1125.6    
      5961600.   0.34849E-01   1.0000       33934.       1126.9    
      6048000.   0.34707E-01   1.0000       33796.       1131.5    
      6134400.   0.34504E-01   1.0000       33598.       1138.1    
      6220800.   0.34258E-01   1.0000       33359.       1146.3    
      6307200.   0.33987E-01   1.0000       33095.       1155.4    
      6393600.   0.33700E-01   1.0000       32815.       1165.3    
      6480000.   0.33404E-01   1.0000       32527.       1175.6    
      6566400.   0.33101E-01   1.0000       32232.       1186.4    
      6652800.   0.32795E-01   1.0000       31934.       1197.4    
      6739200.   0.32490E-01   1.0000       31637.       1208.7    
      6825600.   0.32182E-01   1.0000       31337.       1220.2    
      6912000.   0.31872E-01   1.0000       31036.       1232.1    
      6998400.   0.31564E-01   1.0000       30735.       1244.1    
      7084800.   0.31261E-01   1.0000       30440.       1256.2    
      7171200.   0.30963E-01   1.0000       30150.       1268.3    
      7257600.   0.30669E-01   1.0000       29864.       1280.4    
      7344000.   0.30382E-01   1.0000       29584.       1292.6    
      7430400.   0.30114E-01   1.0000       29323.       1304.1    
      7516800.   0.29850E-01   1.0000       29066.       1315.6    
      7603200.   0.29584E-01   1.0000       28807.       1327.4    
      7689600.   0.29323E-01   1.0000       28553.       1339.2    
      7776000.   0.29074E-01   1.0000       28311.       1350.7    
      7862400.   0.28825E-01   1.0000       28069.       1362.3    
      7948800.   0.28583E-01   1.0000       27832.       1373.9    
      8035200.   0.28345E-01   1.0000       27601.       1385.4    
      8121600.   0.28113E-01   1.0000       27375.       1396.9    
      8208000.   0.27886E-01   1.0000       27154.       1408.2    
      8294400.   0.27664E-01   1.0000       26938.       1419.5    
      8380800.   0.28262E-01   1.0000       27520.       1389.5    
      8467200.   0.28330E-01   1.0000       27586.       1386.2    
      8553600.   0.28382E-01   1.0000       27636.       1383.6    
      8640000.   0.28344E-01   1.0000       27600.       1385.5    
      8726400.   0.28256E-01   1.0000       27514.       1389.8    
      8812800.   0.28135E-01   1.0000       27397.       1395.7    
      8899200.   0.27973E-01   1.0000       27239.       1403.8    
      8985600.   0.27896E-01   1.0000       27163.       1407.7    
      9072000.   0.27979E-01   1.0000       27244.       1403.5    
      9158400.   0.27912E-01   1.0000       27179.       1406.9    
      9244800.   0.28307E-01   1.0000       27564.       1387.3    
      9331200.   0.29305E-01   1.0000       28536.       1340.0    
      9417600.   0.31589E-01   1.0000       30759.       1243.2    
      9504000.   0.33358E-01   1.0000       32483.       1177.2    
      9590400.   0.33576E-01   1.0000       32695.       1169.6    
      9676800.   0.33610E-01   1.0000       32727.       1168.4    
      9763200.   0.33437E-01   1.0000       32559.       1174.4    
      9849600.   0.33175E-01   1.0000       32304.       1183.7    
      9936000.   0.33403E-01   1.0000       32526.       1175.7    
     10022400.   0.33606E-01   1.0000       32724.       1168.5    
