   TOTIM (T)     FLOWRATE     DIAM.         RE           RT
        86400.   0.65542E-01   1.0000       63821.       599.16    
       172800.   0.64941E-01   1.0000       63236.       604.70    
       259200.   0.64890E-01   1.0000       63187.       605.17    
       345600.   0.64802E-01   1.0000       63101.       606.00    
       432000.   0.65183E-01   1.0000       63472.       602.46    
       518400.   0.65449E-01   1.0000       63730.       600.01    
       604800.   0.65558E-01   1.0000       63836.       599.01    
       691200.   0.66186E-01   1.0000       64448.       593.33    
       777600.   0.67845E-01   1.0000       66063.       578.82    
       864000.   0.70276E-01   1.0000       68431.       558.79    
       950400.   0.71621E-01   1.0000       69741.       548.30    
      1036800.   0.74138E-01   1.0000       72191.       529.69    
      1123200.   0.78250E-01   1.0000       76195.       501.85    
      1209600.   0.78605E-01   1.0000       76542.       499.58    
      1296000.   0.78426E-01   1.0000       76367.       500.72    
      1382400.   0.78007E-01   1.0000       75959.       503.42    
      1468800.   0.77481E-01   1.0000       75447.       506.83    
      1555200.   0.76854E-01   1.0000       74836.       510.97    
      1641600.   0.76175E-01   1.0000       74175.       515.52    
      1728000.   0.75554E-01   1.0000       73570.       519.76    
      1814400.   0.74985E-01   1.0000       73016.       523.70    
      1900800.   0.74357E-01   1.0000       72404.       528.13    
      1987200.   0.73756E-01   1.0000       71819.       532.43    
      2073600.   0.73232E-01   1.0000       71310.       536.24    
      2160000.   0.72648E-01   1.0000       70741.       540.55    
      2246400.   0.72057E-01   1.0000       70166.       544.98    
      2332800.   0.71468E-01   1.0000       69591.       549.48    
      2419200.   0.70883E-01   1.0000       69022.       554.01    
      2505600.   0.70549E-01   1.0000       68696.       556.64    
      2592000.   0.70149E-01   1.0000       68307.       559.81    
      2678400.   0.70639E-01   1.0000       68784.       555.92    
      2764800.   0.72871E-01   1.0000       70958.       538.89    
      2851200.   0.78091E-01   1.0000       76041.       502.87    
      2937600.   0.78107E-01   1.0000       76056.       502.77    
      3024000.   0.78581E-01   1.0000       76518.       499.74    
      3110400.   0.78807E-01   1.0000       76738.       498.30    
      3196800.   0.78625E-01   1.0000       76561.       499.46    
      3283200.   0.78199E-01   1.0000       76146.       502.18    
      3369600.   0.78237E-01   1.0000       76183.       501.93    
      3456000.   0.78623E-01   1.0000       76559.       499.47    
      3542400.   0.79281E-01   1.0000       77200.       495.32    
      3628800.   0.79634E-01   1.0000       77544.       493.13    
      3715200.   0.79455E-01   1.0000       77369.       494.24    
      3801600.   0.79571E-01   1.0000       77482.       493.52    
      3888000.   0.79930E-01   1.0000       77832.       491.30    
      3974400.   0.80724E-01   1.0000       78605.       486.47    
      4060800.   0.81450E-01   1.0000       79312.       482.13    
      4147200.   0.81349E-01   1.0000       79214.       482.73    
      4233600.   0.80957E-01   1.0000       78832.       485.07    
      4320000.   0.80551E-01   1.0000       78436.       487.52    
      4406400.   0.80081E-01   1.0000       77978.       490.38    
      4492800.   0.79668E-01   1.0000       77577.       492.92    
      4579200.   0.79153E-01   1.0000       77075.       496.13    
      4665600.   0.78588E-01   1.0000       76525.       499.69    
      4752000.   0.79132E-01   1.0000       77055.       496.26    
      4838400.   0.80112E-01   1.0000       78008.       490.19    
      4924800.   0.81299E-01   1.0000       79165.       483.03    
      5011200.   0.82168E-01   1.0000       80011.       477.92    
      5097600.   0.82091E-01   1.0000       79936.       478.37    
      5184000.   0.81715E-01   1.0000       79570.       480.57    
      5270400.   0.81291E-01   1.0000       79156.       483.08    
      5356800.   0.80767E-01   1.0000       78646.       486.21    
      5443200.   0.80912E-01   1.0000       78788.       485.34    
      5529600.   0.81216E-01   1.0000       79084.       483.52    
      5616000.   0.81599E-01   1.0000       79456.       481.26    
      5702400.   0.81892E-01   1.0000       79742.       479.53    
      5788800.   0.81867E-01   1.0000       79718.       479.68    
      5875200.   0.81918E-01   1.0000       79767.       479.38    
      5961600.   0.81841E-01   1.0000       79693.       479.83    
      6048000.   0.81535E-01   1.0000       79395.       481.63    
      6134400.   0.81090E-01   1.0000       78961.       484.28    
      6220800.   0.80562E-01   1.0000       78447.       487.45    
      6307200.   0.79989E-01   1.0000       77889.       490.94    
      6393600.   0.79393E-01   1.0000       77308.       494.63    
      6480000.   0.78787E-01   1.0000       76718.       498.43    
      6566400.   0.78175E-01   1.0000       76123.       502.33    
      6652800.   0.77561E-01   1.0000       75525.       506.31    
      6739200.   0.76953E-01   1.0000       74933.       510.31    
      6825600.   0.76343E-01   1.0000       74338.       514.39    
      6912000.   0.75730E-01   1.0000       73742.       518.55    
      6998400.   0.75122E-01   1.0000       73149.       522.75    
      7084800.   0.74526E-01   1.0000       72569.       526.93    
      7171200.   0.73942E-01   1.0000       72001.       531.09    
      7257600.   0.73367E-01   1.0000       71441.       535.25    
      7344000.   0.72806E-01   1.0000       70894.       539.38    
      7430400.   0.72286E-01   1.0000       70389.       543.25    
      7516800.   0.71776E-01   1.0000       69892.       547.12    
      7603200.   0.71256E-01   1.0000       69385.       551.11    
      7689600.   0.70745E-01   1.0000       68888.       555.09    
      7776000.   0.70261E-01   1.0000       68416.       558.92    
      7862400.   0.69774E-01   1.0000       67942.       562.82    
      7948800.   0.69296E-01   1.0000       67477.       566.70    
      8035200.   0.68829E-01   1.0000       67022.       570.54    
      8121600.   0.68372E-01   1.0000       66577.       574.36    
      8208000.   0.67924E-01   1.0000       66141.       578.14    
      8294400.   0.67486E-01   1.0000       65714.       581.90    
      8380800.   0.68862E-01   1.0000       67054.       570.27    
      8467200.   0.69120E-01   1.0000       67305.       568.14    
      8553600.   0.69213E-01   1.0000       67396.       567.38    
      8640000.   0.69109E-01   1.0000       67294.       568.23    
      8726400.   0.68892E-01   1.0000       67083.       570.02    
      8812800.   0.68610E-01   1.0000       66808.       572.37    
      8899200.   0.68242E-01   1.0000       66450.       575.45    
      8985600.   0.68068E-01   1.0000       66281.       576.92    
      9072000.   0.68266E-01   1.0000       66474.       575.25    
      9158400.   0.68139E-01   1.0000       66350.       576.32    
      9244800.   0.69006E-01   1.0000       67194.       569.08    
      9331200.   0.71242E-01   1.0000       69371.       551.22    
      9417600.   0.76301E-01   1.0000       74298.       514.67    
      9504000.   0.80262E-01   1.0000       78154.       489.27    
