   TOTIM (T)     FLOWRATE     DIAM.         RE           RT
        86400.   0.74804E-01   1.0000       72840.       524.97    
       172800.   0.74123E-01   1.0000       72177.       529.79    
       259200.   0.74064E-01   1.0000       72120.       530.21    
       345600.   0.73962E-01   1.0000       72021.       530.94    
       432000.   0.74394E-01   1.0000       72441.       527.86    
       518400.   0.74695E-01   1.0000       72734.       525.74    
       604800.   0.74820E-01   1.0000       72855.       524.86    
       691200.   0.75533E-01   1.0000       73550.       519.90    
       777600.   0.77417E-01   1.0000       75384.       507.25    
       864000.   0.80180E-01   1.0000       78075.       489.77    
       950400.   0.81712E-01   1.0000       79567.       480.59    
      1036800.   0.84578E-01   1.0000       82358.       464.30    
      1123200.   0.89254E-01   1.0000       86911.       439.98    
      1209600.   0.89669E-01   1.0000       87315.       437.94    
      1296000.   0.89482E-01   1.0000       87133.       438.86    
      1382400.   0.89015E-01   1.0000       86678.       441.16    
      1468800.   0.88422E-01   1.0000       86101.       444.12    
      1555200.   0.87712E-01   1.0000       85409.       447.72    
      1641600.   0.86941E-01   1.0000       84658.       451.69    
      1728000.   0.86234E-01   1.0000       83970.       455.39    
      1814400.   0.85585E-01   1.0000       83338.       458.84    
      1900800.   0.84869E-01   1.0000       82641.       462.71    
      1987200.   0.84183E-01   1.0000       81973.       466.48    
      2073600.   0.83586E-01   1.0000       81391.       469.82    
      2160000.   0.82918E-01   1.0000       80741.       473.60    
      2246400.   0.82244E-01   1.0000       80085.       477.48    
      2332800.   0.81570E-01   1.0000       79429.       481.42    
      2419200.   0.80903E-01   1.0000       78779.       485.40    
      2505600.   0.80519E-01   1.0000       78405.       487.71    
      2592000.   0.80061E-01   1.0000       77959.       490.50    
      2678400.   0.80613E-01   1.0000       78497.       487.14    
      2764800.   0.83144E-01   1.0000       80961.       472.31    
      2851200.   0.89069E-01   1.0000       86730.       440.89    
      2937600.   0.89093E-01   1.0000       86754.       440.78    
      3024000.   0.89648E-01   1.0000       87294.       438.05    
      3110400.   0.89911E-01   1.0000       87550.       436.77    
      3196800.   0.89709E-01   1.0000       87354.       437.75    
      3283200.   0.89228E-01   1.0000       86886.       440.11    
      3369600.   0.89272E-01   1.0000       86929.       439.89    
      3456000.   0.89710E-01   1.0000       87354.       437.74    
      3542400.   0.90456E-01   1.0000       88081.       434.13    
      3628800.   0.90858E-01   1.0000       88472.       432.21    
      3715200.   0.90656E-01   1.0000       88276.       433.18    
      3801600.   0.90789E-01   1.0000       88406.       432.54    
      3888000.   0.91197E-01   1.0000       88803.       430.61    
      3974400.   0.92098E-01   1.0000       89680.       426.39    
      4060800.   0.92923E-01   1.0000       90483.       422.61    
      4147200.   0.92810E-01   1.0000       90374.       423.12    
      4233600.   0.92368E-01   1.0000       89943.       425.15    
      4320000.   0.91907E-01   1.0000       89494.       427.28    
      4406400.   0.91372E-01   1.0000       88973.       429.78    
      4492800.   0.90902E-01   1.0000       88516.       432.00    
      4579200.   0.90314E-01   1.0000       87943.       434.81    
      4665600.   0.89671E-01   1.0000       87317.       437.93    
      4752000.   0.90285E-01   1.0000       87915.       434.95    
      4838400.   0.91393E-01   1.0000       88993.       429.68    
      4924800.   0.92740E-01   1.0000       90305.       423.44    
      5011200.   0.93728E-01   1.0000       91268.       418.98    
      5097600.   0.93644E-01   1.0000       91185.       419.35    
      5184000.   0.93221E-01   1.0000       90774.       421.26    
      5270400.   0.92740E-01   1.0000       90305.       423.44    
      5356800.   0.92145E-01   1.0000       89725.       426.18    
      5443200.   0.92308E-01   1.0000       89884.       425.42    
      5529600.   0.92650E-01   1.0000       90218.       423.85    
      5616000.   0.93083E-01   1.0000       90639.       421.88    
      5702400.   0.93416E-01   1.0000       90964.       420.38    
      5788800.   0.93388E-01   1.0000       90936.       420.50    
      5875200.   0.93446E-01   1.0000       90993.       420.24    
      5961600.   0.93359E-01   1.0000       90908.       420.63    
