   TOTIM (T)     FLOWRATE     DIAM.         RE           RT
        86400.   0.79163E-01   1.0000      0.11626E+06   496.07    
       172800.   0.76343E-01   1.0000      0.11302E+06   514.38    
       259200.   0.76901E-01   1.0000      0.11371E+06   510.66    
       345600.   0.76935E-01   1.0000      0.11378E+06   510.43    
       432000.   0.79025E-01   1.0000      0.11620E+06   496.93    
       518400.   0.79937E-01   1.0000      0.11722E+06   491.26    
       604800.   0.79948E-01   1.0000      0.11721E+06   491.20    
       691200.   0.82603E-01   1.0000      0.12017E+06   475.40    
       777600.   0.89779E-01   1.0000      0.12793E+06   437.41    
       864000.   0.99433E-01   1.0000      0.13768E+06   394.94    
       950400.   0.10136       1.0000      0.13926E+06   387.44    
      1036800.   0.11083       1.0000      0.14784E+06   354.31    
      1123200.   0.12866       1.0000      0.16201E+06   305.23    
      1209600.   0.11910       1.0000      0.15375E+06   329.72    
      1296000.   0.11237       1.0000      0.14757E+06   349.47    
      1382400.   0.10760       1.0000      0.14309E+06   364.97    
      1468800.   0.10387       1.0000      0.13955E+06   378.05    
      1555200.   0.10050       1.0000      0.13630E+06   390.76    
      1641600.   0.97498E-01   1.0000      0.13341E+06   402.77    
      1728000.   0.95304E-01   1.0000      0.13128E+06   412.05    
      1814400.   0.93551E-01   1.0000      0.12958E+06   419.77    
      1900800.   0.91498E-01   1.0000      0.12756E+06   429.19    
      1987200.   0.89776E-01   1.0000      0.12585E+06   437.42    
      2073600.   0.88572E-01   1.0000      0.12468E+06   443.37    
      2160000.   0.86953E-01   1.0000      0.12305E+06   451.62    
      2246400.   0.85418E-01   1.0000      0.12149E+06   459.74    
      2332800.   0.83992E-01   1.0000      0.12004E+06   467.55    
      2419200.   0.82645E-01   1.0000      0.11866E+06   475.16    
      2505600.   0.82653E-01   1.0000      0.11878E+06   475.12    
      2592000.   0.81912E-01   1.0000      0.11804E+06   479.42    
      2678400.   0.85777E-01   1.0000      0.12237E+06   457.81    
      2764800.   0.97706E-01   1.0000      0.13481E+06   401.92    
      2851200.   0.12443       1.0000      0.15843E+06   315.60    
      2937600.   0.11206       1.0000      0.14741E+06   350.43    
      3024000.   0.11019       1.0000      0.14539E+06   356.37    
      3110400.   0.10858       1.0000      0.14370E+06   361.67    
      3196800.   0.10544       1.0000      0.14067E+06   372.44    
      3283200.   0.10209       1.0000      0.13743E+06   384.68    
      3369600.   0.10264       1.0000      0.13796E+06   382.59    
      3456000.   0.10477       1.0000      0.13996E+06   374.82    
      3542400.   0.10764       1.0000      0.14253E+06   364.82    
      3628800.   0.10773       1.0000      0.14248E+06   364.53    
      3715200.   0.10482       1.0000      0.13969E+06   374.64    
      3801600.   0.10509       1.0000      0.13989E+06   373.69    
      3888000.   0.10670       1.0000      0.14134E+06   368.05    
      3974400.   0.11045       1.0000      0.14463E+06   355.55    
      4060800.   0.11261       1.0000      0.14638E+06   348.73    
      4147200.   0.10909       1.0000      0.14311E+06   359.96    
      4233600.   0.10558       1.0000      0.13984E+06   371.95    
      4320000.   0.10331       1.0000      0.13773E+06   380.11    
      4406400.   0.10119       1.0000      0.13576E+06   388.07    
      4492800.   0.99809E-01   1.0000      0.13450E+06   393.45    
      4579200.   0.97853E-01   1.0000      0.13266E+06   401.32    
      4665600.   0.95914E-01   1.0000      0.13083E+06   409.43    
      4752000.   0.10100       1.0000      0.13591E+06   388.81    
      4838400.   0.10655       1.0000      0.14111E+06   368.56    
      4924800.   0.11166       1.0000      0.14556E+06   351.69    
      5011200.   0.11355       1.0000      0.14697E+06   345.82    
