   TOTIM (T)     FLOWRATE     DIAM.         RE           RT
        86400.  -0.32197E-01   1.0000       31351.       1219.7    
       172800.  -0.31979E-01   1.0000       31140.       1228.0    
       259200.  -0.31968E-01   1.0000       31129.       1228.4    
       345600.  -0.31925E-01   1.0000       31087.       1230.1    
       432000.  -0.32058E-01   1.0000       31216.       1225.0    
       518400.  -0.32143E-01   1.0000       31299.       1221.7    
       604800.  -0.32180E-01   1.0000       31336.       1220.3    
       691200.  -0.32414E-01   1.0000       31563.       1211.5    
       777600.  -0.33016E-01   1.0000       32149.       1189.4    
       864000.  -0.33903E-01   1.0000       33013.       1158.3    
       950400.  -0.34396E-01   1.0000       33493.       1141.7    
      1036800.  -0.35373E-01   1.0000       34444.       1110.2    
      1123200.  -0.36920E-01   1.0000       35950.       1063.7    
      1209600.  -0.37045E-01   1.0000       36072.       1060.1    
      1296000.  -0.37121E-01   1.0000       36147.       1057.9    
      1382400.  -0.37057E-01   1.0000       36084.       1059.7    
      1468800.  -0.36936E-01   1.0000       35966.       1063.2    
      1555200.  -0.36759E-01   1.0000       35794.       1068.3    
      1641600.  -0.36548E-01   1.0000       35588.       1074.5    
      1728000.  -0.36348E-01   1.0000       35393.       1080.4    
      1814400.  -0.36158E-01   1.0000       35209.       1086.1    
      1900800.  -0.35932E-01   1.0000       34989.       1092.9    
      1987200.  -0.35721E-01   1.0000       34783.       1099.4    
      2073600.  -0.35528E-01   1.0000       34595.       1105.3    
      2160000.  -0.35306E-01   1.0000       34379.       1112.3    
      2246400.  -0.35083E-01   1.0000       34162.       1119.3    
      2332800.  -0.34853E-01   1.0000       33938.       1126.7    
      2419200.  -0.34626E-01   1.0000       33717.       1134.1    
      2505600.  -0.34486E-01   1.0000       33581.       1138.7    
      2592000.  -0.34320E-01   1.0000       33419.       1144.2    
      2678400.  -0.34485E-01   1.0000       33579.       1138.8    
      2764800.  -0.35274E-01   1.0000       34348.       1113.3    
      2851200.  -0.37171E-01   1.0000       36195.       1056.5    
      2937600.  -0.37087E-01   1.0000       36113.       1058.9    
      3024000.  -0.37397E-01   1.0000       36415.       1050.1    
      3110400.  -0.37527E-01   1.0000       36542.       1046.4    
      3196800.  -0.37499E-01   1.0000       36514.       1047.2    
      3283200.  -0.37388E-01   1.0000       36407.       1050.3    
      3369600.  -0.37442E-01   1.0000       36459.       1048.8    
      3456000.  -0.37596E-01   1.0000       36609.       1044.5    
      3542400.  -0.37856E-01   1.0000       36862.       1037.4    
      3628800.  -0.37995E-01   1.0000       36998.       1033.6    
      3715200.  -0.37950E-01   1.0000       36954.       1034.8    
      3801600.  -0.38029E-01   1.0000       37030.       1032.6    
      3888000.  -0.38177E-01   1.0000       37174.       1028.6    
      3974400.  -0.38484E-01   1.0000       37474.       1020.4    
      4060800.  -0.38755E-01   1.0000       37737.       1013.3    
      4147200.  -0.38733E-01   1.0000       37716.       1013.9    
      4233600.  -0.38622E-01   1.0000       37608.       1016.8    
      4320000.  -0.38505E-01   1.0000       37494.       1019.9    
      4406400.  -0.38345E-01   1.0000       37338.       1024.1    
      4492800.  -0.38204E-01   1.0000       37201.       1027.9    
      4579200.  -0.38018E-01   1.0000       37020.       1032.9    
      4665600.  -0.37811E-01   1.0000       36818.       1038.6    
      4752000.  -0.38020E-01   1.0000       37022.       1032.9    
      4838400.  -0.38355E-01   1.0000       37348.       1023.8    
      4924800.  -0.38777E-01   1.0000       37759.       1012.7    
      5011200.  -0.39100E-01   1.0000       38073.       1004.4    
