   TOTIM (T)     FLOWRATE     DIAM.         RE           RT
        86400.  -0.42929E-01   1.0000       41802.       914.76    
       172800.  -0.42615E-01   1.0000       41496.       921.51    
       259200.  -0.42586E-01   1.0000       41468.       922.13    
       345600.  -0.42529E-01   1.0000       41412.       923.38    
       432000.  -0.42721E-01   1.0000       41600.       919.21    
       518400.  -0.42854E-01   1.0000       41729.       916.36    
       604800.  -0.42914E-01   1.0000       41787.       915.09    
       691200.  -0.43253E-01   1.0000       42117.       907.92    
       777600.  -0.44133E-01   1.0000       42974.       889.82    
       864000.  -0.45438E-01   1.0000       44246.       864.24    
       950400.  -0.46185E-01   1.0000       44972.       850.28    
      1036800.  -0.47586E-01   1.0000       46337.       825.24    
      1123200.  -0.49825E-01   1.0000       48517.       788.16    
      1209600.  -0.50071E-01   1.0000       48757.       784.28    
      1296000.  -0.50118E-01   1.0000       48802.       783.56    
      1382400.  -0.49973E-01   1.0000       48661.       785.83    
      1468800.  -0.49749E-01   1.0000       48443.       789.35    
      1555200.  -0.49449E-01   1.0000       48151.       794.15    
      1641600.  -0.49102E-01   1.0000       47813.       799.75    
      1728000.  -0.48775E-01   1.0000       47494.       805.12    
      1814400.  -0.48470E-01   1.0000       47198.       810.18    
      1900800.  -0.48118E-01   1.0000       46855.       816.11    
      1987200.  -0.47790E-01   1.0000       46535.       821.72    
      2073600.  -0.47493E-01   1.0000       46247.       826.85    
      2160000.  -0.47160E-01   1.0000       45922.       832.69    
      2246400.  -0.46828E-01   1.0000       45599.       838.60    
      2332800.  -0.46487E-01   1.0000       45266.       844.75    
      2419200.  -0.46154E-01   1.0000       44942.       850.85    
      2505600.  -0.45948E-01   1.0000       44741.       854.67    
      2592000.  -0.45713E-01   1.0000       44513.       859.06    
      2678400.  -0.45951E-01   1.0000       44744.       854.61    
      2764800.  -0.47106E-01   1.0000       45870.       833.64    
      2851200.  -0.49871E-01   1.0000       48562.       787.43    
      2937600.  -0.49879E-01   1.0000       48569.       787.31    
      3024000.  -0.50265E-01   1.0000       48946.       781.25    
      3110400.  -0.50441E-01   1.0000       49116.       778.54    
      3196800.  -0.50382E-01   1.0000       49059.       779.44    
      3283200.  -0.50197E-01   1.0000       48879.       782.32    
      3369600.  -0.50243E-01   1.0000       48924.       781.60    
      3456000.  -0.50449E-01   1.0000       49124.       778.41    
      3542400.  -0.50813E-01   1.0000       49479.       772.84    
      3628800.  -0.51010E-01   1.0000       49670.       769.85    
      3715200.  -0.50933E-01   1.0000       49596.       771.01    
      3801600.  -0.51020E-01   1.0000       49680.       769.70    
      3888000.  -0.51219E-01   1.0000       49874.       766.71    
      3974400.  -0.51651E-01   1.0000       50294.       760.30    
      4060800.  -0.52039E-01   1.0000       50673.       754.62    
      4147200.  -0.52008E-01   1.0000       50643.       755.07    
      4233600.  -0.51824E-01   1.0000       50464.       757.75    
      4320000.  -0.51631E-01   1.0000       50275.       760.59    
      4406400.  -0.51381E-01   1.0000       50032.       764.29    
      4492800.  -0.51160E-01   1.0000       49816.       767.60    
      4579200.  -0.50878E-01   1.0000       49543.       771.84    
      4665600.  -0.50566E-01   1.0000       49238.       776.61    
      4752000.  -0.50848E-01   1.0000       49513.       772.29    
      4838400.  -0.51343E-01   1.0000       49995.       764.86    
      4924800.  -0.51962E-01   1.0000       50598.       755.74    
      5011200.  -0.52442E-01   1.0000       51065.       748.82    
      5097600.  -0.52417E-01   1.0000       51041.       749.19    
      5184000.  -0.52259E-01   1.0000       50887.       751.45    
      5270400.  -0.52046E-01   1.0000       50679.       754.53    
      5356800.  -0.51780E-01   1.0000       50420.       758.41    
      5443200.  -0.51859E-01   1.0000       50497.       757.25    
      5529600.  -0.52004E-01   1.0000       50639.       755.13    
      5616000.  -0.52208E-01   1.0000       50838.       752.18    
      5702400.  -0.52368E-01   1.0000       50993.       749.89    
      5788800.  -0.52361E-01   1.0000       50986.       749.98    
      5875200.  -0.52401E-01   1.0000       51025.       749.42    
      5961600.  -0.52363E-01   1.0000       50988.       749.96    
      6048000.  -0.52199E-01   1.0000       50828.       752.32    
      6134400.  -0.51972E-01   1.0000       50608.       755.60    
      6220800.  -0.51684E-01   1.0000       50327.       759.81    
      6307200.  -0.51377E-01   1.0000       50028.       764.35    
      6393600.  -0.51042E-01   1.0000       49702.       769.36    
      6480000.  -0.50709E-01   1.0000       49377.       774.42    
      6566400.  -0.50359E-01   1.0000       49036.       779.81    
      6652800.  -0.50016E-01   1.0000       48703.       785.15    
      6739200.  -0.49664E-01   1.0000       48360.       790.72    
      6825600.  -0.49320E-01   1.0000       48025.       796.23    
      6912000.  -0.48962E-01   1.0000       47677.       802.05    
      6998400.  -0.48619E-01   1.0000       47342.       807.71    
      7084800.  -0.48275E-01   1.0000       47007.       813.46    
      7171200.  -0.47937E-01   1.0000       46679.       819.20    
      7257600.  -0.47606E-01   1.0000       46356.       824.90    
      7344000.  -0.47278E-01   1.0000       46037.       830.62    
      7430400.  -0.46978E-01   1.0000       45744.       835.93    
      7516800.  -0.46677E-01   1.0000       45452.       841.31    
      7603200.  -0.46377E-01   1.0000       45160.       846.75    
      7689600.  -0.46077E-01   1.0000       44867.       852.27    
      7776000.  -0.45798E-01   1.0000       44596.       857.45    
      7862400.  -0.45511E-01   1.0000       44316.       862.87    
      7948800.  -0.45237E-01   1.0000       44050.       868.09    
      8035200.  -0.44961E-01   1.0000       43780.       873.42    
      8121600.  -0.44699E-01   1.0000       43526.       878.53    
      8208000.  -0.44434E-01   1.0000       43267.       883.78    
