   TOTIM (T)     FLOWRATE     DIAM.         RE           RT
        86400.   0.11557E-01  0.53169       21166.       480.28    
       103680.   0.11173E-01  0.53169       20462.       496.80    
       120960.   0.11109E-01  0.53169       20345.       499.65    
       138240.   0.11050E-01  0.53169       20237.       502.32    
       155520.   0.10991E-01  0.53169       20130.       505.00    
       172800.   0.10933E-01  0.53169       20023.       507.69    
       190080.   0.10896E-01  0.53169       19956.       509.39    
       207360.   0.10860E-01  0.53169       19889.       511.12    
       224640.   0.10823E-01  0.53169       19822.       512.84    
       241920.   0.10787E-01  0.53169       19756.       514.56    
       259200.   0.10751E-01  0.53169       19690.       516.29    
       276480.   0.10721E-01  0.53169       19635.       517.74    
       293760.   0.10691E-01  0.53169       19580.       519.19    
       311040.   0.10661E-01  0.53169       19525.       520.64    
       328320.   0.10631E-01  0.53169       19471.       522.09    
       345600.   0.10602E-01  0.53169       19417.       523.54    
       362880.   0.10599E-01  0.53169       19412.       523.67    
       380160.   0.10596E-01  0.53169       19406.       523.83    
       397440.   0.10593E-01  0.53169       19401.       523.98    
       414720.   0.10590E-01  0.53169       19395.       524.13    
       432000.   0.10587E-01  0.53169       19390.       524.28    
       449280.   0.10604E-01  0.53169       19421.       523.42    
       466560.   0.10621E-01  0.53169       19452.       522.59    
       483840.   0.10638E-01  0.53169       19483.       521.77    
       501120.   0.10655E-01  0.53169       19513.       520.96    
       518400.   0.10671E-01  0.53169       19544.       520.15    
       535680.   0.10672E-01  0.53169       19545.       520.11    
       552960.   0.10673E-01  0.53169       19547.       520.06    
       570240.   0.10674E-01  0.53169       19549.       520.01    
       587520.   0.10675E-01  0.53169       19550.       519.97    
       604800.   0.10676E-01  0.53169       19552.       519.92    
       622080.   0.10682E-01  0.53169       19564.       519.60    
       639360.   0.10689E-01  0.53169       19576.       519.29    
       656640.   0.10695E-01  0.53169       19588.       518.98    
       673920.   0.10702E-01  0.53169       19599.       518.67    
       691200.   0.10708E-01  0.53169       19611.       518.36    
       708480.   0.10769E-01  0.53169       19722.       515.43    
       725760.   0.10828E-01  0.53169       19832.       512.59    
       743040.   0.10888E-01  0.53169       19940.       509.80    
       760320.   0.10947E-01  0.53169       20048.       507.06    
       777600.   0.11005E-01  0.53169       20155.       504.36    
       794880.   0.11112E-01  0.53169       20351.       499.50    
       812160.   0.11218E-01  0.53169       20545.       494.80    
       829440.   0.11323E-01  0.53169       20737.       490.21    
       846720.   0.11427E-01  0.53169       20928.       485.73    
       864000.   0.11531E-01  0.53169       21118.       481.36    
       881280.   0.11591E-01  0.53169       21229.       478.86    
       898560.   0.11652E-01  0.53169       21340.       476.37    
       915840.   0.11712E-01  0.53169       21450.       473.92    
       933120.   0.11772E-01  0.53169       21560.       471.51    
       950400.   0.11832E-01  0.53169       21669.       469.13    
       967680.   0.11948E-01  0.53169       21882.       464.56    
       984960.   0.12063E-01  0.53169       22092.       460.14    
      1002240.   0.12177E-01  0.53169       22301.       455.83    
      1019520.   0.12291E-01  0.53169       22509.       451.62    
      1036800.   0.12404E-01  0.53169       22716.       447.50    
      1054080.   0.12598E-01  0.53169       23072.       440.60    
      1071360.   0.12790E-01  0.53169       23424.       433.98    
      1088640.   0.12981E-01  0.53169       23773.       427.60    
      1105920.   0.13171E-01  0.53169       24122.       421.43    
      1123200.   0.13360E-01  0.53169       24467.       415.48    
      1140480.   0.13398E-01  0.53169       24537.       414.30    
      1157760.   0.13437E-01  0.53169       24609.       413.07    
      1175040.   0.13477E-01  0.53169       24682.       411.86    
      1192320.   0.13516E-01  0.53169       24754.       410.66    
      1209600.   0.13555E-01  0.53169       24826.       409.47    
      1226880.   0.13539E-01  0.53169       24796.       409.96    
      1244160.   0.13524E-01  0.53169       24768.       410.42    
      1261440.   0.13509E-01  0.53169       24741.       410.89    
      1278720.   0.13494E-01  0.53169       24713.       411.34    
      1296000.   0.13479E-01  0.53169       24686.       411.80    
      1313280.   0.13446E-01  0.53169       24626.       412.79    
      1330560.   0.13415E-01  0.53169       24568.       413.78    
      1347840.   0.13383E-01  0.53169       24510.       414.76    
      1365120.   0.13351E-01  0.53169       24452.       415.74    
      1382400.   0.13320E-01  0.53169       24394.       416.72    
      1399680.   0.13277E-01  0.53169       24317.       418.05    
      1416960.   0.13235E-01  0.53169       24240.       419.37    
      1434240.   0.13194E-01  0.53169       24163.       420.70    
      1451520.   0.13152E-01  0.53169       24087.       422.03    
      1468800.   0.13111E-01  0.53169       24012.       423.35    
      1486080.   0.13061E-01  0.53169       23921.       424.96    
      1503360.   0.13012E-01  0.53169       23831.       426.57    
      1520640.   0.12963E-01  0.53169       23741.       428.18    
      1537920.   0.12914E-01  0.53169       23652.       429.80    
      1555200.   0.12866E-01  0.53169       23563.       431.42    
      1572480.   0.12812E-01  0.53169       23464.       433.24    
      1589760.   0.12758E-01  0.53169       23366.       435.06    
      1607040.   0.12706E-01  0.53169       23269.       436.86    
      1624320.   0.12653E-01  0.53169       23172.       438.70    
      1641600.   0.12600E-01  0.53169       23076.       440.52    
      1658880.   0.12547E-01  0.53169       22979.       442.39    
      1676160.   0.12494E-01  0.53169       22881.       444.27    
      1693440.   0.12441E-01  0.53169       22785.       446.15    
      1710720.   0.12389E-01  0.53169       22689.       448.04    
      1728000.   0.12337E-01  0.53169       22594.       449.92    
      1745280.   0.12286E-01  0.53169       22502.       451.77    
      1762560.   0.12236E-01  0.53169       22410.       453.62    
      1779840.   0.12186E-01  0.53169       22318.       455.48    
      1797120.   0.12137E-01  0.53169       22227.       457.34    
      1814400.   0.12087E-01  0.53169       22137.       459.21    
      1831680.   0.12035E-01  0.53169       22042.       461.19    
      1848960.   0.11984E-01  0.53169       21947.       463.18    
      1866240.   0.11932E-01  0.53169       21853.       465.18    
      1883520.   0.11881E-01  0.53169       21759.       467.18    
      1900800.   0.11830E-01  0.53169       21666.       469.19    
      1918080.   0.11778E-01  0.53169       21570.       471.28    
      1935360.   0.11725E-01  0.53169       21474.       473.39    
      1952640.   0.11673E-01  0.53169       21379.       475.50    
      1969920.   0.11621E-01  0.53169       21284.       477.62    
      1987200.   0.11570E-01  0.53169       21190.       479.74    
      2004480.   0.11520E-01  0.53169       21098.       481.83    
      2021760.   0.11470E-01  0.53169       21006.       483.93    
      2039040.   0.11420E-01  0.53169       20915.       486.04    
      2056320.   0.11371E-01  0.53169       20825.       488.15    
      2073600.   0.11322E-01  0.53169       20735.       490.27    
      2090880.   0.11270E-01  0.53169       20641.       492.49    
      2108160.   0.11220E-01  0.53169       20548.       494.73    
      2125440.   0.11169E-01  0.53169       20455.       496.97    
      2142720.   0.11119E-01  0.53169       20363.       499.21    
      2160000.   0.11069E-01  0.53169       20272.       501.47    
      2177280.   0.11017E-01  0.53169       20177.       503.81    
      2194560.   0.10966E-01  0.53169       20084.       506.15    
      2211840.   0.10916E-01  0.53169       19991.       508.51    
      2229120.   0.10865E-01  0.53169       19899.       510.87    
      2246400.   0.10815E-01  0.53169       19807.       513.24    
      2263680.   0.10763E-01  0.53169       19712.       515.70    
      2280960.   0.10712E-01  0.53169       19618.       518.17    
      2298240.   0.10661E-01  0.53169       19525.       520.65    
      2315520.   0.10610E-01  0.53169       19432.       523.14    
      2332800.   0.10560E-01  0.53169       19339.       525.64    
      2350080.   0.10509E-01  0.53169       19246.       528.20    
      2367360.   0.10458E-01  0.53169       19152.       530.77    
      2384640.   0.10407E-01  0.53169       19060.       533.36    
      2401920.   0.10356E-01  0.53169       18967.       535.95    
      2419200.   0.10306E-01  0.53169       18875.       538.56    
      2436480.   0.10266E-01  0.53169       18801.       540.70    
      2453760.   0.10225E-01  0.53169       18726.       542.85    
      2471040.   0.10185E-01  0.53169       18652.       545.00    
      2488320.   0.10144E-01  0.53169       18579.       547.16    
      2505600.   0.10104E-01  0.53169       18505.       549.33    
      2522880.   0.10064E-01  0.53169       18432.       551.52    
      2540160.   0.10024E-01  0.53169       18359.       553.71    
      2557440.   0.99847E-02  0.53169       18286.       555.91    
      2574720.   0.99452E-02  0.53169       18214.       558.12    
      2592000.   0.99059E-02  0.53169       18142.       560.33    
      2609280.   0.99027E-02  0.53169       18136.       560.51    
      2626560.   0.98989E-02  0.53169       18129.       560.73    
      2643840.   0.98952E-02  0.53169       18122.       560.94    
      2661120.   0.98914E-02  0.53169       18115.       561.16    
      2678400.   0.98876E-02  0.53169       18108.       561.37    
      2695680.   0.99826E-02  0.53169       18282.       556.03    
      2712960.   0.10076E-01  0.53169       18453.       550.90    
      2730240.   0.10168E-01  0.53169       18622.       545.90    
      2747520.   0.10260E-01  0.53169       18790.       541.02    
      2764800.   0.10351E-01  0.53169       18957.       536.25    
      2782080.   0.10582E-01  0.53169       19381.       524.52    
      2799360.   0.10810E-01  0.53169       19798.       513.45    
      2816640.   0.11037E-01  0.53169       20214.       502.91    
      2833920.   0.11262E-01  0.53169       20626.       492.84    
      2851200.   0.11487E-01  0.53169       21037.       483.23    
      2868480.   0.11488E-01  0.53169       21039.       483.17    
      2885760.   0.11493E-01  0.53169       21048.       482.97    
      2903040.   0.11498E-01  0.53169       21057.       482.77    
      2920320.   0.11502E-01  0.53169       21066.       482.56    
      2937600.   0.11507E-01  0.53169       21075.       482.35    
      2954880.   0.11527E-01  0.53169       21110.       481.54    
      2972160.   0.11546E-01  0.53169       21145.       480.75    
      2989440.   0.11565E-01  0.53169       21180.       479.96    
      3006720.   0.11584E-01  0.53169       21215.       479.18    
      3024000.   0.11602E-01  0.53169       21249.       478.40    
      3041280.   0.11656E-01  0.53169       21348.       476.19    
      3058560.   0.11709E-01  0.53169       21445.       474.03    
      3075840.   0.11762E-01  0.53169       21542.       471.90    
      3093120.   0.11815E-01  0.53169       21638.       469.80    
      3110400.   0.11867E-01  0.53169       21733.       467.74    
      3127680.   0.11861E-01  0.53169       21723.       467.95    
      3144960.   0.11857E-01  0.53169       21715.       468.13    
      3162240.   0.11852E-01  0.53169       21707.       468.31    
      3179520.   0.11848E-01  0.53169       21699.       468.49    
      3196800.   0.11844E-01  0.53169       21691.       468.66    
      3214080.   0.11814E-01  0.53169       21637.       469.83    
      3231360.   0.11785E-01  0.53169       21584.       470.98    
      3248640.   0.11757E-01  0.53169       21531.       472.13    
      3265920.   0.11728E-01  0.53169       21479.       473.27    
      3283200.   0.11700E-01  0.53169       21427.       474.42    
      3300480.   0.11684E-01  0.53169       21399.       475.05    
      3317760.   0.11669E-01  0.53169       21371.       475.68    
      3335040.   0.11653E-01  0.53169       21342.       476.31    
      3352320.   0.11638E-01  0.53169       21314.       476.94    
      3369600.   0.11623E-01  0.53169       21286.       477.57    
      3386880.   0.11636E-01  0.53169       21311.       477.01    
      3404160.   0.11649E-01  0.53169       21335.       476.47    
      3421440.   0.11662E-01  0.53169       21359.       475.94    
      3438720.   0.11675E-01  0.53169       21383.       475.41    
      3456000.   0.11688E-01  0.53169       21406.       474.89    
      3473280.   0.11719E-01  0.53169       21463.       473.63    
      3490560.   0.11750E-01  0.53169       21519.       472.39    
      3507840.   0.11781E-01  0.53169       21575.       471.16    
      3525120.   0.11811E-01  0.53169       21631.       469.95    
      3542400.   0.11841E-01  0.53169       21686.       468.76    
      3559680.   0.11855E-01  0.53169       21712.       468.20    
      3576960.   0.11869E-01  0.53169       21738.       467.64    
      3594240.   0.11884E-01  0.53169       21764.       467.08    
      3611520.   0.11898E-01  0.53169       21790.       466.53    
      3628800.   0.11912E-01  0.53169       21816.       465.98    
      3646080.   0.11890E-01  0.53169       21775.       466.84    
      3663360.   0.11868E-01  0.53169       21736.       467.69    
      3680640.   0.11847E-01  0.53169       21697.       468.53    
      3697920.   0.11826E-01  0.53169       21658.       469.37    
      3715200.   0.11805E-01  0.53169       21619.       470.21    
      3732480.   0.11790E-01  0.53169       21593.       470.78    
      3749760.   0.11776E-01  0.53169       21567.       471.35    
      3767040.   0.11762E-01  0.53169       21541.       471.92    
      3784320.   0.11748E-01  0.53169       21515.       472.49    
      3801600.   0.11733E-01  0.53169       21489.       473.06    
      3818880.   0.11742E-01  0.53169       21506.       472.69    
      3836160.   0.11751E-01  0.53169       21521.       472.35    
      3853440.   0.11760E-01  0.53169       21537.       472.00    
      3870720.   0.11768E-01  0.53169       21553.       471.66    
      3888000.   0.11777E-01  0.53169       21568.       471.32    
      3905280.   0.11810E-01  0.53169       21630.       469.98    
      3922560.   0.11843E-01  0.53169       21690.       468.67    
      3939840.   0.11876E-01  0.53169       21750.       467.37    
      3957120.   0.11909E-01  0.53169       21810.       466.09    
      3974400.   0.11941E-01  0.53169       21870.       464.83    
      3991680.   0.11979E-01  0.53169       21938.       463.37    
      4008960.   0.12016E-01  0.53169       22007.       461.93    
      4026240.   0.12053E-01  0.53169       22075.       460.51    
      4043520.   0.12090E-01  0.53169       22142.       459.11    
      4060800.   0.12127E-01  0.53169       22209.       457.72    
      4078080.   0.12110E-01  0.53169       22179.       458.34    
      4095360.   0.12095E-01  0.53169       22150.       458.94    
      4112640.   0.12079E-01  0.53169       22122.       459.53    
      4129920.   0.12064E-01  0.53169       22094.       460.11    
      4147200.   0.12048E-01  0.53169       22066.       460.70    
      4164480.   0.12013E-01  0.53169       22002.       462.04    
      4181760.   0.11979E-01  0.53169       21939.       463.36    
      4199040.   0.11945E-01  0.53169       21876.       464.69    
      4216320.   0.11911E-01  0.53169       21814.       466.02    
      4233600.   0.11877E-01  0.53169       21752.       467.34    
      4250880.   0.11839E-01  0.53169       21683.       468.83    
      4268160.   0.11802E-01  0.53169       21614.       470.32    
      4285440.   0.11765E-01  0.53169       21546.       471.80    
