   TOTIM (T)     FLOWRATE     DIAM.         RE           RT
        86400.  -0.72601E-02  0.53169       13296.       764.71    
       103680.  -0.68990E-02  0.53169       12635.       804.73    
       120960.  -0.68601E-02  0.53169       12564.       809.30    
       138240.  -0.68246E-02  0.53169       12499.       813.51    
       155520.  -0.67894E-02  0.53169       12434.       817.73    
       172800.  -0.67544E-02  0.53169       12370.       821.96    
       190080.  -0.67324E-02  0.53169       12330.       824.65    
       207360.  -0.67101E-02  0.53169       12289.       827.38    
       224640.  -0.66881E-02  0.53169       12249.       830.11    
       241920.  -0.66662E-02  0.53169       12209.       832.84    
       259200.  -0.66444E-02  0.53169       12169.       835.57    
       276480.  -0.66262E-02  0.53169       12135.       837.86    
       293760.  -0.66080E-02  0.53169       12102.       840.17    
       311040.  -0.65899E-02  0.53169       12069.       842.47    
       328320.  -0.65720E-02  0.53169       12036.       844.78    
       345600.  -0.65541E-02  0.53169       12003.       847.08    
       362880.  -0.65524E-02  0.53169       12000.       847.30    
       380160.  -0.65503E-02  0.53169       11996.       847.58    
       397440.  -0.65481E-02  0.53169       11992.       847.85    
       414720.  -0.65460E-02  0.53169       11989.       848.13    
       432000.  -0.65439E-02  0.53169       11985.       848.40    
       449280.  -0.65541E-02  0.53169       12003.       847.08    
       466560.  -0.65639E-02  0.53169       12021.       845.82    
       483840.  -0.65736E-02  0.53169       12039.       844.57    
       501120.  -0.65833E-02  0.53169       12057.       843.33    
       518400.  -0.65929E-02  0.53169       12074.       842.10    
       535680.  -0.65931E-02  0.53169       12075.       842.08    
       552960.  -0.65935E-02  0.53169       12075.       842.02    
       570240.  -0.65939E-02  0.53169       12076.       841.97    
       587520.  -0.65944E-02  0.53169       12077.       841.91    
       604800.  -0.65948E-02  0.53169       12078.       841.85    
       622080.  -0.65986E-02  0.53169       12085.       841.37    
       639360.  -0.66023E-02  0.53169       12092.       840.89    
       656640.  -0.66060E-02  0.53169       12098.       840.43    
       673920.  -0.66097E-02  0.53169       12105.       839.96    
       691200.  -0.66133E-02  0.53169       12112.       839.49    
       708480.  -0.66499E-02  0.53169       12179.       834.88    
       725760.  -0.66853E-02  0.53169       12244.       830.46    
       743040.  -0.67205E-02  0.53169       12308.       826.11    
       760320.  -0.67556E-02  0.53169       12372.       821.82    
       777600.  -0.67905E-02  0.53169       12436.       817.60    
       794880.  -0.68545E-02  0.53169       12554.       809.96    
       812160.  -0.69175E-02  0.53169       12669.       802.59    
       829440.  -0.69801E-02  0.53169       12784.       795.39    
       846720.  -0.70424E-02  0.53169       12898.       788.35    
       864000.  -0.71044E-02  0.53169       13011.       781.46    
       881280.  -0.71402E-02  0.53169       13077.       777.55    
       898560.  -0.71766E-02  0.53169       13143.       773.61    
       915840.  -0.72127E-02  0.53169       13210.       769.73    
       933120.  -0.72488E-02  0.53169       13276.       765.90    
       950400.  -0.72846E-02  0.53169       13341.       762.14    
       967680.  -0.73546E-02  0.53169       13469.       754.88    
       984960.  -0.74234E-02  0.53169       13595.       747.89    
      1002240.  -0.74917E-02  0.53169       13721.       741.06    
      1019520.  -0.75598E-02  0.53169       13845.       734.39    
      1036800.  -0.76275E-02  0.53169       13969.       727.87    
      1054080.  -0.77443E-02  0.53169       14183.       716.89    
      1071360.  -0.78593E-02  0.53169       14394.       706.41    
      1088640.  -0.79733E-02  0.53169       14603.       696.30    
      1105920.  -0.80873E-02  0.53169       14811.       686.49    
      1123200.  -0.82004E-02  0.53169       15019.       677.02    
      1140480.  -0.82229E-02  0.53169       15060.       675.17    
      1157760.  -0.82476E-02  0.53169       15105.       673.15    
      1175040.  -0.82721E-02  0.53169       15150.       671.15    
      1192320.  -0.82965E-02  0.53169       15194.       669.18    
      1209600.  -0.83207E-02  0.53169       15239.       667.23    
      1226880.  -0.83116E-02  0.53169       15222.       667.97    
      1244160.  -0.83033E-02  0.53169       15207.       668.63    
      1261440.  -0.82951E-02  0.53169       15192.       669.29    
      1278720.  -0.82869E-02  0.53169       15177.       669.96    
      1296000.  -0.82787E-02  0.53169       15162.       670.62    
      1313280.  -0.82599E-02  0.53169       15128.       672.14    
      1330560.  -0.82415E-02  0.53169       15094.       673.64    
      1347840.  -0.82232E-02  0.53169       15060.       675.14    
      1365120.  -0.82049E-02  0.53169       15027.       676.65    
      1382400.  -0.81867E-02  0.53169       14993.       678.15    
      1399680.  -0.81619E-02  0.53169       14948.       680.22    
      1416960.  -0.81373E-02  0.53169       14903.       682.27    
      1434240.  -0.81129E-02  0.53169       14858.       684.33    
      1451520.  -0.80885E-02  0.53169       14813.       686.39    
      1468800.  -0.80642E-02  0.53169       14769.       688.46    
      1486080.  -0.80349E-02  0.53169       14715.       690.97    
      1503360.  -0.80057E-02  0.53169       14662.       693.48    
      1520640.  -0.79768E-02  0.53169       14609.       696.00    
      1537920.  -0.79479E-02  0.53169       14556.       698.53    
      1555200.  -0.79192E-02  0.53169       14503.       701.06    
      1572480.  -0.78871E-02  0.53169       14445.       703.91    
      1589760.  -0.78553E-02  0.53169       14386.       706.76    
      1607040.  -0.78239E-02  0.53169       14329.       709.60    
      1624320.  -0.77922E-02  0.53169       14271.       712.49    
      1641600.  -0.77609E-02  0.53169       14214.       715.36    
      1658880.  -0.77290E-02  0.53169       14155.       718.32    
      1676160.  -0.76973E-02  0.53169       14097.       721.28    
      1693440.  -0.76657E-02  0.53169       14039.       724.24    
      1710720.  -0.76344E-02  0.53169       13982.       727.22    
      1728000.  -0.76032E-02  0.53169       13925.       730.20    
      1745280.  -0.75729E-02  0.53169       13869.       733.12    
      1762560.  -0.75427E-02  0.53169       13814.       736.05    
      1779840.  -0.75128E-02  0.53169       13759.       738.99    
      1797120.  -0.74830E-02  0.53169       13705.       741.93    
      1814400.  -0.74533E-02  0.53169       13650.       744.89    
      1831680.  -0.74220E-02  0.53169       13593.       748.03    
      1848960.  -0.73909E-02  0.53169       13536.       751.17    
      1866240.  -0.73600E-02  0.53169       13479.       754.33    
      1883520.  -0.73293E-02  0.53169       13423.       757.49    
      1900800.  -0.72987E-02  0.53169       13367.       760.67    
      1918080.  -0.72669E-02  0.53169       13309.       763.99    
      1935360.  -0.72354E-02  0.53169       13251.       767.32    
      1952640.  -0.72041E-02  0.53169       13194.       770.66    
      1969920.  -0.71729E-02  0.53169       13137.       774.01    
      1987200.  -0.71418E-02  0.53169       13080.       777.37    
      2004480.  -0.71116E-02  0.53169       13024.       780.68    
      2021760.  -0.70815E-02  0.53169       12969.       784.00    
      2039040.  -0.70515E-02  0.53169       12914.       787.33    
      2056320.  -0.70217E-02  0.53169       12860.       790.67    
      2073600.  -0.69920E-02  0.53169       12805.       794.03    
      2090880.  -0.69611E-02  0.53169       12749.       797.55    
      2108160.  -0.69304E-02  0.53169       12693.       801.08    
      2125440.  -0.68999E-02  0.53169       12637.       804.63    
      2142720.  -0.68696E-02  0.53169       12581.       808.18    
      2160000.  -0.68394E-02  0.53169       12526.       811.75    
      2177280.  -0.68083E-02  0.53169       12469.       815.45    
      2194560.  -0.67775E-02  0.53169       12413.       819.16    
      2211840.  -0.67469E-02  0.53169       12356.       822.88    
      2229120.  -0.67163E-02  0.53169       12301.       826.62    
      2246400.  -0.66860E-02  0.53169       12245.       830.37    
      2263680.  -0.66548E-02  0.53169       12188.       834.26    
      2280960.  -0.66238E-02  0.53169       12131.       838.16    
      2298240.  -0.65930E-02  0.53169       12075.       842.08    
      2315520.  -0.65624E-02  0.53169       12019.       846.01    
      2332800.  -0.65319E-02  0.53169       11963.       849.96    
      2350080.  -0.65009E-02  0.53169       11906.       854.02    
      2367360.  -0.64701E-02  0.53169       11849.       858.08    
      2384640.  -0.64394E-02  0.53169       11793.       862.17    
      2401920.  -0.64089E-02  0.53169       11738.       866.27    
      2419200.  -0.63786E-02  0.53169       11682.       870.39    
      2436480.  -0.63540E-02  0.53169       11637.       873.76    
      2453760.  -0.63293E-02  0.53169       11592.       877.17    
      2471040.  -0.63047E-02  0.53169       11547.       880.59    
