   TOTIM (T)     FLOWRATE     DIAM.         RE           RT
        86400.   0.81716E-03  0.53169       1496.6       6800.5    
       103680.   0.53847E-03  0.53169       986.16       10320.    
       120960.   0.53570E-03  0.53169       981.09       10374.    
       138240.   0.53278E-03  0.53169       975.75       10430.    
       155520.   0.52979E-03  0.53169       970.27       10489.    
       172800.   0.52678E-03  0.53169       964.76       10549.    
       190080.   0.52539E-03  0.53169       962.22       10577.    
       207360.   0.52351E-03  0.53169       958.77       10615.    
       224640.   0.52163E-03  0.53169       955.33       10653.    
       241920.   0.51976E-03  0.53169       951.91       10692.    
       259200.   0.51790E-03  0.53169       948.50       10730.    
       276480.   0.51650E-03  0.53169       945.92       10759.    
       293760.   0.51496E-03  0.53169       943.11       10791.    
       311040.   0.51343E-03  0.53169       940.32       10823.    
       328320.   0.51192E-03  0.53169       937.54       10855.    
       345600.   0.51041E-03  0.53169       934.78       10888.    
       362880.   0.51096E-03  0.53169       935.78       10876.    
       380160.   0.51087E-03  0.53169       935.62       10878.    
       397440.   0.51078E-03  0.53169       935.45       10880.    
       414720.   0.51068E-03  0.53169       935.28       10882.    
       432000.   0.51059E-03  0.53169       935.11       10884.    
       449280.   0.51204E-03  0.53169       937.77       10853.    
       466560.   0.51301E-03  0.53169       939.54       10832.    
       483840.   0.51396E-03  0.53169       941.29       10812.    
       501120.   0.51491E-03  0.53169       943.01       10792.    
       518400.   0.51584E-03  0.53169       944.72       10773.    
       535680.   0.51556E-03  0.53169       944.20       10779.    
       552960.   0.51564E-03  0.53169       944.36       10777.    
       570240.   0.51573E-03  0.53169       944.52       10775.    
       587520.   0.51581E-03  0.53169       944.67       10774.    
       604800.   0.51589E-03  0.53169       944.82       10772.    
       622080.   0.51640E-03  0.53169       945.75       10761.    
       639360.   0.51677E-03  0.53169       946.43       10754.    
       656640.   0.51714E-03  0.53169       947.10       10746.    
       673920.   0.51750E-03  0.53169       947.77       10738.    
       691200.   0.51786E-03  0.53169       948.42       10731.    
       708480.   0.52240E-03  0.53169       956.74       10638.    
       725760.   0.52562E-03  0.53169       962.64       10572.    
       743040.   0.52882E-03  0.53169       968.49       10509.    
       760320.   0.53198E-03  0.53169       974.29       10446.    
       777600.   0.53512E-03  0.53169       980.04       10385.    
       794880.   0.54197E-03  0.53169       992.58       10253.    
       812160.   0.54762E-03  0.53169       1002.9       10148.    
       829440.   0.55323E-03  0.53169       1013.2       10045.    
       846720.   0.55879E-03  0.53169       1023.4       9944.9    
       864000.   0.56431E-03  0.53169       1033.5       9847.7    
       881280.   0.56648E-03  0.53169       1037.5       9809.9    
       898560.   0.56965E-03  0.53169       1043.3       9755.4    
       915840.   0.57279E-03  0.53169       1049.0       9701.8    
       933120.   0.57592E-03  0.53169       1054.8       9649.1    
       950400.   0.57903E-03  0.53169       1060.5       9597.3    
       967680.   0.58650E-03  0.53169       1074.1       9475.1    
       984960.   0.59257E-03  0.53169       1085.3       9377.9    
      1002240.   0.59860E-03  0.53169       1096.3       9283.5    
      1019520.   0.60459E-03  0.53169       1107.3       9191.5    
      1036800.   0.61054E-03  0.53169       1118.2       9102.0    
      1054080.   0.62275E-03  0.53169       1140.5       8923.5    
      1071360.   0.63294E-03  0.53169       1159.2       8779.8    
      1088640.   0.64304E-03  0.53169       1177.7       8641.9    
      1105920.   0.65309E-03  0.53169       1196.1       8508.9    
      1123200.   0.66306E-03  0.53169       1214.3       8381.1    
      1140480.   0.66145E-03  0.53169       1211.4       8401.4    
      1157760.   0.66338E-03  0.53169       1214.9       8377.0    
      1175040.   0.66529E-03  0.53169       1218.4       8352.9    
      1192320.   0.66721E-03  0.53169       1221.9       8328.9    
      1209600.   0.66911E-03  0.53169       1225.4       8305.2    
      1226880.   0.66678E-03  0.53169       1221.2       8334.2    
      1244160.   0.66577E-03  0.53169       1219.3       8346.9    
      1261440.   0.66478E-03  0.53169       1217.5       8359.3    
      1278720.   0.66380E-03  0.53169       1215.7       8371.6    
      1296000.   0.66285E-03  0.53169       1214.0       8383.7    
      1313280.   0.66056E-03  0.53169       1209.8       8412.7    
      1330560.   0.65871E-03  0.53169       1206.4       8436.3    
      1347840.   0.65688E-03  0.53169       1203.0       8459.8    
      1365120.   0.65507E-03  0.53169       1199.7       8483.2    
      1382400.   0.65329E-03  0.53169       1196.4       8506.4    
      1399680.   0.65066E-03  0.53169       1191.6       8540.7    
      1416960.   0.64833E-03  0.53169       1187.4       8571.4    
      1434240.   0.64601E-03  0.53169       1183.1       8602.2    
      1451520.   0.64372E-03  0.53169       1178.9       8632.8    
