   TOTIM (T)     FLOWRATE     DIAM.         RE           RT
        86400.   0.37472E-02  0.53169       6862.7       1481.4    
       103680.   0.31348E-02  0.53169       5741.2       1770.7    
       120960.   0.31179E-02  0.53169       5710.1       1780.4    
       138240.   0.31012E-02  0.53169       5679.7       1789.9    
       155520.   0.30846E-02  0.53169       5649.1       1799.6    
       172800.   0.30679E-02  0.53169       5618.6       1809.3    
       190080.   0.30579E-02  0.53169       5600.3       1815.2    
       207360.   0.30475E-02  0.53169       5581.2       1821.5    
       224640.   0.30370E-02  0.53169       5562.1       1827.7    
       241920.   0.30266E-02  0.53169       5543.0       1834.0    
       259200.   0.30163E-02  0.53169       5524.1       1840.3    
       276480.   0.30077E-02  0.53169       5508.5       1845.5    
       293760.   0.29991E-02  0.53169       5492.7       1850.8    
       311040.   0.29906E-02  0.53169       5477.0       1856.1    
       328320.   0.29820E-02  0.53169       5461.4       1861.4    
       345600.   0.29735E-02  0.53169       5445.8       1866.8    
       362880.   0.29735E-02  0.53169       5445.8       1866.8    
       380160.   0.29729E-02  0.53169       5444.6       1867.2    
       397440.   0.29722E-02  0.53169       5443.5       1867.6    
       414720.   0.29716E-02  0.53169       5442.3       1868.0    
       432000.   0.29709E-02  0.53169       5441.1       1868.4    
       449280.   0.29767E-02  0.53169       5451.6       1864.8    
       466560.   0.29819E-02  0.53169       5461.2       1861.5    
       483840.   0.29871E-02  0.53169       5470.8       1858.2    
       501120.   0.29923E-02  0.53169       5480.2       1855.0    
       518400.   0.29974E-02  0.53169       5489.6       1851.9    
       535680.   0.29976E-02  0.53169       5489.8       1851.8    
       552960.   0.29980E-02  0.53169       5490.7       1851.5    
       570240.   0.29985E-02  0.53169       5491.6       1851.2    
       587520.   0.29990E-02  0.53169       5492.4       1850.9    
       604800.   0.29994E-02  0.53169       5493.3       1850.6    
       622080.   0.30016E-02  0.53169       5497.3       1849.3    
       639360.   0.30037E-02  0.53169       5501.1       1848.0    
       656640.   0.30057E-02  0.53169       5504.8       1846.8    
       673920.   0.30078E-02  0.53169       5508.5       1845.5    
       691200.   0.30098E-02  0.53169       5512.2       1844.3    
       708480.   0.30290E-02  0.53169       5547.4       1832.6    
       725760.   0.30468E-02  0.53169       5580.1       1821.8    
       743040.   0.30646E-02  0.53169       5612.5       1811.3    
       760320.   0.30822E-02  0.53169       5644.8       1801.0    
       777600.   0.30997E-02  0.53169       5676.8       1790.8    
       794880.   0.31324E-02  0.53169       5736.8       1772.1    
       812160.   0.31639E-02  0.53169       5794.4       1754.5    
       829440.   0.31951E-02  0.53169       5851.6       1737.3    
       846720.   0.32262E-02  0.53169       5908.5       1720.6    
       864000.   0.32570E-02  0.53169       5965.0       1704.3    
       881280.   0.32740E-02  0.53169       5996.1       1695.4    
       898560.   0.32919E-02  0.53169       6028.9       1686.2    
       915840.   0.33097E-02  0.53169       6061.5       1677.1    
       933120.   0.33274E-02  0.53169       6093.9       1668.2    
       950400.   0.33450E-02  0.53169       6126.1       1659.5    
       967680.   0.33805E-02  0.53169       6191.1       1642.0    
       984960.   0.34145E-02  0.53169       6253.3       1625.7    
      1002240.   0.34482E-02  0.53169       6315.1       1609.8    
      1019520.   0.34817E-02  0.53169       6376.6       1594.3    
      1036800.   0.35151E-02  0.53169       6437.6       1579.2    
      1054080.   0.35742E-02  0.53169       6545.9       1553.0    
      1071360.   0.36310E-02  0.53169       6650.0       1528.7    
      1088640.   0.40321E-02  0.53169       7384.5       1376.7    
      1105920.   0.40923E-02  0.53169       7494.7       1356.4    
      1123200.   0.41521E-02  0.53169       7604.4       1336.9    
      1140480.   0.41605E-02  0.53169       7619.6       1334.2    
      1157760.   0.41723E-02  0.53169       7641.3       1330.4    
      1175040.   0.41841E-02  0.53169       7663.0       1326.6    
      1192320.   0.41960E-02  0.53169       7684.6       1322.9    
      1209600.   0.42078E-02  0.53169       7706.2       1319.2    
      1226880.   0.42006E-02  0.53169       7693.1       1321.4    
