   TOTIM (T)     FLOWRATE     DIAM.         RE           RT
        86400.   0.54831E-03  0.53169       1004.2       10124.    
       103680.   0.27083E-03  0.53169       496.01       20497.    
       120960.   0.26947E-03  0.53169       493.52       20600.    
       138240.   0.26802E-03  0.53169       490.87       20712.    
       155520.   0.26653E-03  0.53169       488.13       20828.    
       172800.   0.26502E-03  0.53169       485.37       20946.    
       190080.   0.26458E-03  0.53169       484.56       20981.    
       207360.   0.26364E-03  0.53169       482.83       21056.    
       224640.   0.26270E-03  0.53169       481.11       21132.    
       241920.   0.26176E-03  0.53169       479.39       21207.    
       259200.   0.26083E-03  0.53169       477.69       21283.    
       276480.   0.26019E-03  0.53169       476.52       21335.    
       293760.   0.25942E-03  0.53169       475.11       21399.    
       311040.   0.25865E-03  0.53169       473.71       21462.    
       328320.   0.25789E-03  0.53169       472.31       21525.    
       345600.   0.25714E-03  0.53169       470.93       21589.    
       362880.   0.25773E-03  0.53169       472.01       21539.    
       380160.   0.25768E-03  0.53169       471.92       21543.    
       397440.   0.25763E-03  0.53169       471.84       21547.    
       414720.   0.25759E-03  0.53169       471.75       21551.    
       432000.   0.25754E-03  0.53169       471.66       21555.    
       449280.   0.25850E-03  0.53169       473.43       21474.    
       466560.   0.25899E-03  0.53169       474.32       21434.    
       483840.   0.25946E-03  0.53169       475.19       21395.    
       501120.   0.25993E-03  0.53169       476.05       21356.    
       518400.   0.26040E-03  0.53169       476.90       21318.    
       535680.   0.26007E-03  0.53169       476.31       21345.    
       552960.   0.26012E-03  0.53169       476.38       21341.    
       570240.   0.26016E-03  0.53169       476.46       21338.    
       587520.   0.26020E-03  0.53169       476.54       21334.    
       604800.   0.26024E-03  0.53169       476.61       21331.    
       622080.   0.26056E-03  0.53169       477.20       21305.    
       639360.   0.26074E-03  0.53169       477.54       21290.    
       656640.   0.26093E-03  0.53169       477.87       21275.    
       673920.   0.26111E-03  0.53169       478.20       21260.    
       691200.   0.26129E-03  0.53169       478.53       21245.    
       708480.   0.26421E-03  0.53169       483.88       21011.    
       725760.   0.26582E-03  0.53169       486.83       20883.    
       743040.   0.26742E-03  0.53169       489.76       20759.    
       760320.   0.26900E-03  0.53169       492.66       20636.    
       777600.   0.27058E-03  0.53169       495.54       20516.    
       794880.   0.27458E-03  0.53169       502.88       20217.    
       812160.   0.27741E-03  0.53169       508.06       20011.    
       829440.   0.28022E-03  0.53169       513.20       19810.    
       846720.   0.28300E-03  0.53169       518.30       19615.    
       864000.   0.28577E-03  0.53169       523.36       19426.    
       881280.   0.28635E-03  0.53169       524.42       19386.    
       898560.   0.28793E-03  0.53169       527.33       19280.    
       915840.   0.28951E-03  0.53169       530.22       19174.    
       933120.   0.29108E-03  0.53169       533.09       19071.    
       950400.   0.29264E-03  0.53169       535.94       18970.    
       967680.   0.29705E-03  0.53169       544.03       18688.    
       984960.   0.30009E-03  0.53169       549.60       18498.    
      1002240.   0.30311E-03  0.53169       555.13       18314.    
      1019520.   0.30611E-03  0.53169       560.63       18134.    
      1036800.   0.30909E-03  0.53169       566.08       17960.    
      1054080.   0.31618E-03  0.53169       579.06       17557.    
      1071360.   0.32129E-03  0.53169       588.41       17278.    
      1088640.   0.32634E-03  0.53169       597.67       17010.    
      1105920.   0.33138E-03  0.53169       606.90       16752.    
      1123200.   0.33637E-03  0.53169       616.03       16503.    
      1140480.   0.33379E-03  0.53169       611.32       16631.    
      1157760.   0.33476E-03  0.53169       613.09       16583.    
      1175040.   0.33573E-03  0.53169       614.86       16535.    
      1192320.   0.33669E-03  0.53169       616.62       16488.    
      1209600.   0.33764E-03  0.53169       618.37       16441.    
      1226880.   0.33583E-03  0.53169       615.04       16530.    
      1244160.   0.33532E-03  0.53169       614.12       16555.    
      1261440.   0.33483E-03  0.53169       613.22       16579.    
      1278720.   0.33434E-03  0.53169       612.33       16603.    
      1296000.   0.33387E-03  0.53169       611.45       16627.    
      1313280.   0.33252E-03  0.53169       608.98       16694.    
      1330560.   0.33159E-03  0.53169       607.29       16741.    
      1347840.   0.33068E-03  0.53169       605.62       16787.    
      1365120.   0.32978E-03  0.53169       603.96       16833.    
      1382400.   0.32888E-03  0.53169       602.33       16879.    
      1399680.   0.32744E-03  0.53169       599.68       16953.    
      1416960.   0.32627E-03  0.53169       597.54       17014.    
      1434240.   0.32511E-03  0.53169       595.42       17075.    
      1451520.   0.32397E-03  0.53169       593.32       17135.    
      1468800.   0.32283E-03  0.53169       591.24       17195.    
      1486080.   0.32127E-03  0.53169       588.38       17279.    
