TOTIM (T)      HCON          HMAT      QDIR      QWELL        QMAT       QCADS      QTUB1      QTUB2      QTUB3      QTUB4      QTUB5      QTUB6       NSTOR        QFIX        QLH     FHLQ (LQ)        CAUCHY   CAUCHY (LQ)
   311040.   42.70415690   21.7218   0.000       0.000      0.2487E-03   0.000     0.2073E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2098E-01   0.000       0.000       0.000       0.000    
   328320.   42.70415690   21.6865   0.000       0.000      0.2479E-03   0.000     0.2067E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2092E-01   0.000       0.000       0.000       0.000    
   345600.   42.70415690   21.6515   0.000       0.000      0.2472E-03   0.000     0.2061E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2086E-01   0.000       0.000       0.000       0.000    
   362880.   42.70415690   21.6500   0.000       0.000      0.2471E-03   0.000     0.2061E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2086E-01   0.000       0.000       0.000       0.000    
   380160.   42.70415690   21.6483   0.000       0.000      0.2471E-03   0.000     0.2061E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2085E-01   0.000       0.000       0.000       0.000    
   397440.   42.70415690   21.6465   0.000       0.000      0.2471E-03   0.000     0.2060E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2085E-01   0.000       0.000       0.000       0.000    
   414720.   42.70415690   21.6447   0.000       0.000      0.2470E-03   0.000     0.2060E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2084E-01   0.000       0.000       0.000       0.000    
   432000.   42.70415690   21.6427   0.000       0.000      0.2470E-03   0.000     0.2059E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2084E-01   0.000       0.000       0.000       0.000    
   449280.   42.70415690   21.6660   0.000       0.000      0.2475E-03   0.000     0.2063E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2088E-01   0.000       0.000       0.000       0.000    
   466560.   42.70415690   21.6889   0.000       0.000      0.2480E-03   0.000     0.2066E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2091E-01   0.000       0.000       0.000       0.000    
   483840.   42.70415690   21.7115   0.000       0.000      0.2484E-03   0.000     0.2070E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2095E-01   0.000       0.000       0.000       0.000    
   501120.   42.70415690   21.7338   0.000       0.000      0.2489E-03   0.000     0.2073E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2098E-01   0.000       0.000       0.000       0.000    
   518400.   42.70415690   21.7559   0.000       0.000      0.2494E-03   0.000     0.2077E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2102E-01   0.000       0.000       0.000       0.000    
   535680.   42.70415690   21.7581   0.000       0.000      0.2494E-03   0.000     0.2077E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2102E-01   0.000       0.000       0.000       0.000    
   552960.   42.70415690   21.7602   0.000       0.000      0.2495E-03   0.000     0.2077E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2102E-01   0.000       0.000       0.000       0.000    
   570240.   42.70415690   21.7623   0.000       0.000      0.2495E-03   0.000     0.2078E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2103E-01   0.000       0.000       0.000       0.000    
   587520.   42.70415690   21.7644   0.000       0.000      0.2496E-03   0.000     0.2078E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2103E-01   0.000       0.000       0.000       0.000    
   604800.   42.70415690   21.7665   0.000       0.000      0.2496E-03   0.000     0.2078E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2103E-01   0.000       0.000       0.000       0.000    
   622080.   42.70415690   21.7755   0.000       0.000      0.2498E-03   0.000     0.2080E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2105E-01   0.000       0.000       0.000       0.000    
   639360.   42.70415690   21.7843   0.000       0.000      0.2500E-03   0.000     0.2081E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2106E-01   0.000       0.000       0.000       0.000    
   656640.   42.70415690   21.7931   0.000       0.000      0.2502E-03   0.000     0.2082E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2107E-01   0.000       0.000       0.000       0.000    
   673920.   42.70415690   21.8017   0.000       0.000      0.2504E-03   0.000     0.2084E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2109E-01   0.000       0.000       0.000       0.000    
   691200.   42.70415690   21.8102   0.000       0.000      0.2505E-03   0.000     0.2085E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2110E-01   0.000       0.000       0.000       0.000    
   708480.   42.70415690   21.8869   0.000       0.000      0.2522E-03   0.000     0.2098E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2123E-01   0.000       0.000       0.000       0.000    
   725760.   42.70415690   21.9627   0.000       0.000      0.2538E-03   0.000     0.2110E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2135E-01   0.000       0.000       0.000       0.000    
   743040.   42.70415690   22.0377   0.000       0.000      0.2554E-03   0.000     0.2122E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2148E-01   0.000       0.000       0.000       0.000    
   760320.   42.70415690   22.1119   0.000       0.000      0.2569E-03   0.000     0.2134E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2160E-01   0.000       0.000       0.000       0.000    
   777600.   42.70415690   22.1855   0.000       0.000      0.2585E-03   0.000     0.2146E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2172E-01   0.000       0.000       0.000       0.000    
   794880.   42.70415690   22.3194   0.000       0.000      0.2613E-03   0.000     0.2168E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2194E-01   0.000       0.000       0.000       0.000    
   812160.   42.70415690   22.4520   0.000       0.000      0.2642E-03   0.000     0.2190E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2216E-01   0.000       0.000       0.000       0.000    
   829440.   42.70415690   22.5833   0.000       0.000      0.2669E-03   0.000     0.2211E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2238E-01   0.000       0.000       0.000       0.000    
   846720.   42.70415690   22.7136   0.000       0.000      0.2697E-03   0.000     0.2233E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2260E-01   0.000       0.000       0.000       0.000    
   864000.   42.70415690   22.8428   0.000       0.000      0.2724E-03   0.000     0.2254E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2281E-01   0.000       0.000       0.000       0.000    
   881280.   42.70415690   22.9171   0.000       0.000      0.2740E-03   0.000     0.2266E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2293E-01   0.000       0.000       0.000       0.000    
   898560.   42.70415690   22.9910   0.000       0.000      0.2756E-03   0.000     0.2278E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2306E-01   0.000       0.000       0.000       0.000    
   915840.   42.70415690   23.0645   0.000       0.000      0.2772E-03   0.000     0.2290E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2318E-01   0.000       0.000       0.000       0.000    
   933120.   42.70415690   23.1375   0.000       0.000      0.2787E-03   0.000     0.2302E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2330E-01   0.000       0.000       0.000       0.000    
   950400.   42.70415690   23.2101   0.000       0.000      0.2802E-03   0.000     0.2314E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2343E-01   0.000       0.000       0.000       0.000    
   967680.   42.70415690   23.3536   0.000       0.000      0.2833E-03   0.000     0.2338E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2367E-01   0.000       0.000       0.000       0.000    
   984960.   42.70415690   23.4959   0.000       0.000      0.2863E-03   0.000     0.2362E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2390E-01   0.000       0.000       0.000       0.000    
  1002240.   42.70415690   23.6371   0.000       0.000      0.2893E-03   0.000     0.2385E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2414E-01   0.000       0.000       0.000       0.000    
  1019520.   42.70415690   23.7772   0.000       0.000      0.2923E-03   0.000     0.2408E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2437E-01   0.000       0.000       0.000       0.000    
  1036800.   42.70415690   23.9163   0.000       0.000      0.2952E-03   0.000     0.2431E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2460E-01   0.000       0.000       0.000       0.000    
  1054080.   42.70415690   24.1572   0.000       0.000      0.3003E-03   0.000     0.2471E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2501E-01   0.000       0.000       0.000       0.000    
  1071360.   42.70415690   24.3961   0.000       0.000      0.3054E-03   0.000     0.2510E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2540E-01   0.000       0.000       0.000       0.000    
  1088640.   42.70415690   24.6330   0.000       0.000      0.3104E-03   0.000     0.2583E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2614E-01   0.000       0.000       0.000       0.000    
  1105920.   42.70415690   24.8680   0.000       0.000      0.3154E-03   0.000     0.2622E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2654E-01   0.000       0.000       0.000       0.000    
  1123200.   42.70415690   25.1010   0.000       0.000      0.3204E-03   0.000     0.2661E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2693E-01   0.000       0.000       0.000       0.000    
  1140480.   42.70415690   25.1448   0.000       0.000      0.3213E-03   0.000     0.2668E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2700E-01   0.000       0.000       0.000       0.000    
  1157760.   42.70415690   25.1888   0.000       0.000      0.3222E-03   0.000     0.2676E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2708E-01   0.000       0.000       0.000       0.000    
  1175040.   42.70415690   25.2329   0.000       0.000      0.3232E-03   0.000     0.2684E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2716E-01   0.000       0.000       0.000       0.000    
  1192320.   42.70415690   25.2768   0.000       0.000      0.3241E-03   0.000     0.2691E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2724E-01   0.000       0.000       0.000       0.000    
  1209600.   42.70415690   25.3208   0.000       0.000      0.3250E-03   0.000     0.2699E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2732E-01   0.000       0.000       0.000       0.000    
  1226880.   42.70415690   25.2955   0.000       0.000      0.3245E-03   0.000     0.2695E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2728E-01   0.000       0.000       0.000       0.000    
  1244160.   42.70415690   25.2709   0.000       0.000      0.3240E-03   0.000     0.2692E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2724E-01   0.000       0.000       0.000       0.000    
  1261440.   42.70415690   25.2469   0.000       0.000      0.3234E-03   0.000     0.2688E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2720E-01   0.000       0.000       0.000       0.000    
  1278720.   42.70415690   25.2233   0.000       0.000      0.3229E-03   0.000     0.2685E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2717E-01   0.000       0.000       0.000       0.000    
  1296000.   42.70415690   25.2001   0.000       0.000      0.3225E-03   0.000     0.2681E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2713E-01   0.000       0.000       0.000       0.000    
  1313280.   42.70415690   25.1555   0.000       0.000      0.3215E-03   0.000     0.2674E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2706E-01   0.000       0.000       0.000       0.000    
  1330560.   42.70415690   25.1114   0.000       0.000      0.3206E-03   0.000     0.2667E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2699E-01   0.000       0.000       0.000       0.000    
  1347840.   42.70415690   25.0679   0.000       0.000      0.3197E-03   0.000     0.2660E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2692E-01   0.000       0.000       0.000       0.000    
  1365120.   42.70415690   25.0250   0.000       0.000      0.3187E-03   0.000     0.2654E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2685E-01   0.000       0.000       0.000       0.000    
  1382400.   42.70415690   24.9825   0.000       0.000      0.3178E-03   0.000     0.2647E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2679E-01   0.000       0.000       0.000       0.000    
  1399680.   42.70415690   24.9266   0.000       0.000      0.3167E-03   0.000     0.2638E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2669E-01   0.000       0.000       0.000       0.000    
  1416960.   42.70415690   24.8713   0.000       0.000      0.3155E-03   0.000     0.2629E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2660E-01   0.000       0.000       0.000       0.000    
  1434240.   42.70415690   24.8166   0.000       0.000      0.3143E-03   0.000     0.2620E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2652E-01   0.000       0.000       0.000       0.000    
  1451520.   42.70415690   24.7624   0.000       0.000      0.3132E-03   0.000     0.2611E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2643E-01   0.000       0.000       0.000       0.000    
  1468800.   42.70415690   24.7088   0.000       0.000      0.3120E-03   0.000     0.2603E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2634E-01   0.000       0.000       0.000       0.000    
  1486080.   42.70415690   24.6448   0.000       0.000      0.3107E-03   0.000     0.2592E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2623E-01   0.000       0.000       0.000       0.000    
  1503360.   42.70415690   24.5815   0.000       0.000      0.3093E-03   0.000     0.2582E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2613E-01   0.000       0.000       0.000       0.000    
  1520640.   42.70415690   24.5187   0.000       0.000      0.3080E-03   0.000     0.2572E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2602E-01   0.000       0.000       0.000       0.000    
  1537920.   42.70415690   24.4564   0.000       0.000      0.3067E-03   0.000     0.2561E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2592E-01   0.000       0.000       0.000       0.000    
  1555200.   42.70415690   24.3947   0.000       0.000      0.3054E-03   0.000     0.2551E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2582E-01   0.000       0.000       0.000       0.000    
  1572480.   42.70415690   24.3263   0.000       0.000      0.3039E-03   0.000     0.2540E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2570E-01   0.000       0.000       0.000       0.000    
  1589760.   42.70415690   24.2585   0.000       0.000      0.3025E-03   0.000     0.2529E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2559E-01   0.000       0.000       0.000       0.000    
  1607040.   42.70415690   24.1912   0.000       0.000      0.3011E-03   0.000     0.2484E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2514E-01   0.000       0.000       0.000       0.000    
  1624320.   42.70415690   24.1247   0.000       0.000      0.2996E-03   0.000     0.2474E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2503E-01   0.000       0.000       0.000       0.000    
  1641600.   42.70415690   24.0588   0.000       0.000      0.2982E-03   0.000     0.2463E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2493E-01   0.000       0.000       0.000       0.000    
  1658880.   42.70415690   23.9919   0.000       0.000      0.2968E-03   0.000     0.2452E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2482E-01   0.000       0.000       0.000       0.000    
  1676160.   42.70415690   23.9256   0.000       0.000      0.2954E-03   0.000     0.2441E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2471E-01   0.000       0.000       0.000       0.000    
  1693440.   42.70415690   23.8600   0.000       0.000      0.2940E-03   0.000     0.2431E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2460E-01   0.000       0.000       0.000       0.000    
  1710720.   42.70415690   23.7950   0.000       0.000      0.2927E-03   0.000     0.2420E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2449E-01   0.000       0.000       0.000       0.000    
  1728000.   42.70415690   23.7307   0.000       0.000      0.2913E-03   0.000     0.2409E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2438E-01   0.000       0.000       0.000       0.000    
  1745280.   42.70415690   23.6684   0.000       0.000      0.2900E-03   0.000     0.2399E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2428E-01   0.000       0.000       0.000       0.000    
  1762560.   42.70415690   23.6066   0.000       0.000      0.2887E-03   0.000     0.2389E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2418E-01   0.000       0.000       0.000       0.000    
  1779840.   42.70415690   23.5454   0.000       0.000      0.2874E-03   0.000     0.2379E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2408E-01   0.000       0.000       0.000       0.000    
  1797120.   42.70415690   23.4846   0.000       0.000      0.2861E-03   0.000     0.2369E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2397E-01   0.000       0.000       0.000       0.000    
  1814400.   42.70415690   23.4242   0.000       0.000      0.2848E-03   0.000     0.2359E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2387E-01   0.000       0.000       0.000       0.000    
  1831680.   42.70415690   23.3606   0.000       0.000      0.2834E-03   0.000     0.2348E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2377E-01   0.000       0.000       0.000       0.000    
  1848960.   42.70415690   23.2975   0.000       0.000      0.2821E-03   0.000     0.2338E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2366E-01   0.000       0.000       0.000       0.000    
  1866240.   42.70415690   23.2348   0.000       0.000      0.2808E-03   0.000     0.2327E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2356E-01   0.000       0.000       0.000       0.000    
  1883520.   42.70415690   23.1725   0.000       0.000      0.2794E-03   0.000     0.2317E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2345E-01   0.000       0.000       0.000       0.000    
  1900800.   42.70415690   23.1107   0.000       0.000      0.2781E-03   0.000     0.2307E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2335E-01   0.000       0.000       0.000       0.000    
  1918080.   42.70415690   23.0466   0.000       0.000      0.2768E-03   0.000     0.2296E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2324E-01   0.000       0.000       0.000       0.000    
  1935360.   42.70415690   22.9830   0.000       0.000      0.2754E-03   0.000     0.2286E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2313E-01   0.000       0.000       0.000       0.000    
  1952640.   42.70415690   22.9198   0.000       0.000      0.2741E-03   0.000     0.2275E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2303E-01   0.000       0.000       0.000       0.000    
  1969920.   42.70415690   22.8570   0.000       0.000      0.2728E-03   0.000     0.2265E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2292E-01   0.000       0.000       0.000       0.000    
  1987200.   42.70415690   22.7946   0.000       0.000      0.2714E-03   0.000     0.2254E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2282E-01   0.000       0.000       0.000       0.000    
  2004480.   42.70415690   22.7339   0.000       0.000      0.2701E-03   0.000     0.2244E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2271E-01   0.000       0.000       0.000       0.000    
  2021760.   42.70415690   22.6736   0.000       0.000      0.2689E-03   0.000     0.2234E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2261E-01   0.000       0.000       0.000       0.000    
  2039040.   42.70415690   22.6136   0.000       0.000      0.2676E-03   0.000     0.2224E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2251E-01   0.000       0.000       0.000       0.000    
  2056320.   42.70415690   22.5541   0.000       0.000      0.2663E-03   0.000     0.2214E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2241E-01   0.000       0.000       0.000       0.000    
  2073600.   42.70415690   22.4948   0.000       0.000      0.2651E-03   0.000     0.2204E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2231E-01   0.000       0.000       0.000       0.000    
  2090880.   42.70415690   22.4331   0.000       0.000      0.2638E-03   0.000     0.2194E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2220E-01   0.000       0.000       0.000       0.000    
  2108160.   42.70415690   22.3718   0.000       0.000      0.2625E-03   0.000     0.2184E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2210E-01   0.000       0.000       0.000       0.000    
  2125440.   42.70415690   22.3109   0.000       0.000      0.2612E-03   0.000     0.2174E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2200E-01   0.000       0.000       0.000       0.000    
  2142720.   42.70415690   22.2504   0.000       0.000      0.2599E-03   0.000     0.2164E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2190E-01   0.000       0.000       0.000       0.000    
  2160000.   42.70415690   22.1902   0.000       0.000      0.2586E-03   0.000     0.2154E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2179E-01   0.000       0.000       0.000       0.000    
  2177280.   42.70415690   22.1284   0.000       0.000      0.2573E-03   0.000     0.2143E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2169E-01   0.000       0.000       0.000       0.000    
  2194560.   42.70415690   22.0670   0.000       0.000      0.2560E-03   0.000     0.2133E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2159E-01   0.000       0.000       0.000       0.000    
  2211840.   42.70415690   22.0060   0.000       0.000      0.2547E-03   0.000     0.2123E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2148E-01   0.000       0.000       0.000       0.000    
  2229120.   42.70415690   21.9454   0.000       0.000      0.2534E-03   0.000     0.2113E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2138E-01   0.000       0.000       0.000       0.000    
  2246400.   42.70415690   21.8851   0.000       0.000      0.2521E-03   0.000     0.2102E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2128E-01   0.000       0.000       0.000       0.000    
  2263680.   42.70415690   21.8232   0.000       0.000      0.2508E-03   0.000     0.2092E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2117E-01   0.000       0.000       0.000       0.000    
  2280960.   42.70415690   21.7616   0.000       0.000      0.2495E-03   0.000     0.2082E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2107E-01   0.000       0.000       0.000       0.000    
  2298240.   42.70415690   21.7005   0.000       0.000      0.2482E-03   0.000     0.2072E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2096E-01   0.000       0.000       0.000       0.000    
  2315520.   42.70415690   21.6397   0.000       0.000      0.2469E-03   0.000     0.2061E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2086E-01   0.000       0.000       0.000       0.000    
  2332800.   42.70415690   21.5793   0.000       0.000      0.2456E-03   0.000     0.2051E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2076E-01   0.000       0.000       0.000       0.000    
  2350080.   42.70415690   21.5179   0.000       0.000      0.2443E-03   0.000     0.2041E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2065E-01   0.000       0.000       0.000       0.000    
  2367360.   42.70415690   21.4569   0.000       0.000      0.2430E-03   0.000     0.2031E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2055E-01   0.000       0.000       0.000       0.000    
  2384640.   42.70415690   21.3963   0.000       0.000      0.2418E-03   0.000     0.2021E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2045E-01   0.000       0.000       0.000       0.000    
  2401920.   42.70415690   21.3361   0.000       0.000      0.2405E-03   0.000     0.2010E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2035E-01   0.000       0.000       0.000       0.000    
  2419200.   42.70415690   21.2762   0.000       0.000      0.2392E-03   0.000     0.2000E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2024E-01   0.000       0.000       0.000       0.000    
  2436480.   42.70415690   21.2281   0.000       0.000      0.2382E-03   0.000     0.1992E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2016E-01   0.000       0.000       0.000       0.000    
  2453760.   42.70415690   21.1803   0.000       0.000      0.2372E-03   0.000     0.1984E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2008E-01   0.000       0.000       0.000       0.000    
  2471040.   42.70415690   21.1327   0.000       0.000      0.2362E-03   0.000     0.1976E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.2000E-01   0.000       0.000       0.000       0.000    
  2488320.   42.70415690   21.0853   0.000       0.000      0.2352E-03   0.000     0.1968E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.1992E-01   0.000       0.000       0.000       0.000    
  2505600.   42.70415690   21.0382   0.000       0.000      0.2342E-03   0.000     0.1960E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.1984E-01   0.000       0.000       0.000       0.000    
  2522880.   42.70415690   20.9909   0.000       0.000      0.2332E-03   0.000     0.1952E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.1975E-01   0.000       0.000       0.000       0.000    
  2540160.   42.70415690   20.9439   0.000       0.000      0.2322E-03   0.000     0.1944E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.1967E-01   0.000       0.000       0.000       0.000    
  2557440.   42.70415690   20.8971   0.000       0.000      0.2312E-03   0.000     0.1936E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.1959E-01   0.000       0.000       0.000       0.000    
  2574720.   42.70415690   20.8506   0.000       0.000      0.2302E-03   0.000     0.1928E-01  0.000      0.000      0.000      0.000      0.000       0.000     -0.1951E-01   0.000       0.000       0.000       0.000    
