   TOTIM (T)     FLOWRATE     DIAM.         RE           RT
        86400.   0.65644E-03  0.53169       1202.2       8455.7    
       103680.   0.32687E-03  0.53169       598.64       16981.    
       120960.   0.32431E-03  0.53169       593.94       17115.    
       138240.   0.32276E-03  0.53169       591.12       17197.    
       155520.   0.32120E-03  0.53169       588.26       17281.    
       172800.   0.31964E-03  0.53169       585.39       17366.    
       190080.   0.31908E-03  0.53169       584.38       17396.    
       207360.   0.31808E-03  0.53169       582.54       17451.    
       224640.   0.31707E-03  0.53169       580.70       17506.    
       241920.   0.31607E-03  0.53169       578.86       17561.    
       259200.   0.31507E-03  0.53169       577.03       17617.    
       276480.   0.31435E-03  0.53169       575.71       17658.    
       293760.   0.31351E-03  0.53169       574.17       17705.    
       311040.   0.31268E-03  0.53169       572.65       17752.    
       328320.   0.31185E-03  0.53169       571.12       17799.    
       345600.   0.31102E-03  0.53169       569.61       17847.    
       362880.   0.31148E-03  0.53169       570.45       17820.    
       380160.   0.31137E-03  0.53169       570.25       17827.    
       397440.   0.31126E-03  0.53169       570.05       17833.    
       414720.   0.31115E-03  0.53169       569.86       17839.    
       432000.   0.31105E-03  0.53169       569.66       17845.    
       449280.   0.31192E-03  0.53169       571.26       17795.    
       466560.   0.31235E-03  0.53169       572.05       17770.    
       483840.   0.31279E-03  0.53169       572.85       17746.    
       501120.   0.31322E-03  0.53169       573.64       17721.    
       518400.   0.31365E-03  0.53169       574.43       17697.    
       535680.   0.31333E-03  0.53169       573.83       17715.    
       552960.   0.31334E-03  0.53169       573.85       17715.    
       570240.   0.31335E-03  0.53169       573.88       17714.    
       587520.   0.31336E-03  0.53169       573.90       17713.    
       604800.   0.31338E-03  0.53169       573.93       17712.    
       622080.   0.31366E-03  0.53169       574.45       17696.    
       639360.   0.31382E-03  0.53169       574.75       17687.    
       656640.   0.31399E-03  0.53169       575.04       17678.    
       673920.   0.31415E-03  0.53169       575.34       17669.    
       691200.   0.31431E-03  0.53169       575.64       17660.    
       708480.   0.31710E-03  0.53169       580.74       17505.    
       725760.   0.31871E-03  0.53169       583.70       17416.    
       743040.   0.32031E-03  0.53169       586.63       17329.    
       760320.   0.32191E-03  0.53169       589.56       17243.    
       777600.   0.32350E-03  0.53169       592.47       17158.    
       794880.   0.32743E-03  0.53169       599.66       16952.    
       812160.   0.33030E-03  0.53169       604.93       16805.    
       829440.   0.33316E-03  0.53169       610.16       16661.    
       846720.   0.33601E-03  0.53169       615.38       16519.    
       864000.   0.33884E-03  0.53169       620.57       16381.    
       881280.   0.33960E-03  0.53169       621.96       16345.    
       898560.   0.34127E-03  0.53169       625.01       16265.    
       915840.   0.34293E-03  0.53169       628.05       16186.    
       933120.   0.34459E-03  0.53169       631.08       16108.    
       950400.   0.34623E-03  0.53169       634.10       16032.    
       967680.   0.35061E-03  0.53169       642.11       15832.    
       984960.   0.35376E-03  0.53169       647.88       15691.    
      1002240.   0.35689E-03  0.53169       653.61       15553.    
      1019520.   0.36001E-03  0.53169       659.33       15418.    
      1036800.   0.36311E-03  0.53169       665.01       15286.    
      1054080.   0.37013E-03  0.53169       677.87       14996.    
      1071360.   0.37539E-03  0.53169       687.50       14786.    
      1088640.   0.38054E-03  0.53169       696.94       14586.    
      1105920.   0.38583E-03  0.53169       706.62       14386.    
      1123200.   0.39102E-03  0.53169       716.13       14195.    
      1140480.   0.38906E-03  0.53169       712.53       14267.    
      1157760.   0.39021E-03  0.53169       714.65       14225.    
      1175040.   0.39137E-03  0.53169       716.78       14182.    
      1192320.   0.39253E-03  0.53169       718.88       14141.    
      1209600.   0.39367E-03  0.53169       720.98       14100.    
      1226880.   0.39218E-03  0.53169       718.25       14153.    
      1244160.   0.39184E-03  0.53169       717.63       14166.    
      1261440.   0.39150E-03  0.53169       717.01       14178.    
      1278720.   0.39116E-03  0.53169       716.38       14190.    
      1296000.   0.39082E-03  0.53169       715.75       14203.    
      1313280.   0.38964E-03  0.53169       713.59       14246.    
      1330560.   0.38883E-03  0.53169       712.11       14275.    
      1347840.   0.38801E-03  0.53169       710.62       14305.    
      1365120.   0.38721E-03  0.53169       709.14       14335.    
      1382400.   0.38640E-03  0.53169       707.66       14365.    
      1399680.   0.38506E-03  0.53169       705.21       14415.    
      1416960.   0.38396E-03  0.53169       703.19       14456.    
      1434240.   0.38286E-03  0.53169       701.18       14498.    
      1451520.   0.38176E-03  0.53169       699.17       14540.    
      1468800.   0.38067E-03  0.53169       697.17       14581.    
      1486080.   0.37917E-03  0.53169       694.42       14639.    
      1503360.   0.37785E-03  0.53169       692.01       14690.    
      1520640.   0.37654E-03  0.53169       689.60       14741.    
      1537920.   0.37523E-03  0.53169       687.21       14793.    
      1555200.   0.37393E-03  0.53169       684.82       14844.    
      1572480.   0.37235E-03  0.53169       681.94       14907.    
      1589760.   0.37090E-03  0.53169       679.29       14965.    
      1607040.   0.36954E-03  0.53169       676.79       15020.    
      1624320.   0.36803E-03  0.53169       674.02       15082.    
      1641600.   0.36660E-03  0.53169       671.39       15141.    
      1658880.   0.36510E-03  0.53169       668.66       15203.    
      1676160.   0.36365E-03  0.53169       665.99       15264.    
      1693440.   0.36220E-03  0.53169       663.34       15325.    
      1710720.   0.36076E-03  0.53169       660.70       15386.    
      1728000.   0.35932E-03  0.53169       658.07       15448.    
      1745280.   0.35795E-03  0.53169       655.56       15507.    
      1762560.   0.35656E-03  0.53169       653.02       15567.    
      1779840.   0.35518E-03  0.53169       650.49       15628.    
      1797120.   0.35381E-03  0.53169       647.98       15688.    
      1814400.   0.35244E-03  0.53169       645.47       15749.    
      1831680.   0.35094E-03  0.53169       642.72       15817.    
      1848960.   0.34951E-03  0.53169       640.10       15881.    
      1866240.   0.34808E-03  0.53169       637.49       15946.    
      1883520.   0.34666E-03  0.53169       634.89       16012.    
      1900800.   0.34525E-03  0.53169       632.31       16077.    
      1918080.   0.34375E-03  0.53169       629.55       16147.    
      1935360.   0.34229E-03  0.53169       626.89       16216.    
      1952640.   0.34085E-03  0.53169       624.24       16285.    
      1969920.   0.33941E-03  0.53169       621.60       16354.    
      1987200.   0.33798E-03  0.53169       618.98       16423.    
      2004480.   0.33660E-03  0.53169       616.46       16490.    
      2021760.   0.33521E-03  0.53169       613.91       16559.    
      2039040.   0.33383E-03  0.53169       611.38       16627.    
      2056320.   0.33245E-03  0.53169       608.86       16696.    
      2073600.   0.33108E-03  0.53169       606.35       16765.    
      2090880.   0.32961E-03  0.53169       603.65       16840.    
      2108160.   0.32819E-03  0.53169       601.05       16913.    
      2125440.   0.32678E-03  0.53169       598.47       16986.    
      2142720.   0.32538E-03  0.53169       595.90       17059.    
      2160000.   0.32398E-03  0.53169       593.35       17133.    
      2177280.   0.32251E-03  0.53169       590.66       17211.    
      2194560.   0.32109E-03  0.53169       588.05       17287.    
      2211840.   0.31967E-03  0.53169       585.46       17364.    
      2229120.   0.31826E-03  0.53169       582.87       17441.    
      2246400.   0.31686E-03  0.53169       580.30       17518.    
      2263680.   0.31538E-03  0.53169       577.60       17600.    
      2280960.   0.31395E-03  0.53169       574.98       17680.    
      2298240.   0.31252E-03  0.53169       572.37       17761.    
      2315520.   0.31111E-03  0.53169       569.77       17842.    
      2332800.   0.30969E-03  0.53169       567.18       17923.    
      2350080.   0.30824E-03  0.53169       564.52       18008.    
      2367360.   0.30681E-03  0.53169       561.91       18091.    
      2384640.   0.30540E-03  0.53169       559.31       18175.    
      2401920.   0.30398E-03  0.53169       556.73       18260.    
      2419200.   0.30258E-03  0.53169       554.15       18344.    
      2436480.   0.30162E-03  0.53169       552.40       18403.    
      2453760.   0.30048E-03  0.53169       550.30       18473.    
      2471040.   0.29934E-03  0.53169       548.21       18543.    
      2488320.   0.29820E-03  0.53169       546.13       18614.    
      2505600.   0.29707E-03  0.53169       544.07       18685.    
      2522880.   0.29593E-03  0.53169       541.98       18757.    
      2540160.   0.29481E-03  0.53169       539.92       18828.    
      2557440.   0.29369E-03  0.53169       537.87       18900.    
      2574720.   0.29257E-03  0.53169       535.82       18972.    
      2592000.   0.29146E-03  0.53169       533.80       19044.    
      2609280.   0.29209E-03  0.53169       534.94       19003.    
      2626560.   0.29195E-03  0.53169       534.68       19012.    
      2643840.   0.29180E-03  0.53169       534.42       19022.    
      2661120.   0.29166E-03  0.53169       534.16       19031.    
      2678400.   0.29152E-03  0.53169       533.91       19040.    
      2695680.   0.29616E-03  0.53169       542.39       18742.    
      2712960.   0.29865E-03  0.53169       546.95       18586.    
      2730240.   0.30112E-03  0.53169       551.48       18433.    
      2747520.   0.30359E-03  0.53169       556.00       18283.    
      2764800.   0.30605E-03  0.53169       560.50       18137.    
      2782080.   0.31528E-03  0.53169       577.42       17605.    
      2799360.   0.32146E-03  0.53169       588.73       17267.    
      2816640.   0.32761E-03  0.53169       599.99       16943.    
      2833920.   0.33373E-03  0.53169       611.21       16632.    
      2851200.   0.33983E-03  0.53169       622.38       16334.    
      2868480.   0.33527E-03  0.53169       614.03       16556.    
      2885760.   0.33543E-03  0.53169       614.32       16548.    
      2903040.   0.33560E-03  0.53169       614.63       16539.    
      2920320.   0.33577E-03  0.53169       614.94       16531.    
      2937600.   0.33594E-03  0.53169       615.25       16523.    
      2954880.   0.33680E-03  0.53169       616.83       16481.    
      2972160.   0.33735E-03  0.53169       617.83       16454.    
      2989440.   0.33790E-03  0.53169       618.83       16427.    
      3006720.   0.33844E-03  0.53169       619.83       16401.    
      3024000.   0.33898E-03  0.53169       620.82       16375.    
      3041280.   0.34121E-03  0.53169       624.89       16268.    
      3058560.   0.34268E-03  0.53169       627.59       16198.    
      3075840.   0.34414E-03  0.53169       630.26       16129.    
      3093120.   0.34559E-03  0.53169       632.93       16061.    
      3110400.   0.34704E-03  0.53169       635.58       15994.    
      3127680.   0.34573E-03  0.53169       633.18       16055.    
      3144960.   0.34564E-03  0.53169       633.01       16059.    
      3162240.   0.34554E-03  0.53169       632.84       16063.    
      3179520.   0.34545E-03  0.53169       632.67       16068.    
      3196800.   0.34536E-03  0.53169       632.50       16072.    
      3214080.   0.34407E-03  0.53169       630.14       16132.    
      3231360.   0.34331E-03  0.53169       628.74       16168.    
      3248640.   0.34255E-03  0.53169       627.36       16204.    
      3265920.   0.34180E-03  0.53169       625.98       16240.    
      3283200.   0.34105E-03  0.53169       624.60       16275.    
      3300480.   0.34091E-03  0.53169       624.35       16282.    
      3317760.   0.34050E-03  0.53169       623.60       16301.    
      3335040.   0.34009E-03  0.53169       622.86       16321.    
      3352320.   0.33969E-03  0.53169       622.11       16341.    
      3369600.   0.33928E-03  0.53169       621.37       16360.    
      3386880.   0.34026E-03  0.53169       623.16       16313.    
      3404160.   0.34063E-03  0.53169       623.83       16295.    
      3421440.   0.34099E-03  0.53169       624.50       16278.    
      3438720.   0.34135E-03  0.53169       625.15       16261.    
      3456000.   0.34171E-03  0.53169       625.81       16244.    
      3473280.   0.34294E-03  0.53169       628.07       16185.    
      3490560.   0.34378E-03  0.53169       629.62       16146.    
      3507840.   0.34462E-03  0.53169       631.15       16107.    
